               data_ora         rad  temperatura elevazione
2023-02-22 03:19:50.051   83.923136        40.32         20
2023-02-22 03:19:50.259   84.427688        40.32         20
2023-02-22 03:19:50.467   84.427688        40.32         20
2023-02-22 03:19:50.674   84.848149        40.32         20
2023-02-22 03:19:50.884   84.730420        40.32         20
2023-02-22 03:19:51.085   84.595873        40.32         20
2023-02-22 03:19:51.282   84.007228        40.32         20
2023-02-22 03:19:51.491   82.544027        40.32         20
2023-02-22 03:19:51.711   82.729029        40.32         20
2023-02-22 03:19:51.923   82.123567        40.32         20
2023-02-22 03:19:52.133   82.459935        40.32         20
2023-02-22 03:19:52.341   82.964487        40.32         20
2023-02-22 03:19:52.549   82.897213        40.32         20
2023-02-22 03:19:52.756   83.166308        40.32         20
2023-02-22 03:19:52.964   83.031761        40.32         20
2023-02-22 03:19:53.173   83.082216        40.32         20
2023-02-22 03:19:53.380   82.577664        40.32         20
2023-02-22 03:19:53.558   83.384947        40.32         20
2023-02-22 03:19:53.765   82.981305        40.32         20
2023-02-22 03:19:53.975   83.519494        40.32         20
2023-02-22 03:19:54.182   83.233582        40.32         20
2023-02-22 03:19:54.390   83.048579        40.32         20
2023-02-22 03:19:54.598   82.930850        40.32         20
2023-02-22 03:19:54.807   83.216763        40.32         20
2023-02-22 03:19:55.008   83.082216        40.32         20
2023-02-22 03:19:55.208   83.384947        40.32         20
2023-02-22 03:19:55.415   83.418584        40.32         20
2023-02-22 03:19:55.624   83.771771        40.32         20
2023-02-22 03:19:55.836   83.485858        40.32         20
2023-02-22 03:19:56.053   83.300855        40.32         20
2023-02-22 03:19:56.262   83.031761        40.32         20
2023-02-22 03:19:56.472   83.166308        40.32         20
2023-02-22 03:19:56.680   83.149489        40.32         20
2023-02-22 03:19:56.888   82.981305        40.32         20
2023-02-22 03:19:57.096   82.577664        40.32         20
2023-02-22 03:19:57.303   82.039475        40.32         20
2023-02-22 03:19:57.513   82.712211        40.32         20
2023-02-22 03:19:57.688   82.628119        40.32         20
2023-02-22 03:19:57.896   83.485858        40.32         20
2023-02-22 03:19:58.105   83.670860        40.32         20
