               data_ora         rad  temperatura
2023-02-22 03:19:50.051   83.923136        40.32
2023-02-22 03:19:50.259   84.427688        40.32
2023-02-22 03:19:50.467   84.427688        40.32
2023-02-22 03:19:50.674   84.848149        40.32
2023-02-22 03:19:50.884   84.730420        40.32
2023-02-22 03:19:51.085   84.595873        40.32
2023-02-22 03:19:51.282   84.007228        40.32
2023-02-22 03:19:51.491   82.544027        40.32
2023-02-22 03:19:51.711   82.729029        40.32
2023-02-22 03:19:51.923   82.123567        40.32
2023-02-22 03:19:52.133   82.459935        40.32
2023-02-22 03:19:52.341   82.964487        40.32
2023-02-22 03:19:52.549   82.897213        40.32
2023-02-22 03:19:52.756   83.166308        40.32
2023-02-22 03:19:52.964   83.031761        40.32
2023-02-22 03:19:53.173   83.082216        40.32
2023-02-22 03:19:53.380   82.577664        40.32
2023-02-22 03:19:53.558   83.384947        40.32
2023-02-22 03:19:53.765   82.981305        40.32
2023-02-22 03:19:53.975   83.519494        40.32
2023-02-22 03:19:54.182   83.233582        40.32
2023-02-22 03:19:54.390   83.048579        40.32
2023-02-22 03:19:54.598   82.930850        40.32
2023-02-22 03:19:54.807   83.216763        40.32
2023-02-22 03:19:55.008   83.082216        40.32
2023-02-22 03:19:55.208   83.384947        40.32
2023-02-22 03:19:55.415   83.418584        40.32
2023-02-22 03:19:55.624   83.771771        40.32
2023-02-22 03:19:55.836   83.485858        40.32
2023-02-22 03:19:56.053   83.300855        40.32
2023-02-22 03:19:56.262   83.031761        40.32
2023-02-22 03:19:56.472   83.166308        40.32
2023-02-22 03:19:56.680   83.149489        40.32
2023-02-22 03:19:56.888   82.981305        40.32
2023-02-22 03:19:57.096   82.577664        40.32
2023-02-22 03:19:57.303   82.039475        40.32
2023-02-22 03:19:57.513   82.712211        40.32
2023-02-22 03:19:57.688   82.628119        40.32
2023-02-22 03:19:57.896   83.485858        40.32
2023-02-22 03:19:58.105   83.670860        40.32
2023-02-22 03:19:58.314   82.544027        40.32
2023-02-22 03:19:58.522   82.493572        40.32
2023-02-22 03:19:58.729   82.544027        40.32
2023-02-22 03:19:58.931   83.418584        40.32
2023-02-22 03:19:59.128   82.813121        40.32
2023-02-22 03:19:59.338   83.654042        40.32
2023-02-22 03:19:59.546   83.384947        40.32
2023-02-22 03:19:59.755   83.368129        40.32
2023-02-22 03:19:59.963   83.872681        40.32
2023-02-22 03:20:00.180   83.939955        40.32
2023-02-22 03:20:00.393   83.822226        40.32
2023-02-22 03:20:00.603   83.317674        40.32
2023-02-22 03:20:00.811   83.183126        40.32
2023-02-22 03:20:01.020   83.300855        40.32
2023-02-22 03:20:01.227   83.132671        40.32
2023-02-22 03:20:01.434   83.754952        40.32
2023-02-22 03:20:01.644   83.485858        40.32
2023-02-22 03:20:01.819   83.704497        40.32
2023-02-22 03:20:02.028   83.401766        40.32
2023-02-22 03:20:02.237   83.065397        40.32
2023-02-22 03:20:02.445   83.603586        40.32
2023-02-22 03:20:02.653   82.880395        40.32
2023-02-22 03:20:02.854   82.813121        40.32
2023-02-22 03:20:03.052   82.745848        40.32
2023-02-22 03:20:03.261   82.443116        40.32
2023-02-22 03:20:03.468   83.031761        40.32
2023-02-22 03:20:03.676   82.914032        40.32
2023-02-22 03:20:03.883   83.233582        40.32
2023-02-22 03:20:04.093   82.863577        40.32
2023-02-22 03:20:04.306   82.695393        40.32
2023-02-22 03:20:04.522   82.510390        40.32
2023-02-22 03:20:04.733   82.426298        40.32
2023-02-22 03:20:04.941   82.291751        40.32
2023-02-22 03:20:05.150   82.241296        40.32
2023-02-22 03:20:05.357   82.409480        40.32
2023-02-22 03:20:05.566   82.392661        40.32
2023-02-22 03:20:05.775   83.014942        40.32
2023-02-22 03:20:05.949   82.510390        40.32
2023-02-22 03:20:06.158   82.846758        40.32
2023-02-22 03:20:06.373   82.291751        40.32
2023-02-22 03:20:06.575   81.820835        40.32
2023-02-22 03:20:06.778   81.501286        40.32
2023-02-22 03:20:06.975   81.619014        40.32
2023-02-22 03:20:07.181   81.770380        40.32
2023-02-22 03:20:07.390   81.181736        40.32
2023-02-22 03:20:07.594   81.972201        40.32
2023-02-22 03:20:07.805   82.022656        40.32
2023-02-22 03:20:08.014   81.972201        40.32
2023-02-22 03:20:08.222   81.854472        40.32
2023-02-22 03:20:08.436   82.342206        40.32
2023-02-22 03:20:08.653   82.863577        40.32
2023-02-22 03:20:08.863   82.930850        40.32
2023-02-22 03:20:09.072   82.796303        40.32
2023-02-22 03:20:09.280   82.359024        40.32
2023-02-22 03:20:09.487   83.132671        40.32
2023-02-22 03:20:09.695   83.132671        40.32
2023-02-22 03:20:09.871   82.998124        40.32
2023-02-22 03:20:10.080   82.527208        40.32
2023-02-22 03:20:10.287   83.014942        40.32
2023-02-22 03:20:10.496   83.099034        40.32
2023-02-22 03:20:10.704   83.082216        40.32
2023-02-22 03:20:10.902   83.418584        40.32
2023-02-22 03:20:11.103   83.368129        40.32
2023-02-22 03:20:11.313   83.351310        40.35
2023-02-22 03:20:11.521   83.300855        40.35
2023-02-22 03:20:11.729   83.536313        40.35
2023-02-22 03:20:11.938   83.637223        40.35
2023-02-22 03:20:12.147   84.309960        40.35
2023-02-22 03:20:12.354   84.175412        40.35
2023-02-22 03:20:12.562   85.033151        40.32
2023-02-22 03:20:12.780   84.444507        40.32
2023-02-22 03:20:12.995   84.091320        40.32
2023-02-22 03:20:13.203   84.696783        40.32
2023-02-22 03:20:13.412   84.108139        40.32
2023-02-22 03:20:13.619   84.545417        40.32
2023-02-22 03:20:13.827   84.595873        40.32
