               data_ora         rad  temperatura
2023-02-14 03:10:18.015   35.805673        40.35
2023-02-14 03:10:18.200   35.738400        40.35
2023-02-14 03:10:18.416   35.755218        40.35
2023-02-14 03:10:18.621   35.856129        40.35
2023-02-14 03:10:18.832   35.755218        40.35
2023-02-14 03:10:19.040   35.973858        40.35
2023-02-14 03:10:19.248   35.940221        40.35
2023-02-14 03:10:19.456   35.772037        40.35
2023-02-14 03:10:19.663   35.973858        40.35
2023-02-14 03:10:19.871   35.721581        40.35
2023-02-14 03:10:20.088   35.839310        40.35
2023-02-14 03:10:20.305   35.704763        40.35
2023-02-14 03:10:20.465   35.721581        40.35
2023-02-14 03:10:20.673   35.654308        40.35
2023-02-14 03:10:20.881   35.452487        40.35
2023-02-14 03:10:21.089   35.486124        40.35
2023-02-14 03:10:21.298   35.772037        40.38
2023-02-14 03:10:21.506   35.502942        40.38
2023-02-14 03:10:21.727   35.637489        40.35
2023-02-14 03:10:21.921   35.317940        40.35
2023-02-14 03:10:22.125   35.452487        40.38
2023-02-14 03:10:22.331   35.267484        40.35
2023-02-14 03:10:22.545   35.553397        40.35
2023-02-14 03:10:22.754   35.385213        40.35
2023-02-14 03:10:22.963   35.149756        40.35
2023-02-14 03:10:23.171   35.032027        40.35
2023-02-14 03:10:23.379   35.418850        40.35
2023-02-14 03:10:23.587   35.402032        40.35
2023-02-14 03:10:23.794   35.536579        40.35
2023-02-14 03:10:24.011   35.099300        40.35
2023-02-14 03:10:24.227   35.418850        40.35
2023-02-14 03:10:24.386   35.250666        40.35
2023-02-14 03:10:24.595   35.351576        40.35
2023-02-14 03:10:24.803   35.402032        40.35
2023-02-14 03:10:25.010   35.351576        40.35
2023-02-14 03:10:25.220   35.166574        40.35
2023-02-14 03:10:25.427   35.435669        40.35
2023-02-14 03:10:25.636   35.553397        40.35
2023-02-14 03:10:25.843   35.368395        40.35
2023-02-14 03:10:26.049   35.082482        40.35
2023-02-14 03:10:26.254   35.654308        40.35
2023-02-14 03:10:26.469   35.502942        40.35
2023-02-14 03:10:26.675   35.452487        40.35
2023-02-14 03:10:26.885   35.351576        40.35
2023-02-14 03:10:27.093   35.452487        40.35
2023-02-14 03:10:27.301   35.351576        40.35
2023-02-14 03:10:27.509   35.435669        40.35
2023-02-14 03:10:27.718   35.469305        40.35
2023-02-14 03:10:27.929   35.587034        40.35
2023-02-14 03:10:28.148   35.469305        40.35
2023-02-14 03:10:28.309   35.334758        40.35
2023-02-14 03:10:28.517   35.654308        40.35
2023-02-14 03:10:28.726   35.704763        40.35
2023-02-14 03:10:28.935   35.452487        40.32
2023-02-14 03:10:29.141   35.284303        40.32
2023-02-14 03:10:29.351   35.200211        40.32
2023-02-14 03:10:29.556   35.250666        40.32
2023-02-14 03:10:29.766   35.351576        40.32
2023-02-14 03:10:29.976   35.418850        40.32
2023-02-14 03:10:30.174   35.099300        40.35
2023-02-14 03:10:30.391   35.603853        40.35
2023-02-14 03:10:30.599   35.301121        40.35
2023-02-14 03:10:30.808   35.166574        40.32
2023-02-14 03:10:31.014   35.418850        40.32
2023-02-14 03:10:31.225   35.519761        40.32
2023-02-14 03:10:31.431   35.301121        40.32
2023-02-14 03:10:31.641   35.217029        40.32
2023-02-14 03:10:31.848   35.149756        40.32
2023-02-14 03:10:32.064   35.267484        40.32
2023-02-14 03:10:32.280   35.402032        40.32
2023-02-14 03:10:32.441   35.301121        40.32
2023-02-14 03:10:32.648   35.553397        40.32
2023-02-14 03:10:32.855   35.267484        40.32
2023-02-14 03:10:33.064   35.368395        40.32
2023-02-14 03:10:33.270   35.166574        40.32
2023-02-14 03:10:33.481   35.149756        40.32
2023-02-14 03:10:33.689   35.317940        40.32
2023-02-14 03:10:33.896   35.301121        40.32
2023-02-14 03:10:34.096   35.267484        40.32
2023-02-14 03:10:34.310   35.183392        40.32
2023-02-14 03:10:34.521   35.351576        40.32
2023-02-14 03:10:34.729   35.099300        40.32
2023-02-14 03:10:34.937   35.200211        40.32
2023-02-14 03:10:35.145   35.486124        40.32
2023-02-14 03:10:35.354   35.486124        40.32
2023-02-14 03:10:35.562   35.149756        40.32
2023-02-14 03:10:35.770   35.082482        40.32
2023-02-14 03:10:35.984   34.981572        40.32
2023-02-14 03:10:36.203   35.183392        40.32
2023-02-14 03:10:36.362   35.200211        40.32
2023-02-14 03:10:36.569   35.183392        40.32
2023-02-14 03:10:36.777   35.099300        40.32
2023-02-14 03:10:36.987   35.284303        40.32
2023-02-14 03:10:37.195   35.149756        40.32
2023-02-14 03:10:37.404   35.065664        40.32
2023-02-14 03:10:37.611   35.351576        40.29
2023-02-14 03:10:37.820   35.132937        40.29
2023-02-14 03:10:38.022   35.351576        40.29
2023-02-14 03:10:38.227   35.418850        40.29
2023-02-14 03:10:38.442   35.233848        40.29
2023-02-14 03:10:38.651   35.620671        40.29
2023-02-14 03:10:38.859   35.233848        40.29
2023-02-14 03:10:39.067   35.385213        40.29
2023-02-14 03:10:39.276   35.334758        40.29
2023-02-14 03:10:39.485   35.553397        40.29
2023-02-14 03:10:39.693   35.183392        40.29
2023-02-14 03:10:39.906   35.233848        40.29
2023-02-14 03:10:40.125   35.048845        40.29
2023-02-14 03:10:40.285   35.452487        40.29
2023-02-14 03:10:40.493   35.166574        40.29
2023-02-14 03:10:40.701   35.368395        40.29
2023-02-14 03:10:40.909   35.301121        40.29
2023-02-14 03:10:41.118   35.166574        40.29
2023-02-14 03:10:41.326   35.233848        40.29
2023-02-14 03:10:41.534   35.317940        40.29
2023-02-14 03:10:41.756   35.149756        40.29
2023-02-14 03:10:41.949   35.402032        40.29
2023-02-14 03:10:42.158   35.217029        40.29
2023-02-14 03:10:42.382   35.166574        40.29
2023-02-14 03:10:42.575   35.217029        40.29
2023-02-14 03:10:42.782   35.704763        40.29
2023-02-14 03:10:42.989   35.317940        40.29
2023-02-14 03:10:43.199   35.284303        40.29
2023-02-14 03:10:43.407   35.402032        40.29
2023-02-14 03:10:43.615   35.250666        40.29
2023-02-14 03:10:43.824   35.671126        40.29
2023-02-14 03:10:44.043   35.502942        40.29
2023-02-14 03:10:44.207   35.620671        40.29
2023-02-14 03:10:44.416   35.435669        40.29
2023-02-14 03:10:44.624   35.671126        40.29
2023-02-14 03:10:44.832   35.637489        40.29
2023-02-14 03:10:45.040   35.502942        40.32
2023-02-14 03:10:45.248   35.671126        40.32
2023-02-14 03:10:45.455   35.334758        40.32
2023-02-14 03:10:45.664   35.755218        40.32
2023-02-14 03:10:45.869   35.822492        40.32
2023-02-14 03:10:46.071   35.603853        40.32
2023-02-14 03:10:46.289   35.671126        40.32
2023-02-14 03:10:46.496   35.856129        40.32
2023-02-14 03:10:46.705   35.301121        40.32
2023-02-14 03:10:46.914   35.553397        40.32
2023-02-14 03:10:47.121   35.536579        40.32
2023-02-14 03:10:47.328   35.721581        40.32
2023-02-14 03:10:47.537   35.469305        40.32
2023-02-14 03:10:47.748   35.553397        40.32
2023-02-14 03:10:47.966   35.587034        40.32
2023-02-14 03:10:48.128   35.570216        40.32
2023-02-14 03:10:48.337   35.267484        40.32
2023-02-14 03:10:48.546   35.351576        40.29
2023-02-14 03:10:48.753   35.502942        40.29
2023-02-14 03:10:48.960   35.788855        40.32
2023-02-14 03:10:49.169   35.553397        40.29
2023-02-14 03:10:49.378   35.486124        40.32
2023-02-14 03:10:49.584   35.805673        40.32
2023-02-14 03:10:49.792   35.671126        40.29
2023-02-14 03:10:49.991   35.570216        40.29
2023-02-14 03:10:50.207   35.671126        40.29
2023-02-14 03:10:50.419   35.385213        40.29
2023-02-14 03:10:50.627   35.839310        40.29
2023-02-14 03:10:50.836   35.603853        40.29
2023-02-14 03:10:51.043   35.687945        40.32
2023-02-14 03:10:51.251   35.671126        40.32
2023-02-14 03:10:51.459   35.553397        40.29
2023-02-14 03:10:51.666   35.755218        40.29
2023-02-14 03:10:51.888   35.805673        40.29
2023-02-14 03:10:52.052   35.334758        40.29
2023-02-14 03:10:52.260   35.755218        40.29
2023-02-14 03:10:52.465   35.738400        40.29
2023-02-14 03:10:52.676   35.788855        40.29
2023-02-14 03:10:52.884   35.671126        40.29
2023-02-14 03:10:53.092   35.486124        40.29
