data_ora;rad;temperatura;elevazione;;;;
2023-03-01 03:18:44.345;3323;40.41;40;;;;
2023-03-01 03:18:44.548;3322;40.41;40;;;;
2023-03-01 03:18:44.751;3326;40.41;40;;;;
2023-03-01 03:18:44.970;3309;40.41;40;;;;
2023-03-01 03:18:45.173;3313;40.41;40;;;;
2023-03-01 03:18:45.345;3306;40.41;40;;;;
2023-03-01 03:18:45.564;3319;40.41;40;;;;
2023-03-01 03:18:45.767;3321;40.41;40;;;;
2023-03-01 03:18:45.970;3314;40.41;40;;;;
2023-03-01 03:18:46.173;3319;40.41;40;;;;
2023-03-01 03:18:46.376;3342;40.41;40;;;;
2023-03-01 03:18:46.579;3328;40.41;40;;;;
2023-03-01 03:18:46.783;3324;40.41;40;;;;
2023-03-01 03:18:47.001;3309;40.41;40;;;;
2023-03-01 03:18:47.204;3315;40.41;40;;;;
2023-03-01 03:18:47.408;3314;40.41;40;;;;
2023-03-01 03:18:47.626;3322;40.41;40;;;;
2023-03-01 03:18:47.829;3313;40.41;40;;;;
2023-03-01 03:18:48.033;3310;40.41;40;;;;
2023-03-01 03:18:48.251;3310;40.41;40;;;;
2023-03-01 03:18:48.470;3318;40.41;40;;;;
2023-03-01 03:18:48.673;3304;40.41;40;;;;
2023-03-01 03:18:48.892;3309;40.41;40;;;;
2023-03-01 03:18:49.095;3313;40.41;40;;;;
2023-03-01 03:18:49.282;3323;40.41;40;;;;
2023-03-01 03:18:49.486;3332;40.41;40;;;;
2023-03-01 03:18:49.689;3317;40.41;40;;;;
2023-03-01 03:18:49.876;3323;40.41;40;;;;
2023-03-01 03:18:50.095;3317;40.44;40;;;;
2023-03-01 03:18:50.298;3318;40.44;40;;;;
2023-03-01 03:18:50.501;3324;40.44;40;;;;
2023-03-01 03:18:50.720;3322;40.44;40;;;;
2023-03-01 03:18:50.923;3303;40.44;40;;;;
2023-03-01 03:18:51.126;3299;40.44;40;;;;
2023-03-01 03:18:51.345;3302;40.44;40;;;;
2023-03-01 03:18:51.548;3283;40.44;40;;;;
2023-03-01 03:18:51.751;3301;40.44;40;;;;
2023-03-01 03:18:51.970;3300;40.44;40;;;;
2023-03-01 03:18:52.173;3289;40.44;40;;;;
2023-03-01 03:18:52.392;3301;40.44;40;;;;
2023-03-01 03:18:52.610;3297;40.44;40;;;;
2023-03-01 03:18:52.814;3308;40.44;40;;;;
2023-03-01 03:18:53.017;3314;40.44;40;;;;
2023-03-01 03:18:53.189;3306;40.44;40;;;;
2023-03-01 03:18:53.407;3295;40.44;40;;;;
2023-03-01 03:18:53.595;3301;40.44;40;;;;
2023-03-01 03:18:53.798;3308;40.44;40;;;;
2023-03-01 03:18:54.032;3286;40.44;40;;;;
2023-03-01 03:18:54.220;3312;40.44;40;;;;
2023-03-01 03:18:54.438;3305;40.44;40;;;;
2023-03-01 03:18:54.642;3313;40.44;40;;;;
2023-03-01 03:18:54.845;3295;40.44;40;;;;
2023-03-01 03:18:55.063;3303;40.44;40;;;;
2023-03-01 03:18:55.267;3317;40.44;40;;;;
2023-03-01 03:18:55.470;3295;40.44;40;;;;
2023-03-01 03:18:55.673;3303;40.44;40;;;;
2023-03-01 03:18:55.891;3305;40.44;40;;;;
2023-03-01 03:18:56.095;3319;40.44;40;;;;
2023-03-01 03:18:56.313;3303;40.44;40;;;;
2023-03-01 03:18:56.532;3320;40.44;40;;;;
2023-03-01 03:18:56.735;3312;40.44;40;;;;
2023-03-01 03:18:56.938;3306;40.44;40;;;;
2023-03-01 03:18:57.110;3304;40.44;40;;;;
2023-03-01 03:18:57.313;3302;40.44;40;;;;
2023-03-01 03:18:57.516;3312;40.44;40;;;;
2023-03-01 03:18:57.720;3300;40.44;40;;;;
2023-03-01 03:18:57.938;3312;40.44;40;;;;
2023-03-01 03:18:58.141;3315;40.44;40;;;;
2023-03-01 03:18:58.345;3310;40.44;40;;;;
2023-03-01 03:18:58.563;3312;40.44;40;;;;
2023-03-01 03:18:58.766;3312;40.44;40;;;;
2023-03-01 03:18:58.970;3313;40.44;40;;;;
2023-03-01 03:18:59.188;3309;40.44;40;;;;
2023-03-01 03:18:59.391;3303;40.44;40;;;;
2023-03-01 03:18:59.594;3326;40.44;40;;;;
2023-03-01 03:18:59.813;3307;40.41;40;;;;
2023-03-01 03:19:00.016;3307;40.41;40;;;;
2023-03-01 03:19:00.235;3304;40.41;40;;;;
2023-03-01 03:19:00.454;3319;40.41;40;;;;
2023-03-01 03:19:00.657;3281;40.41;40;;;;
2023-03-01 03:19:00.829;3300;40.41;40;;;;
2023-03-01 03:19:01.032;3305;40.41;40;;;;
2023-03-01 03:19:01.235;3293;40.41;40;;;;
2023-03-01 03:19:01.438;3293;40.41;40;;;;
2023-03-01 03:19:01.657;3283;40.41;40;;;;
2023-03-01 03:19:01.860;3297;40.41;40;;;;
2023-03-01 03:19:02.063;3308;40.41;40;;;;
2023-03-01 03:19:02.266;3316;40.41;40;;;;
2023-03-01 03:19:02.485;3311;40.41;40;;;;
2023-03-01 03:19:02.688;3328;40.41;40;;;;
2023-03-01 03:19:02.891;3316;40.41;40;;;;
2023-03-01 03:19:03.110;3311;40.41;40;;;;
2023-03-01 03:19:03.313;3322;40.41;40;;;;
2023-03-01 03:19:03.516;3321;40.41;40;;;;
2023-03-01 03:19:03.735;3318;40.41;40;;;;
2023-03-01 03:19:03.938;3313;40.41;40;;;;
2023-03-01 03:19:04.141;3334;40.41;40;;;;
2023-03-01 03:19:04.360;3318;40.41;40;;;;
2023-03-01 03:19:04.579;3314;40.38;40;;;;
2023-03-01 03:19:04.782;3317;40.38;40;;;;
2023-03-01 03:19:04.954;3307;40.38;40;;;;
2023-03-01 03:19:05.157;3315;40.38;40;;;;
2023-03-01 03:19:05.375;3311;40.38;40;;;;
2023-03-01 03:19:05.579;3308;40.38;40;;;;
2023-03-01 03:19:05.782;3308;40.38;40;;;;
2023-03-01 03:19:05.985;3306;40.38;40;;;;
2023-03-01 03:19:06.203;3307;40.38;40;;;;
2023-03-01 03:19:06.407;3304;40.38;40;;;;
2023-03-01 03:19:06.610;3307;40.38;40;;;;
2023-03-01 03:19:06.828;3298;40.38;40;;;;
2023-03-01 03:19:07.032;3309;40.38;40;;;;
2023-03-01 03:19:07.250;3292;40.38;40;;;;
2023-03-01 03:19:07.453;3313;40.38;40;;;;
2023-03-01 03:19:07.657;3299;40.38;40;;;;
2023-03-01 03:19:07.860;3303;40.38;40;;;;
2023-03-01 03:19:08.078;3302;40.38;40;;;;
2023-03-01 03:19:08.282;3308;40.38;40;;;;
2023-03-01 03:19:08.500;3304;40.38;40;;;;
2023-03-01 03:19:08.719;3311;40.38;40;;;;
2023-03-01 03:19:08.875;3304;40.38;40;;;;
2023-03-01 03:19:09.078;3292;40.38;40;;;;
2023-03-01 03:19:09.292;3311;40.38;40;;;;
2023-03-01 03:19:09.495;3320;40.38;40;;;;
2023-03-01 03:19:09.698;3337;40.35;40;;;;
2023-03-01 03:19:09.917;3333;40.35;40;;;;
2023-03-01 03:19:10.120;3318;40.35;40;;;;
2023-03-01 03:19:10.323;3314;40.35;40;;;;
2023-03-01 03:19:10.526;3313;40.35;40;;;;
2023-03-01 03:19:10.729;3316;40.35;40;;;;
2023-03-01 03:19:10.964;3333;40.35;40;;;;
2023-03-01 03:19:11.167;3311;40.35;40;;;;
2023-03-01 03:19:11.370;3311;40.35;40;;;;
2023-03-01 03:19:11.588;3319;40.35;40;;;;
2023-03-01 03:19:11.792;3314;40.35;40;;;;
2023-03-01 03:19:11.995;3311;40.35;40;;;;
2023-03-01 03:19:12.198;3315;40.35;40;;;;
2023-03-01 03:19:12.417;3300;40.35;40;;;;
2023-03-01 03:19:12.620;3301;40.35;40;;;;
2023-03-01 03:19:12.792;3296;40.35;40;;;;
2023-03-01 03:19:13.010;3306;40.35;40;;;;
2023-03-01 03:19:13.213;3305;40.35;40;;;;
2023-03-01 03:19:13.416;3310;40.35;40;;;;
2023-03-01 03:19:13.635;3307;40.35;40;;;;
2023-03-01 03:19:13.854;3307;40.35;40;;;;
2023-03-01 03:19:14.041;3306;40.35;40;;;;
2023-03-01 03:19:14.229;3309;40.35;40;;;;
2023-03-01 03:19:14.448;3308;40.35;40;;;;
2023-03-01 03:19:14.651;3306;40.35;40;;;;
2023-03-01 03:19:14.870;3290;40.35;40;;;;
2023-03-01 03:19:15.088;3299;40.35;40;;;;
2023-03-01 03:19:15.291;3297;40.35;40;;;;
2023-03-01 03:19:15.495;3283;40.35;40;;;;
2023-03-01 03:19:15.713;3283;40.35;40;;;;
2023-03-01 03:19:15.916;3304;40.35;40;;;;
2023-03-01 03:19:16.120;3284;40.35;40;;;;
2023-03-01 03:19:16.338;3282;40.32;40;;;;
2023-03-01 03:19:16.510;3293;40.32;40;;;;
2023-03-01 03:19:16.713;3283;40.32;40;;;;
2023-03-01 03:19:16.932;3289;40.32;40;;;;
2023-03-01 03:19:17.135;3296;40.32;40;;;;
2023-03-01 03:19:17.338;3298;40.32;40;;;;
2023-03-01 03:19:17.557;3312;40.32;40;;;;
2023-03-01 03:19:17.760;3285;40.32;40;;;;
2023-03-01 03:19:17.948;3304;40.32;40;;;;
2023-03-01 03:19:18.166;3308;40.32;40;;;;
2023-03-01 03:19:18.369;3316;40.32;40;;;;
2023-03-01 03:19:18.572;3283;40.32;40;;;;
2023-03-01 03:19:18.791;3293;40.32;40;;;;
2023-03-01 03:19:19.010;3315;40.32;40;;;;
2023-03-01 03:19:19.213;3307;40.32;40;;;;
2023-03-01 03:19:19.432;3317;40.32;40;;;;
2023-03-01 03:19:19.635;3308;40.32;40;;;;
2023-03-01 03:19:19.838;3309;40.29;40;;;;
2023-03-01 03:19:20.057;3309;40.29;40;;;;
2023-03-01 03:19:20.260;3325;40.29;40;;;;
2023-03-01 03:19:20.432;3325;40.29;40;;;;
2023-03-01 03:19:20.635;3319;40.29;40;;;;
2023-03-01 03:19:20.854;3328;40.29;40;;;;
2023-03-01 03:19:21.057;3313;40.29;40;;;;
2023-03-01 03:19:21.260;3297;40.29;40;;;;
2023-03-01 03:19:21.479;3314;40.29;40;;;;
2023-03-01 03:19:21.666;3321;40.29;40;;;;
2023-03-01 03:19:21.869;3318;40.29;40;;;;
2023-03-01 03:19:22.088;3306;40.29;40;;;;
2023-03-01 03:19:22.291;3317;40.29;40;;;;
2023-03-01 03:19:22.494;3329;40.29;40;;;;
2023-03-01 03:19:22.713;3334;40.26;40;;;;
2023-03-01 03:19:22.916;3314;40.26;40;;;;
2023-03-01 03:19:23.135;3297;40.26;40;;;;
2023-03-01 03:19:23.353;3321;40.26;40;;;;
2023-03-01 03:19:23.557;3330;40.26;40;;;;
2023-03-01 03:19:23.760;3314;40.26;40;;;;
2023-03-01 03:19:23.978;3342;40.26;40;;;;
2023-03-01 03:19:24.182;3303;40.26;40;;;;
2023-03-01 03:19:24.353;3329;40.26;40;;;;
2023-03-01 03:19:24.557;3309;40.26;40;;;;
2023-03-01 03:19:24.775;3320;40.26;40;;;;
2023-03-01 03:19:24.978;3348;40.26;40;;;;
2023-03-01 03:19:25.182;3320;40.26;40;;;;
2023-03-01 03:19:25.385;3331;40.26;40;;;;
2023-03-01 03:19:25.588;3348;40.26;40;;;;
2023-03-01 03:19:25.791;3341;40.22;40;;;;
2023-03-01 03:19:26.010;3322;40.22;40;;;;
2023-03-01 03:19:26.213;3334;40.22;40;;;;
2023-03-01 03:19:26.416;3334;40.22;40;;;;
2023-03-01 03:19:26.635;3327;40.22;40;;;;
2023-03-01 03:19:26.838;3331;40.22;40;;;;
2023-03-01 03:19:27.057;3310;40.22;40;;;;
2023-03-01 03:19:27.275;3309;40.22;40;;;;
2023-03-01 03:19:27.478;3323;40.22;40;;;;
2023-03-01 03:19:27.697;3344;40.22;40;;;;
2023-03-01 03:19:27.900;3335;40.22;40;;;;
2023-03-01 03:19:28.103;3341;40.22;40;;;;
2023-03-01 03:19:28.275;3334;40.22;40;;;;
2023-03-01 03:19:28.494;3329;40.22;40;;;;
2023-03-01 03:19:28.697;3326;40.22;40;;;;
2023-03-01 03:19:28.900;3311;40.19;40;;;;
2023-03-01 03:19:29.103;3312;40.19;40;;;;
2023-03-01 03:19:29.306;3326;40.19;40;;;;
2023-03-01 03:19:29.509;3320;40.19;40;;;;
2023-03-01 03:19:29.728;3300;40.19;40;;;;
2023-03-01 03:19:29.931;3324;40.19;40;;;;
2023-03-01 03:19:30.134;3323;40.19;40;;;;
2023-03-01 03:19:30.353;3316;40.19;40;;;;
2023-03-01 03:19:30.556;3326;40.22;40;;;;
2023-03-01 03:19:30.759;3334;40.22;40;;;;
2023-03-01 03:19:30.978;3339;40.22;40;;;;
2023-03-01 03:19:31.197;3328;40.22;40;;;;
2023-03-01 03:19:31.400;3326;40.22;40;;;;
2023-03-01 03:19:31.603;3320;40.19;40;;;;
2023-03-01 03:19:31.822;3320;40.22;40;;;;
2023-03-01 03:19:32.025;3332;40.22;40;;;;
2023-03-01 03:19:32.197;3322;40.22;40;;;;
2023-03-01 03:19:32.416;3334;40.19;40;;;;
2023-03-01 03:19:32.619;3334;40.19;40;;;;
2023-03-01 03:19:32.822;3340;40.19;40;;;;
2023-03-01 03:19:33.025;3333;40.19;40;;;;
2023-03-01 03:19:33.228;3319;40.19;40;;;;
2023-03-01 03:19:33.431;3324;40.19;40;;;;
2023-03-01 03:19:33.650;3312;40.19;40;;;;
2023-03-01 03:19:33.853;3322;40.19;40;;;;
2023-03-01 03:19:34.056;3318;40.19;40;;;;
2023-03-01 03:19:34.275;3311;40.19;40;;;;
2023-03-01 03:19:34.478;3313;40.19;40;;;;
2023-03-01 03:19:34.681;3324;40.19;40;;;;
2023-03-01 03:19:34.900;3314;40.19;40;;;;
2023-03-01 03:19:35.103;3320;40.19;40;;;;
2023-03-01 03:19:35.322;3322;40.19;40;;;;
2023-03-01 03:19:35.540;3307;40.19;40;;;;
2023-03-01 03:19:35.744;3317;40.19;40;;;;
2023-03-01 03:19:35.947;3315;40.19;40;;;;
2023-03-01 03:19:36.119;3309;40.19;40;;;;
2023-03-01 03:19:36.337;3318;40.19;40;;;;
2023-03-01 03:19:36.540;3313;40.22;40;;;;
2023-03-01 03:19:36.728;3304;40.22;40;;;;
2023-03-01 03:19:36.947;3309;40.19;40;;;;
2023-03-01 03:19:37.150;3304;40.22;40;;;;
2023-03-01 03:19:37.353;3309;40.22;40;;;;
2023-03-01 03:19:37.572;3300;40.22;40;;;;
2023-03-01 03:19:37.775;3307;40.22;40;;;;
2023-03-01 03:19:37.993;3292;40.22;40;;;;
2023-03-01 03:19:38.197;3306;40.22;40;;;;
2023-03-01 03:19:38.400;3299;40.22;40;;;;
2023-03-01 03:19:38.618;3305;40.22;40;;;;
2023-03-01 03:19:38.822;3295;40.22;40;;;;
2023-03-01 03:19:39.025;3303;40.22;40;;;;
2023-03-01 03:19:39.243;3297;40.22;40;;;;
2023-03-01 03:19:39.462;3296;40.22;40;;;;
2023-03-01 03:19:39.665;3304;40.22;40;;;;
2023-03-01 03:19:39.868;3298;40.22;40;;;;
2023-03-01 03:19:40.056;3304;40.22;40;;;;
2023-03-01 03:19:40.259;3295;40.22;40;;;;
2023-03-01 03:19:40.446;3309;40.22;40;;;;
2023-03-01 03:19:40.665;3305;40.22;40;;;;
2023-03-01 03:19:40.868;3294;40.22;40;;;;
2023-03-01 03:19:41.071;3303;40.22;40;;;;
2023-03-01 03:19:41.290;3314;40.22;40;;;;
2023-03-01 03:19:41.493;3313;40.26;40;;;;
2023-03-01 03:19:41.696;3300;40.26;40;;;;
2023-03-01 03:19:41.915;3312;40.26;40;;;;
2023-03-01 03:19:42.118;3307;40.26;40;;;;
2023-03-01 03:19:42.321;3299;40.26;40;;;;
2023-03-01 03:19:42.525;3307;40.26;40;;;;
2023-03-01 03:19:42.743;3303;40.26;40;;;;
2023-03-01 03:19:42.946;3319;40.26;40;;;;
2023-03-01 03:19:43.149;3307;40.26;40;;;;
2023-03-01 03:19:43.368;3330;40.26;40;;;;
2023-03-01 03:19:43.587;3310;40.29;40;;;;
2023-03-01 03:19:43.790;3329;40.29;40;;;;
2023-03-01 03:19:43.962;3318;40.29;40;;;;
2023-03-01 03:19:44.165;3314;40.29;40;;;;
2023-03-01 03:19:44.368;3316;40.29;40;;;;
2023-03-01 03:19:44.587;3312;40.29;40;;;;
2023-03-01 03:19:44.790;3320;40.29;40;;;;
2023-03-01 03:19:44.993;3324;40.29;40;;;;
2023-03-01 03:19:45.212;3326;40.29;40;;;;
2023-03-01 03:19:45.415;3334;40.29;40;;;;
2023-03-01 03:19:45.618;3345;40.29;40;;;;
2023-03-01 03:19:45.837;3340;40.29;40;;;;
2023-03-01 03:19:46.040;3337;40.32;40;;;;
2023-03-01 03:19:46.243;3346;40.32;40;;;;
2023-03-01 03:19:46.462;3348;40.32;40;;;;
2023-03-01 03:19:46.665;3352;40.32;40;;;;
2023-03-01 03:19:46.868;3360;40.32;40;;;;
2023-03-01 03:19:47.087;3369;40.32;40;;;;
2023-03-01 03:19:47.290;3344;40.32;40;;;;
2023-03-01 03:19:47.509;3361;40.32;40;;;;
2023-03-01 03:19:47.727;3371;40.32;40;;;;
2023-03-01 03:19:47.884;3399;40.32;40;;;;
2023-03-01 03:19:48.087;3400;40.35;40;;;;
2023-03-01 03:19:48.290;3416;40.35;40;;;;
2023-03-01 03:19:48.509;3424;40.35;40;;;;
2023-03-01 03:19:48.712;3421;40.35;40;;;;
2023-03-01 03:19:48.915;3429;40.35;40;;;;
2023-03-01 03:19:49.134;3409;40.35;40;;;;
2023-03-01 03:19:49.337;3403;40.35;40;;;;
2023-03-01 03:19:49.540;3406;40.35;40;;;;
2023-03-01 03:19:49.743;3397;40.38;40;;;;
2023-03-01 03:19:49.962;3396;40.35;40;;;;
2023-03-01 03:19:50.165;3400;40.38;40;;;;
2023-03-01 03:19:50.383;3398;40.38;40;;;;
2023-03-01 03:19:50.587;3358;40.38;40;;;;
2023-03-01 03:19:50.790;3358;40.38;40;;;;
2023-03-01 03:19:51.008;3370;40.38;40;;;;
2023-03-01 03:19:51.212;3362;40.38;40;;;;
2023-03-01 03:19:51.415;3350;40.38;40;;;;
2023-03-01 03:19:51.633;3325;40.38;40;;;;
2023-03-01 03:19:51.805;3321;40.38;40;;;;
2023-03-01 03:19:52.008;3332;40.38;40;;;;
2023-03-01 03:19:52.227;3325;40.38;40;;;;
2023-03-01 03:19:52.430;3323;40.38;40;;;;
2023-03-01 03:19:52.633;3316;40.38;40;;;;
2023-03-01 03:19:52.852;3319;40.38;40;;;;
2023-03-01 03:19:53.055;3315;40.38;40;;;;
2023-03-01 03:19:53.258;3311;40.38;40;;;;
2023-03-01 03:19:53.461;3306;40.41;40;;;;
2023-03-01 03:19:53.665;3299;40.41;40;;;;
2023-03-01 03:19:53.868;3319;40.41;40;;;;
2023-03-01 03:19:54.086;3287;40.41;40;;;;
2023-03-01 03:19:54.305;3303;40.41;40;;;;
2023-03-01 03:19:54.508;3312;40.41;40;;;;
2023-03-01 03:19:54.711;3303;40.41;40;;;;
2023-03-01 03:19:54.930;3295;40.41;40;;;;
2023-03-01 03:19:55.133;3320;40.41;40;;;;
2023-03-01 03:19:55.352;3313;40.41;40;;;;
2023-03-01 03:19:55.555;3312;40.41;40;;;;
2023-03-01 03:19:55.727;3300;40.41;40;;;;
2023-03-01 03:19:55.930;3311;40.41;40;;;;
2023-03-01 03:19:56.149;3298;40.41;40;;;;
2023-03-01 03:19:56.352;3304;40.41;40;;;;
2023-03-01 03:19:56.555;3303;40.41;40;;;;
2023-03-01 03:19:56.774;3307;40.41;40;;;;
2023-03-01 03:19:56.977;3314;40.41;40;;;;
2023-03-01 03:19:57.164;3302;40.41;40;;;;
2023-03-01 03:19:57.383;3298;40.41;40;;;;
2023-03-01 03:19:57.586;3298;40.44;40;;;;
2023-03-01 03:19:57.789;3291;40.44;40;;;;
2023-03-01 03:19:58.008;3311;40.44;40;;;;
2023-03-01 03:19:58.227;3307;40.44;40;;;;
2023-03-01 03:19:58.430;3310;40.44;40;;;;
2023-03-01 03:19:58.633;3307;40.41;40;;;;
2023-03-01 03:19:58.852;3299;40.41;40;;;;
