data_ora;rad;temperatura;elevazione;;;
2023-03-01 03:00:42.089;3870;40.35;50;;;
2023-03-01 03:00:42.308;3869;40.35;50;;;
2023-03-01 03:00:42.526;3875;40.35;50;;;
2023-03-01 03:00:42.729;3876;40.35;50;;;
2023-03-01 03:00:42.948;3868;40.35;50;;;
2023-03-01 03:00:43.151;3857;40.35;50;;;
2023-03-01 03:00:43.354;3864;40.35;50;;;
2023-03-01 03:00:43.573;3847;40.35;50;;;
2023-03-01 03:00:43.776;3864;40.38;50;;;
2023-03-01 03:00:43.948;3849;40.38;50;;;
2023-03-01 03:00:44.151;3872;40.38;50;;;
2023-03-01 03:00:44.370;3871;40.38;50;;;
2023-03-01 03:00:44.573;3878;40.38;50;;;
2023-03-01 03:00:44.776;3893;40.38;50;;;
2023-03-01 03:00:44.995;3877;40.38;50;;;
2023-03-01 03:00:45.182;3879;40.38;50;;;
2023-03-01 03:00:45.401;3880;40.38;50;;;
2023-03-01 03:00:45.604;3881;40.38;50;;;
2023-03-01 03:00:45.807;3896;40.38;50;;;
2023-03-01 03:00:46.011;3873;40.38;50;;;
2023-03-01 03:00:46.229;3891;40.38;50;;;
2023-03-01 03:00:46.448;3898;40.38;50;;;
2023-03-01 03:00:46.651;3895;40.38;50;;;
2023-03-01 03:00:46.870;3891;40.38;50;;;
2023-03-01 03:00:47.073;3881;40.38;50;;;
2023-03-01 03:00:47.276;3883;40.38;50;;;
2023-03-01 03:00:47.495;3883;40.38;50;;;
2023-03-01 03:00:47.698;3885;40.38;50;;;
2023-03-01 03:00:47.870;3889;40.38;50;;;
2023-03-01 03:00:48.089;3898;40.38;50;;;
2023-03-01 03:00:48.292;3883;40.38;50;;;
2023-03-01 03:00:48.495;3896;40.38;50;;;
2023-03-01 03:00:48.714;3890;40.38;50;;;
2023-03-01 03:00:48.901;3888;40.38;50;;;
2023-03-01 03:00:49.104;3868;40.38;50;;;
2023-03-01 03:00:49.307;3893;40.38;50;;;
2023-03-01 03:00:49.526;3887;40.38;50;;;
2023-03-01 03:00:49.729;3892;40.38;50;;;
2023-03-01 03:00:49.932;3871;40.38;50;;;
2023-03-01 03:00:50.151;3884;40.38;50;;;
2023-03-01 03:00:50.354;3892;40.38;50;;;
2023-03-01 03:00:50.573;3884;40.38;50;;;
2023-03-01 03:00:50.792;3876;40.38;50;;;
2023-03-01 03:00:50.995;3875;40.38;50;;;
2023-03-01 03:00:51.198;3881;40.38;50;;;
2023-03-01 03:00:51.417;3892;40.38;50;;;
2023-03-01 03:00:51.620;3889;40.38;50;;;
2023-03-01 03:00:51.792;3889;40.38;50;;;
2023-03-01 03:00:52.010;3890;40.38;50;;;
2023-03-01 03:00:52.213;3882;40.38;50;;;
2023-03-01 03:00:52.416;3876;40.38;50;;;
2023-03-01 03:00:52.620;3878;40.38;50;;;
2023-03-01 03:00:52.823;3883;40.38;50;;;
2023-03-01 03:00:53.026;3882;40.38;50;;;
2023-03-01 03:00:53.245;3887;40.38;50;;;
2023-03-01 03:00:53.448;3876;40.38;50;;;
2023-03-01 03:00:53.651;3886;40.38;50;;;
2023-03-01 03:00:53.854;3888;40.38;50;;;
2023-03-01 03:00:54.073;3902;40.38;50;;;
2023-03-01 03:00:54.276;3890;40.38;50;;;
2023-03-01 03:00:54.479;3902;40.38;50;;;
2023-03-01 03:00:54.713;3908;40.38;50;;;
2023-03-01 03:00:54.916;3905;40.38;50;;;
2023-03-01 03:00:55.135;3889;40.38;50;;;
2023-03-01 03:00:55.338;3880;40.38;50;;;
2023-03-01 03:00:55.541;3884;40.38;50;;;
2023-03-01 03:00:55.744;3889;40.38;50;;;
2023-03-01 03:00:55.932;3889;40.38;50;;;
2023-03-01 03:00:56.135;3882;40.38;50;;;
2023-03-01 03:00:56.338;3893;40.38;50;;;
2023-03-01 03:00:56.541;3880;40.38;50;;;
2023-03-01 03:00:56.744;3879;40.38;50;;;
2023-03-01 03:00:56.948;3902;40.38;50;;;
2023-03-01 03:00:57.166;3906;40.38;50;;;
2023-03-01 03:00:57.369;3911;40.38;50;;;
2023-03-01 03:00:57.573;3896;40.38;50;;;
2023-03-01 03:00:57.791;3910;40.38;50;;;
2023-03-01 03:00:57.994;3904;40.38;50;;;
2023-03-01 03:00:58.197;3907;40.38;50;;;
2023-03-01 03:00:58.416;3909;40.38;50;;;
2023-03-01 03:00:58.619;3898;40.35;50;;;
2023-03-01 03:00:58.838;3919;40.35;50;;;
2023-03-01 03:00:59.057;3882;40.35;50;;;
2023-03-01 03:00:59.260;3889;40.35;50;;;
2023-03-01 03:00:59.463;3895;40.38;50;;;
2023-03-01 03:00:59.682;3897;40.35;50;;;
2023-03-01 03:00:59.854;3903;40.35;50;;;
2023-03-01 03:01:00.057;3895;40.35;50;;;
2023-03-01 03:01:00.260;3893;40.35;50;;;
2023-03-01 03:01:00.463;3899;40.35;50;;;
2023-03-01 03:01:00.666;3914;40.35;50;;;
2023-03-01 03:01:00.869;3909;40.35;50;;;
2023-03-01 03:01:01.088;3897;40.35;50;;;
2023-03-01 03:01:01.291;3879;40.35;50;;;
2023-03-01 03:01:01.510;3874;40.35;50;;;
2023-03-01 03:01:01.729;3890;40.35;50;;;
2023-03-01 03:01:01.916;3908;40.35;50;;;
2023-03-01 03:01:02.119;3888;40.35;50;;;
2023-03-01 03:01:02.338;3889;40.35;50;;;
2023-03-01 03:01:02.541;3882;40.35;50;;;
2023-03-01 03:01:02.744;3876;40.35;50;;;
2023-03-01 03:01:02.963;3888;40.35;50;;;
2023-03-01 03:01:03.182;3878;40.35;50;;;
2023-03-01 03:01:03.385;3889;40.35;50;;;
2023-03-01 03:01:03.603;3889;40.35;50;;;
2023-03-01 03:01:03.775;3883;40.35;50;;;
2023-03-01 03:01:03.978;3882;40.32;50;;;
2023-03-01 03:01:04.182;3888;40.32;50;;;
2023-03-01 03:01:04.385;3886;40.32;50;;;
2023-03-01 03:01:04.588;3880;40.32;50;;;
2023-03-01 03:01:04.806;3880;40.32;50;;;
2023-03-01 03:01:05.010;3881;40.32;50;;;
2023-03-01 03:01:05.213;3884;40.32;50;;;
2023-03-01 03:01:05.431;3885;40.32;50;;;
2023-03-01 03:01:05.635;3886;40.32;50;;;
2023-03-01 03:01:05.838;3894;40.32;50;;;
2023-03-01 03:01:06.041;3885;40.32;50;;;
2023-03-01 03:01:06.260;3916;40.32;50;;;
2023-03-01 03:01:06.463;3903;40.32;50;;;
2023-03-01 03:01:06.666;3910;40.32;50;;;
2023-03-01 03:01:06.885;3902;40.32;50;;;
2023-03-01 03:01:07.103;3922;40.32;50;;;
2023-03-01 03:01:07.306;3887;40.32;50;;;
2023-03-01 03:01:07.525;3911;40.32;50;;;
2023-03-01 03:01:07.697;3891;40.32;50;;;
2023-03-01 03:01:07.884;3908;40.32;50;;;
2023-03-01 03:01:08.103;3908;40.32;50;;;
2023-03-01 03:01:08.306;3912;40.29;50;;;
2023-03-01 03:01:08.509;3901;40.29;50;;;
2023-03-01 03:01:08.728;3905;40.29;50;;;
2023-03-01 03:01:08.926;3897;40.29;50;;;
2023-03-01 03:01:09.145;3897;40.29;50;;;
2023-03-01 03:01:09.348;3888;40.29;50;;;
2023-03-01 03:01:09.551;3876;40.29;50;;;
2023-03-01 03:01:09.770;3897;40.29;50;;;
2023-03-01 03:01:09.973;3888;40.29;50;;;
2023-03-01 03:01:10.176;3877;40.29;50;;;
2023-03-01 03:01:10.395;3879;40.29;50;;;
2023-03-01 03:01:10.598;3878;40.29;50;;;
2023-03-01 03:01:10.801;3865;40.29;50;;;
2023-03-01 03:01:11.019;3884;40.29;50;;;
2023-03-01 03:01:11.223;3883;40.26;50;;;
2023-03-01 03:01:11.441;3894;40.26;50;;;
2023-03-01 03:01:11.598;3873;40.26;50;;;
2023-03-01 03:01:11.816;3885;40.26;50;;;
2023-03-01 03:01:12.019;3893;40.26;50;;;
2023-03-01 03:01:12.223;3887;40.26;50;;;
2023-03-01 03:01:12.441;3889;40.26;50;;;
2023-03-01 03:01:12.644;3882;40.26;50;;;
2023-03-01 03:01:12.863;3875;40.26;50;;;
2023-03-01 03:01:13.066;3884;40.26;50;;;
2023-03-01 03:01:13.269;3893;40.26;50;;;
2023-03-01 03:01:13.473;3874;40.26;50;;;
2023-03-01 03:01:13.691;3882;40.26;50;;;
2023-03-01 03:01:13.894;3879;40.26;50;;;
2023-03-01 03:01:14.097;3868;40.26;50;;;
2023-03-01 03:01:14.316;3883;40.22;50;;;
2023-03-01 03:01:14.519;3865;40.26;50;;;
2023-03-01 03:01:14.722;3884;40.22;50;;;
2023-03-01 03:01:14.941;3893;40.22;50;;;
2023-03-01 03:01:15.144;3864;40.22;50;;;
2023-03-01 03:01:15.347;3900;40.22;50;;;
2023-03-01 03:01:15.566;3893;40.22;50;;;
2023-03-01 03:01:15.738;3875;40.22;50;;;
2023-03-01 03:01:15.941;3893;40.22;50;;;
2023-03-01 03:01:16.144;3874;40.22;50;;;
2023-03-01 03:01:16.363;3873;40.22;50;;;
2023-03-01 03:01:16.566;3865;40.22;50;;;
2023-03-01 03:01:16.769;3875;40.22;50;;;
2023-03-01 03:01:16.988;3865;40.22;50;;;
2023-03-01 03:01:17.175;3868;40.22;50;;;
2023-03-01 03:01:17.379;3868;40.22;50;;;
2023-03-01 03:01:17.597;3879;40.22;50;;;
2023-03-01 03:01:17.816;3880;40.22;50;;;
2023-03-01 03:01:18.019;3902;40.22;50;;;
2023-03-01 03:01:18.238;3875;40.22;50;;;
2023-03-01 03:01:18.441;3894;40.22;50;;;
2023-03-01 03:01:18.660;3874;40.22;50;;;
2023-03-01 03:01:18.847;3891;40.22;50;;;
2023-03-01 03:01:19.066;3892;40.22;50;;;
2023-03-01 03:01:19.269;3899;40.22;50;;;
2023-03-01 03:01:19.488;3889;40.22;50;;;
2023-03-01 03:01:19.660;3894;40.22;50;;;
2023-03-01 03:01:19.863;3889;40.22;50;;;
2023-03-01 03:01:20.082;3899;40.22;50;;;
2023-03-01 03:01:20.285;3906;40.22;50;;;
2023-03-01 03:01:20.488;3903;40.22;50;;;
2023-03-01 03:01:20.691;3886;40.22;50;;;
2023-03-01 03:01:20.910;3895;40.22;50;;;
2023-03-01 03:01:21.097;3918;40.22;50;;;
2023-03-01 03:01:21.300;3907;40.22;50;;;
2023-03-01 03:01:21.519;3918;40.22;50;;;
2023-03-01 03:01:21.738;3894;40.22;50;;;
2023-03-01 03:01:21.941;3909;40.22;50;;;
2023-03-01 03:01:22.160;3904;40.22;50;;;
2023-03-01 03:01:22.363;3918;40.22;50;;;
2023-03-01 03:01:22.566;3894;40.22;50;;;
2023-03-01 03:01:22.785;3911;40.22;50;;;
2023-03-01 03:01:22.988;3917;40.22;50;;;
2023-03-01 03:01:23.206;3911;40.22;50;;;
2023-03-01 03:01:23.409;3892;40.22;50;;;
2023-03-01 03:01:23.581;3909;40.22;50;;;
2023-03-01 03:01:23.784;3921;40.22;50;;;
2023-03-01 03:01:24.003;3918;40.26;50;;;
2023-03-01 03:01:24.206;3912;40.26;50;;;
2023-03-01 03:01:24.409;3913;40.26;50;;;
2023-03-01 03:01:24.613;3911;40.26;50;;;
2023-03-01 03:01:24.816;3903;40.26;50;;;
2023-03-01 03:01:25.019;3902;40.26;50;;;
2023-03-01 03:01:25.222;3897;40.26;50;;;
2023-03-01 03:01:25.441;3905;40.26;50;;;
2023-03-01 03:01:25.644;3886;40.26;50;;;
2023-03-01 03:01:25.863;3900;40.26;50;;;
2023-03-01 03:01:26.081;3911;40.26;50;;;
2023-03-01 03:01:26.284;3888;40.26;50;;;
2023-03-01 03:01:26.488;3892;40.26;50;;;
2023-03-01 03:01:26.706;3910;40.26;50;;;
2023-03-01 03:01:26.909;3893;40.26;50;;;
2023-03-01 03:01:27.112;3902;40.26;50;;;
2023-03-01 03:01:27.331;3871;40.26;50;;;
2023-03-01 03:01:27.503;3892;40.26;50;;;
2023-03-01 03:01:27.706;3881;40.26;50;;;
2023-03-01 03:01:27.925;3870;40.26;50;;;
2023-03-01 03:01:28.128;3886;40.26;50;;;
2023-03-01 03:01:28.347;3880;40.26;50;;;
2023-03-01 03:01:28.534;3894;40.26;50;;;
2023-03-01 03:01:28.737;3887;40.26;50;;;
2023-03-01 03:01:28.940;3890;40.26;50;;;
2023-03-01 03:01:29.159;3884;40.26;50;;;
2023-03-01 03:01:29.362;3898;40.26;50;;;
2023-03-01 03:01:29.565;3868;40.26;50;;;
2023-03-01 03:01:29.784;3871;40.26;50;;;
2023-03-01 03:01:30.003;3898;40.26;50;;;
2023-03-01 03:01:30.206;3899;40.29;50;;;
2023-03-01 03:01:30.425;3898;40.29;50;;;
2023-03-01 03:01:30.628;3896;40.29;50;;;
2023-03-01 03:01:30.831;3891;40.29;50;;;
2023-03-01 03:01:31.050;3911;40.29;50;;;
2023-03-01 03:01:31.253;3890;40.29;50;;;
2023-03-01 03:01:31.425;3897;40.29;50;;;
2023-03-01 03:01:31.628;3907;40.29;50;;;
2023-03-01 03:01:31.847;3915;40.29;50;;;
2023-03-01 03:01:32.050;3910;40.29;50;;;
2023-03-01 03:01:32.253;3916;40.29;50;;;
2023-03-01 03:01:32.456;3906;40.29;50;;;
2023-03-01 03:01:32.659;3912;40.29;50;;;
2023-03-01 03:01:32.862;3914;40.29;50;;;
2023-03-01 03:01:33.081;3927;40.29;50;;;
2023-03-01 03:01:33.284;3922;40.32;50;;;
2023-03-01 03:01:33.487;3922;40.32;50;;;
2023-03-01 03:01:33.706;3914;40.32;50;;;
2023-03-01 03:01:33.909;3935;40.32;50;;;
2023-03-01 03:01:34.128;3911;40.32;50;;;
2023-03-01 03:01:34.346;3927;40.32;50;;;
2023-03-01 03:01:34.550;3932;40.32;50;;;
2023-03-01 03:01:34.768;3952;40.32;50;;;
2023-03-01 03:01:34.971;3960;40.32;50;;;
2023-03-01 03:01:35.175;3945;40.32;50;;;
2023-03-01 03:01:35.346;3966;40.32;50;;;
2023-03-01 03:01:35.565;3968;40.32;50;;;
2023-03-01 03:01:35.768;3950;40.32;50;;;
2023-03-01 03:01:35.971;3958;40.32;50;;;
2023-03-01 03:01:36.174;3952;40.32;50;;;
2023-03-01 03:01:36.378;3963;40.32;50;;;
2023-03-01 03:01:36.581;3942;40.32;50;;;
2023-03-01 03:01:36.784;3941;40.32;50;;;
2023-03-01 03:01:37.003;3938;40.32;50;;;
2023-03-01 03:01:37.206;3943;40.32;50;;;
2023-03-01 03:01:37.424;3960;40.35;50;;;
2023-03-01 03:01:37.628;3958;40.35;50;;;
2023-03-01 03:01:37.831;3948;40.35;50;;;
2023-03-01 03:01:38.034;3962;40.35;50;;;
2023-03-01 03:01:38.252;3958;40.35;50;;;
2023-03-01 03:01:38.471;3959;40.32;50;;;
2023-03-01 03:01:38.674;3951;40.35;50;;;
2023-03-01 03:01:38.893;3939;40.35;50;;;
2023-03-01 03:01:39.096;3932;40.35;50;;;
2023-03-01 03:01:39.268;3933;40.35;50;;;
2023-03-01 03:01:39.487;3931;40.35;50;;;
2023-03-01 03:01:39.690;3924;40.35;50;;;
2023-03-01 03:01:39.877;3944;40.35;50;;;
2023-03-01 03:01:40.096;3930;40.35;50;;;
2023-03-01 03:01:40.299;3900;40.35;50;;;
2023-03-01 03:01:40.502;3926;40.35;50;;;
2023-03-01 03:01:40.721;3936;40.35;50;;;
2023-03-01 03:01:40.924;3912;40.35;50;;;
2023-03-01 03:01:41.127;3939;40.35;50;;;
2023-03-01 03:01:41.346;3927;40.35;50;;;
2023-03-01 03:01:41.549;3923;40.35;50;;;
2023-03-01 03:01:41.752;3905;40.35;50;;;
2023-03-01 03:01:41.971;3914;40.35;50;;;
2023-03-01 03:01:42.174;3927;40.35;50;;;
2023-03-01 03:01:42.377;3917;40.35;50;;;
2023-03-01 03:01:42.596;3933;40.35;50;;;
2023-03-01 03:01:42.815;3933;40.35;50;;;
2023-03-01 03:01:43.018;3938;40.35;50;;;
2023-03-01 03:01:43.190;3936;40.38;50;;;
2023-03-01 03:01:43.408;3930;40.35;50;;;
2023-03-01 03:01:43.596;3939;40.38;50;;;
2023-03-01 03:01:43.799;3935;40.35;50;;;
2023-03-01 03:01:44.018;3948;40.35;50;;;
2023-03-01 03:01:44.221;3945;40.38;50;;;
2023-03-01 03:01:44.424;3930;40.38;50;;;
2023-03-01 03:01:44.643;3953;40.38;50;;;
2023-03-01 03:01:44.846;3953;40.38;50;;;
2023-03-01 03:01:45.065;3948;40.38;50;;;
2023-03-01 03:01:45.268;3942;40.38;50;;;
2023-03-01 03:01:45.471;3955;40.38;50;;;
2023-03-01 03:01:45.674;3960;40.38;50;;;
2023-03-01 03:01:45.893;3976;40.38;50;;;
2023-03-01 03:01:46.096;3959;40.38;50;;;
2023-03-01 03:01:46.299;3963;40.38;50;;;
2023-03-01 03:01:46.518;3961;40.38;50;;;
2023-03-01 03:01:46.736;3968;40.38;50;;;
2023-03-01 03:01:46.940;3964;40.38;50;;;
2023-03-01 03:01:47.158;3965;40.38;50;;;
2023-03-01 03:01:47.315;3973;40.38;50;;;
2023-03-01 03:01:47.518;3964;40.38;50;;;
2023-03-01 03:01:47.736;3970;40.38;50;;;
2023-03-01 03:01:47.940;3969;40.38;50;;;
2023-03-01 03:01:48.143;3956;40.38;50;;;
2023-03-01 03:01:48.346;3973;40.38;50;;;
2023-03-01 03:01:48.564;3969;40.38;50;;;
2023-03-01 03:01:48.768;3948;40.38;50;;;
2023-03-01 03:01:48.986;3968;40.38;50;;;
2023-03-01 03:01:49.189;3952;40.38;50;;;
2023-03-01 03:01:49.393;3973;40.38;50;;;
2023-03-01 03:01:49.596;3974;40.38;50;;;
2023-03-01 03:01:49.814;3987;40.38;50;;;
2023-03-01 03:01:50.018;3958;40.38;50;;;
2023-03-01 03:01:50.221;3973;40.38;50;;;
2023-03-01 03:01:50.439;3967;40.38;50;;;
2023-03-01 03:01:50.643;3959;40.38;50;;;
2023-03-01 03:01:50.861;3967;40.38;50;;;
2023-03-01 03:01:51.080;3969;40.38;50;;;
2023-03-01 03:01:51.236;3980;40.38;50;;;
2023-03-01 03:01:51.439;3974;40.38;50;;;
2023-03-01 03:01:51.658;3968;40.38;50;;;
2023-03-01 03:01:51.861;3974;40.38;50;;;
2023-03-01 03:01:52.064;3983;40.38;50;;;
2023-03-01 03:01:52.283;3983;40.38;50;;;
2023-03-01 03:01:52.486;3983;40.38;50;;;
2023-03-01 03:01:52.689;3961;40.38;50;;;
2023-03-01 03:01:52.892;3979;40.38;50;;;
2023-03-01 03:01:53.096;3976;40.38;50;;;
2023-03-01 03:01:53.314;3970;40.38;50;;;
2023-03-01 03:01:53.533;3976;40.38;50;;;
2023-03-01 03:01:53.736;3983;40.38;50;;;
2023-03-01 03:01:53.939;3956;40.38;50;;;
2023-03-01 03:01:54.142;3962;40.38;50;;;
2023-03-01 03:01:54.361;3970;40.38;50;;;
2023-03-01 03:01:54.564;3966;40.38;50;;;
2023-03-01 03:01:54.767;3956;40.38;50;;;
2023-03-01 03:01:54.986;3963;40.38;50;;;
2023-03-01 03:01:55.158;3965;40.38;50;;;
2023-03-01 03:01:55.361;3965;40.38;50;;;
2023-03-01 03:01:55.580;3956;40.38;50;;;
2023-03-01 03:01:55.783;3956;40.38;50;;;
2023-03-01 03:01:56.002;3950;40.38;50;;;
2023-03-01 03:01:56.205;3956;40.38;50;;;
2023-03-01 03:01:56.408;3959;40.38;50;;;
2023-03-01 03:01:56.611;3948;40.38;50;;;
2023-03-01 03:01:56.830;3961;40.38;50;;;
2023-03-01 03:01:57.017;3955;40.38;50;;;
2023-03-01 03:01:57.220;3958;40.38;50;;;
2023-03-01 03:01:57.439;3963;40.38;50;;;
2023-03-01 03:01:57.658;3948;40.38;50;;;
2023-03-01 03:01:57.861;3966;40.38;50;;;
2023-03-01 03:01:58.080;3946;40.38;50;;;
2023-03-01 03:01:58.283;3962;40.35;50;;;
2023-03-01 03:01:58.486;3958;40.38;50;;;
2023-03-01 03:01:58.705;3955;40.35;50;;;
2023-03-01 03:01:58.908;3965;40.35;50;;;
2023-03-01 03:01:59.111;3950;40.35;50;;;
2023-03-01 03:01:59.283;3963;40.35;50;;;
2023-03-01 03:01:59.501;3949;40.35;50;;;
2023-03-01 03:01:59.705;3949;40.35;50;;;
2023-03-01 03:01:59.908;3957;40.35;50;;;
2023-03-01 03:02:00.126;3966;40.35;50;;;
2023-03-01 03:02:00.330;3965;40.35;50;;;
2023-03-01 03:02:00.533;3959;40.35;50;;;
2023-03-01 03:02:00.736;3969;40.35;50;;;
2023-03-01 03:02:00.939;3964;40.35;50;;;
2023-03-01 03:02:01.142;3967;40.35;50;;;
2023-03-01 03:02:01.361;3971;40.35;50;;;
2023-03-01 03:02:01.564;3964;40.35;50;;;
2023-03-01 03:02:01.783;3969;40.35;50;;;
2023-03-01 03:02:02.001;3974;40.35;50;;;
2023-03-01 03:02:02.204;3970;40.35;50;;;
2023-03-01 03:02:02.408;3981;40.35;50;;;
2023-03-01 03:02:02.626;3974;40.35;50;;;
2023-03-01 03:02:02.829;3982;40.32;50;;;
2023-03-01 03:02:03.032;3975;40.32;50;;;
2023-03-01 03:02:03.220;3970;40.32;50;;;
2023-03-01 03:02:03.423;3981;40.32;50;;;
2023-03-01 03:02:03.626;3976;40.32;50;;;
2023-03-01 03:02:03.845;3953;40.32;50;;;
2023-03-01 03:02:04.048;3964;40.32;50;;;
2023-03-01 03:02:04.251;3977;40.32;50;;;
2023-03-01 03:02:04.439;3972;40.32;50;;;
2023-03-01 03:02:04.657;3973;40.32;50;;;
2023-03-01 03:02:04.861;3973;40.32;50;;;
2023-03-01 03:02:05.064;3972;40.32;50;;;
2023-03-01 03:02:05.282;3977;40.32;50;;;
2023-03-01 03:02:05.485;3985;40.32;50;;;
2023-03-01 03:02:05.689;3970;40.32;50;;;
2023-03-01 03:02:05.907;3984;40.32;50;;;
2023-03-01 03:02:06.126;3987;40.32;50;;;
2023-03-01 03:02:06.329;3974;40.32;50;;;
2023-03-01 03:02:06.548;3958;40.32;50;;;
2023-03-01 03:02:06.751;3958;40.29;50;;;
2023-03-01 03:02:06.954;3960;40.29;50;;;
2023-03-01 03:02:07.173;3966;40.29;50;;;
2023-03-01 03:02:07.345;3965;40.29;50;;;
2023-03-01 03:02:07.548;3978;40.29;50;;;
2023-03-01 03:02:07.767;3968;40.29;50;;;
2023-03-01 03:02:07.970;3980;40.29;50;;;
2023-03-01 03:02:08.157;3970;40.29;50;;;
2023-03-01 03:02:08.376;3994;40.29;50;;;
2023-03-01 03:02:08.579;3975;40.29;50;;;
2023-03-01 03:02:08.782;3983;40.29;50;;;
2023-03-01 03:02:08.996;3965;40.29;50;;;
2023-03-01 03:02:09.199;3972;40.29;50;;;
2023-03-01 03:02:09.417;3972;40.29;50;;;
2023-03-01 03:02:09.620;3972;40.29;50;;;
2023-03-01 03:02:09.824;3978;40.29;50;;;
2023-03-01 03:02:10.042;3963;40.29;50;;;
2023-03-01 03:02:10.261;3976;40.29;50;;;
2023-03-01 03:02:10.464;3945;40.29;50;;;
2023-03-01 03:02:10.667;3964;40.29;50;;;
2023-03-01 03:02:10.886;3977;40.29;50;;;
2023-03-01 03:02:11.089;3971;40.29;50;;;
2023-03-01 03:02:11.261;3969;40.29;50;;;
2023-03-01 03:02:11.480;3966;40.29;50;;;
2023-03-01 03:02:11.683;3963;40.29;50;;;
2023-03-01 03:02:11.886;3969;40.29;50;;;
2023-03-01 03:02:12.089;3982;40.29;50;;;
2023-03-01 03:02:12.308;3987;40.29;50;;;
2023-03-01 03:02:12.495;3986;40.29;50;;;
2023-03-01 03:02:12.714;3967;40.29;50;;;
2023-03-01 03:02:12.917;3976;40.29;50;;;
2023-03-01 03:02:13.120;3968;40.26;50;;;
2023-03-01 03:02:13.339;3980;40.26;50;;;
2023-03-01 03:02:13.542;3971;40.26;50;;;
2023-03-01 03:02:13.745;3968;40.26;50;;;
2023-03-01 03:02:13.964;3990;40.26;50;;;
2023-03-01 03:02:14.167;3987;40.26;50;;;
2023-03-01 03:02:14.386;3977;40.26;50;;;
2023-03-01 03:02:14.605;3980;40.26;50;;;
2023-03-01 03:02:14.808;3976;40.26;50;;;
2023-03-01 03:02:15.011;3983;40.26;50;;;
2023-03-01 03:02:15.198;3957;40.26;50;;;
2023-03-01 03:02:15.401;3974;40.26;50;;;
