data_ora;rad;temperatura;elevazione;;;;
2023-03-01 02:21:46.725;3617;40.32;35;;;;
2023-03-01 02:21:46.944;3629;40.32;35;;;;
2023-03-01 02:21:47.178;3623;40.32;35;;;;
2023-03-01 02:21:47.318;3629;40.32;35;;;;
2023-03-01 02:21:47.522;3620;40.32;35;;;;
2023-03-01 02:21:47.740;3635;40.32;35;;;;
2023-03-01 02:21:47.943;3600;40.32;35;;;;
2023-03-01 02:21:48.147;3615;40.32;35;;;;
2023-03-01 02:21:48.365;3624;40.32;35;;;;
2023-03-01 02:21:48.568;3625;40.32;35;;;;
2023-03-01 02:21:48.771;3623;40.32;35;;;;
2023-03-01 02:21:48.975;3606;40.32;35;;;;
2023-03-01 02:21:49.193;3636;40.29;35;;;;
2023-03-01 02:21:49.396;3617;40.29;35;;;;
2023-03-01 02:21:49.615;3624;40.29;35;;;;
2023-03-01 02:21:49.818;3628;40.29;35;;;;
2023-03-01 02:21:50.021;3617;40.29;35;;;;
2023-03-01 02:21:50.240;3609;40.29;35;;;;
2023-03-01 02:21:50.443;3616;40.29;35;;;;
2023-03-01 02:21:50.646;3631;40.29;35;;;;
2023-03-01 02:21:50.865;3632;40.29;35;;;;
2023-03-01 02:21:51.068;3623;40.29;35;;;;
2023-03-01 02:21:51.240;3621;40.29;35;;;;
2023-03-01 02:21:51.443;3611;40.29;35;;;;
2023-03-01 02:21:51.662;3600;40.29;35;;;;
2023-03-01 02:21:51.865;3625;40.29;35;;;;
2023-03-01 02:21:52.068;3613;40.29;35;;;;
2023-03-01 02:21:52.287;3590;40.29;35;;;;
2023-03-01 02:21:52.490;3617;40.29;35;;;;
2023-03-01 02:21:52.693;3599;40.26;35;;;;
2023-03-01 02:21:52.896;3608;40.26;35;;;;
2023-03-01 02:21:53.099;3611;40.26;35;;;;
2023-03-01 02:21:53.318;3621;40.26;35;;;;
2023-03-01 02:21:53.537;3630;40.26;35;;;;
2023-03-01 02:21:53.740;3618;40.26;35;;;;
2023-03-01 02:21:53.943;3631;40.26;35;;;;
2023-03-01 02:21:54.146;3660;40.26;35;;;;
2023-03-01 02:21:54.365;3648;40.26;35;;;;
2023-03-01 02:21:54.568;3641;40.26;35;;;;
2023-03-01 02:21:54.787;3644;40.26;35;;;;
2023-03-01 02:21:54.990;3658;40.26;35;;;;
2023-03-01 02:21:55.162;3660;40.26;35;;;;
2023-03-01 02:21:55.380;3656;40.26;35;;;;
2023-03-01 02:21:55.584;3644;40.26;35;;;;
2023-03-01 02:21:55.787;3663;40.26;35;;;;
2023-03-01 02:21:56.005;3648;40.26;35;;;;
2023-03-01 02:21:56.209;3632;40.26;35;;;;
2023-03-01 02:21:56.412;3649;40.26;35;;;;
2023-03-01 02:21:56.615;3624;40.26;35;;;;
2023-03-01 02:21:56.818;3645;40.26;35;;;;
2023-03-01 02:21:57.021;3628;40.26;35;;;;
2023-03-01 02:21:57.240;3630;40.26;35;;;;
2023-03-01 02:21:57.458;3626;40.26;35;;;;
2023-03-01 02:21:57.662;3621;40.26;35;;;;
2023-03-01 02:21:57.865;3624;40.26;35;;;;
2023-03-01 02:21:58.083;3626;40.26;35;;;;
2023-03-01 02:21:58.287;3627;40.26;35;;;;
2023-03-01 02:21:58.505;3624;40.26;35;;;;
2023-03-01 02:21:58.708;3627;40.26;35;;;;
2023-03-01 02:21:58.912;3637;40.26;35;;;;
2023-03-01 02:21:59.083;3625;40.26;35;;;;
2023-03-01 02:21:59.286;3626;40.26;35;;;;
2023-03-01 02:21:59.505;3619;40.26;35;;;;
2023-03-01 02:21:59.708;3617;40.26;35;;;;
2023-03-01 02:21:59.911;3612;40.26;35;;;;
2023-03-01 02:22:00.130;3621;40.26;35;;;;
2023-03-01 02:22:00.333;3624;40.26;35;;;;
2023-03-01 02:22:00.536;3638;40.26;35;;;;
2023-03-01 02:22:00.740;3634;40.26;35;;;;
2023-03-01 02:22:00.943;3630;40.26;35;;;;
2023-03-01 02:22:01.161;3619;40.26;35;;;;
2023-03-01 02:22:01.380;3633;40.26;35;;;;
2023-03-01 02:22:01.583;3617;40.26;35;;;;
2023-03-01 02:22:01.802;3620;40.26;35;;;;
2023-03-01 02:22:02.005;3634;40.26;35;;;;
2023-03-01 02:22:02.208;3606;40.26;35;;;;
2023-03-01 02:22:02.411;3608;40.26;35;;;;
2023-03-01 02:22:02.630;3617;40.26;35;;;;
2023-03-01 02:22:02.833;3634;40.26;35;;;;
2023-03-01 02:22:03.021;3627;40.26;35;;;;
2023-03-01 02:22:03.224;3630;40.26;35;;;;
2023-03-01 02:22:03.427;3619;40.26;35;;;;
2023-03-01 02:22:03.630;3620;40.26;35;;;;
2023-03-01 02:22:03.849;3624;40.26;35;;;;
2023-03-01 02:22:04.052;3618;40.26;35;;;;
2023-03-01 02:22:04.255;3633;40.26;35;;;;
2023-03-01 02:22:04.458;3632;40.26;35;;;;
2023-03-01 02:22:04.661;3619;40.26;35;;;;
2023-03-01 02:22:04.864;3633;40.26;35;;;;
2023-03-01 02:22:05.083;3642;40.26;35;;;;
2023-03-01 02:22:05.286;3616;40.26;35;;;;
2023-03-01 02:22:05.505;3627;40.26;35;;;;
2023-03-01 02:22:05.724;3617;40.26;35;;;;
2023-03-01 02:22:05.927;3612;40.26;35;;;;
2023-03-01 02:22:06.130;3628;40.26;35;;;;
2023-03-01 02:22:06.349;3633;40.26;35;;;;
2023-03-01 02:22:06.536;3635;40.26;35;;;;
2023-03-01 02:22:06.755;3620;40.26;35;;;;
2023-03-01 02:22:06.927;3639;40.26;35;;;;
2023-03-01 02:22:07.145;3629;40.26;35;;;;
2023-03-01 02:22:07.349;3646;40.26;35;;;;
2023-03-01 02:22:07.552;3629;40.26;35;;;;
2023-03-01 02:22:07.770;3628;40.26;35;;;;
2023-03-01 02:22:07.968;3613;40.26;35;;;;
2023-03-01 02:22:08.171;3626;40.26;35;;;;
2023-03-01 02:22:08.374;3618;40.26;35;;;;
2023-03-01 02:22:08.577;3630;40.26;35;;;;
2023-03-01 02:22:08.796;3618;40.26;35;;;;
2023-03-01 02:22:08.999;3618;40.26;35;;;;
2023-03-01 02:22:09.218;3628;40.26;35;;;;
2023-03-01 02:22:09.421;3634;40.26;35;;;;
2023-03-01 02:22:09.640;3605;40.26;35;;;;
2023-03-01 02:22:09.843;3626;40.26;35;;;;
2023-03-01 02:22:10.062;3632;40.26;35;;;;
2023-03-01 02:22:10.265;3628;40.29;35;;;;
2023-03-01 02:22:10.468;3625;40.29;35;;;;
2023-03-01 02:22:10.671;3643;40.29;35;;;;
2023-03-01 02:22:10.890;3636;40.29;35;;;;
2023-03-01 02:22:11.062;3630;40.29;35;;;;
2023-03-01 02:22:11.265;3653;40.29;35;;;;
2023-03-01 02:22:11.483;3644;40.29;35;;;;
2023-03-01 02:22:11.687;3637;40.29;35;;;;
2023-03-01 02:22:11.890;3637;40.29;35;;;;
2023-03-01 02:22:12.093;3652;40.29;35;;;;
2023-03-01 02:22:12.296;3636;40.29;35;;;;
2023-03-01 02:22:12.499;3653;40.29;35;;;;
2023-03-01 02:22:12.702;3631;40.29;35;;;;
2023-03-01 02:22:12.921;3620;40.29;35;;;;
2023-03-01 02:22:13.140;3638;40.26;35;;;;
2023-03-01 02:22:13.343;3623;40.29;35;;;;
2023-03-01 02:22:13.561;3622;40.29;35;;;;
2023-03-01 02:22:13.780;3631;40.29;35;;;;
2023-03-01 02:22:13.983;3629;40.29;35;;;;
2023-03-01 02:22:14.186;3628;40.29;35;;;;
2023-03-01 02:22:14.390;3627;40.29;35;;;;
2023-03-01 02:22:14.608;3621;40.29;35;;;;
2023-03-01 02:22:14.811;3632;40.29;35;;;;
2023-03-01 02:22:14.983;3625;40.29;35;;;;
2023-03-01 02:22:15.186;3624;40.29;35;;;;
2023-03-01 02:22:15.405;3643;40.29;35;;;;
2023-03-01 02:22:15.608;3652;40.29;35;;;;
2023-03-01 02:22:15.811;3658;40.29;35;;;;
2023-03-01 02:22:16.014;3665;40.29;35;;;;
2023-03-01 02:22:16.218;3672;40.29;35;;;;
2023-03-01 02:22:16.421;3679;40.29;35;;;;
2023-03-01 02:22:16.639;3663;40.29;35;;;;
2023-03-01 02:22:16.843;3676;40.29;35;;;;
2023-03-01 02:22:17.046;3673;40.29;35;;;;
2023-03-01 02:22:17.264;3664;40.29;35;;;;
2023-03-01 02:22:17.483;3675;40.29;35;;;;
2023-03-01 02:22:17.686;3670;40.29;35;;;;
2023-03-01 02:22:17.889;3678;40.29;35;;;;
2023-03-01 02:22:18.108;3697;40.29;35;;;;
2023-03-01 02:22:18.327;3684;40.29;35;;;;
2023-03-01 02:22:18.530;3695;40.29;35;;;;
2023-03-01 02:22:18.733;3703;40.29;35;;;;
2023-03-01 02:22:18.905;3681;40.29;35;;;;
2023-03-01 02:22:19.124;3709;40.29;35;;;;
2023-03-01 02:22:19.327;3697;40.29;35;;;;
2023-03-01 02:22:19.530;3690;40.29;35;;;;
2023-03-01 02:22:19.733;3657;40.29;35;;;;
2023-03-01 02:22:19.936;3650;40.29;35;;;;
2023-03-01 02:22:20.139;3635;40.29;35;;;;
2023-03-01 02:22:20.342;3634;40.29;35;;;;
2023-03-01 02:22:20.561;3609;40.29;35;;;;
2023-03-01 02:22:20.764;3608;40.29;35;;;;
2023-03-01 02:22:20.967;3610;40.29;35;;;;
2023-03-01 02:22:21.186;3591;40.29;35;;;;
2023-03-01 02:22:21.389;3601;40.29;35;;;;
2023-03-01 02:22:21.608;3608;40.29;35;;;;
2023-03-01 02:22:21.827;3605;40.29;35;;;;
2023-03-01 02:22:22.030;3605;40.29;35;;;;
2023-03-01 02:22:22.233;3611;40.29;35;;;;
2023-03-01 02:22:22.452;3609;40.29;35;;;;
2023-03-01 02:22:22.655;3602;40.29;35;;;;
2023-03-01 02:22:22.842;3604;40.29;35;;;;
2023-03-01 02:22:23.030;3626;40.29;35;;;;
2023-03-01 02:22:23.248;3615;40.29;35;;;;
2023-03-01 02:22:23.452;3604;40.29;35;;;;
2023-03-01 02:22:23.655;3617;40.29;35;;;;
2023-03-01 02:22:23.858;3601;40.29;35;;;;
2023-03-01 02:22:24.061;3604;40.29;35;;;;
2023-03-01 02:22:24.280;3605;40.29;35;;;;
2023-03-01 02:22:24.483;3645;40.32;35;;;;
2023-03-01 02:22:24.686;3627;40.29;35;;;;
2023-03-01 02:22:24.889;3625;40.29;35;;;;
2023-03-01 02:22:25.108;3638;40.32;35;;;;
2023-03-01 02:22:25.311;3625;40.32;35;;;;
2023-03-01 02:22:25.530;3641;40.32;35;;;;
2023-03-01 02:22:25.748;3624;40.32;35;;;;
2023-03-01 02:22:25.951;3623;40.32;35;;;;
2023-03-01 02:22:26.155;3636;40.32;35;;;;
2023-03-01 02:22:26.373;3627;40.32;35;;;;
2023-03-01 02:22:26.576;3626;40.32;35;;;;
2023-03-01 02:22:26.748;3610;40.32;35;;;;
2023-03-01 02:22:26.967;3610;40.32;35;;;;
2023-03-01 02:22:27.170;3619;40.32;35;;;;
2023-03-01 02:22:27.373;3617;40.32;35;;;;
2023-03-01 02:22:27.576;3620;40.32;35;;;;
2023-03-01 02:22:27.779;3645;40.32;35;;;;
2023-03-01 02:22:27.983;3650;40.32;35;;;;
2023-03-01 02:22:28.201;3640;40.32;35;;;;
2023-03-01 02:22:28.404;3642;40.32;35;;;;
2023-03-01 02:22:28.607;3651;40.32;35;;;;
2023-03-01 02:22:28.826;3639;40.32;35;;;;
