data_ora;rad;temperatura;elevazione;;;
2023-03-01 02:47:49.090;3925;40.29;50;;;
2023-03-01 02:47:49.293;3912;40.26;50;;;
2023-03-01 02:47:49.512;3895;40.26;50;;;
2023-03-01 02:47:49.715;3897;40.26;50;;;
2023-03-01 02:47:49.918;3920;40.26;50;;;
2023-03-01 02:47:50.121;3919;40.26;50;;;
2023-03-01 02:47:50.340;3911;40.26;50;;;
2023-03-01 02:47:50.559;3943;40.26;50;;;
2023-03-01 02:47:50.762;3938;40.26;50;;;
2023-03-01 02:47:50.981;3925;40.26;50;;;
2023-03-01 02:47:51.152;3933;40.26;50;;;
2023-03-01 02:47:51.356;3949;40.26;50;;;
2023-03-01 02:47:51.559;3943;40.26;50;;;
2023-03-01 02:47:51.762;3940;40.26;50;;;
2023-03-01 02:47:51.981;3937;40.26;50;;;
2023-03-01 02:47:52.184;3950;40.26;50;;;
2023-03-01 02:47:52.387;3949;40.26;50;;;
2023-03-01 02:47:52.590;3949;40.26;50;;;
2023-03-01 02:47:52.809;3966;40.26;50;;;
2023-03-01 02:47:53.012;3958;40.26;50;;;
2023-03-01 02:47:53.215;3944;40.26;50;;;
2023-03-01 02:47:53.434;3936;40.26;50;;;
2023-03-01 02:47:53.637;3954;40.26;50;;;
2023-03-01 02:47:53.840;3951;40.26;50;;;
2023-03-01 02:47:54.059;3932;40.26;50;;;
2023-03-01 02:47:54.262;3925;40.26;50;;;
2023-03-01 02:47:54.480;3911;40.26;50;;;
2023-03-01 02:47:54.684;3924;40.26;50;;;
2023-03-01 02:47:54.902;3929;40.26;50;;;
2023-03-01 02:47:55.074;3920;40.26;50;;;
2023-03-01 02:47:55.277;3931;40.26;50;;;
2023-03-01 02:47:55.480;3942;40.26;50;;;
2023-03-01 02:47:55.684;3950;40.26;50;;;
2023-03-01 02:47:55.887;3973;40.26;50;;;
2023-03-01 02:47:56.105;3972;40.26;50;;;
2023-03-01 02:47:56.308;3995;40.26;50;;;
2023-03-01 02:47:56.512;3994;40.26;50;;;
2023-03-01 02:47:56.730;4027;40.26;50;;;
2023-03-01 02:47:56.933;3998;40.26;50;;;
2023-03-01 02:47:57.137;3998;40.26;50;;;
2023-03-01 02:47:57.355;3984;40.26;50;;;
2023-03-01 02:47:57.558;3969;40.26;50;;;
2023-03-01 02:47:57.777;3969;40.26;50;;;
2023-03-01 02:47:57.980;3969;40.26;50;;;
2023-03-01 02:47:58.183;3965;40.26;50;;;
2023-03-01 02:47:58.387;3962;40.26;50;;;
2023-03-01 02:47:58.605;3958;40.26;50;;;
2023-03-01 02:47:58.824;3953;40.26;50;;;
