data_ora,rad,temperatura,elevazione
2023-03-01 03:40:31.307,4606,40.26,25
2023-03-01 03:40:31.510,4592,40.26,25
2023-03-01 03:40:31.713,4577,40.26,25
2023-03-01 03:40:31.916,4599,40.26,25
2023-03-01 03:40:32.135,4578,40.26,25
2023-03-01 03:40:32.354,4613,40.29,25
2023-03-01 03:40:32.572,4597,40.26,25
2023-03-01 03:40:32.776,4583,40.26,25
2023-03-01 03:40:32.947,4593,40.26,25
2023-03-01 03:40:33.151,4596,40.29,25
2023-03-01 03:40:33.354,4603,40.26,25
2023-03-01 03:40:33.557,4611,40.29,25
2023-03-01 03:40:33.760,4608,40.29,25
2023-03-01 03:40:33.979,4614,40.29,25
2023-03-01 03:40:34.182,4618,40.26,25
2023-03-01 03:40:34.385,4613,40.26,25
2023-03-01 03:40:34.604,4627,40.26,25
2023-03-01 03:40:34.807,4630,40.26,25
2023-03-01 03:40:35.010,4609,40.29,25
2023-03-01 03:40:35.229,4614,40.26,25
2023-03-01 03:40:35.432,4628,40.26,25
2023-03-01 03:40:35.635,4614,40.26,25
2023-03-01 03:40:35.854,4613,40.29,25
2023-03-01 03:40:36.057,4620,40.29,25
2023-03-01 03:40:36.275,4622,40.26,25
2023-03-01 03:40:36.479,4599,40.29,25
2023-03-01 03:40:36.697,4610,40.26,25
2023-03-01 03:40:36.869,4598,40.26,25
2023-03-01 03:40:37.072,4593,40.26,25
2023-03-01 03:40:37.275,4604,40.29,25
2023-03-01 03:40:37.478,4613,40.29,25
2023-03-01 03:40:37.682,4612,40.29,25
2023-03-01 03:40:37.900,4606,40.29,25
2023-03-01 03:40:38.103,4607,40.29,25
2023-03-01 03:40:38.307,4617,40.29,25
2023-03-01 03:40:38.525,4616,40.29,25
2023-03-01 03:40:38.728,4632,40.29,25
2023-03-01 03:40:38.932,4614,40.29,25
2023-03-01 03:40:39.150,4611,40.29,25
2023-03-01 03:40:39.353,4626,40.29,25
2023-03-01 03:40:39.557,4626,40.29,25
2023-03-01 03:40:39.775,4622,40.29,25
2023-03-01 03:40:39.978,4627,40.29,25
2023-03-01 03:40:40.182,4627,40.29,25
2023-03-01 03:40:40.400,4626,40.29,25
2023-03-01 03:40:40.619,4616,40.29,25
2023-03-01 03:40:40.775,4628,40.29,25
2023-03-01 03:40:40.994,4616,40.29,25
2023-03-01 03:40:41.197,4630,40.29,25
2023-03-01 03:40:41.400,4612,40.29,25
2023-03-01 03:40:41.619,4613,40.29,25
2023-03-01 03:40:41.822,4603,40.29,25
2023-03-01 03:40:42.041,4608,40.29,25
2023-03-01 03:40:42.244,4618,40.29,25
2023-03-01 03:40:42.431,4606,40.29,25
2023-03-01 03:40:42.635,4599,40.32,25
2023-03-01 03:40:42.853,4608,40.29,25
2023-03-01 03:40:43.072,4591,40.29,25
2023-03-01 03:40:43.275,4607,40.29,25
2023-03-01 03:40:43.478,4595,40.29,25
2023-03-01 03:40:43.697,4593,40.29,25
2023-03-01 03:40:43.900,4580,40.29,25
2023-03-01 03:40:44.119,4565,40.29,25
2023-03-01 03:40:44.322,4582,40.29,25
2023-03-01 03:40:44.525,4592,40.32,25
2023-03-01 03:40:44.697,4587,40.32,25
2023-03-01 03:40:44.916,4573,40.29,25
2023-03-01 03:40:45.119,4588,40.32,25
2023-03-01 03:40:45.338,4563,40.32,25
2023-03-01 03:40:45.541,4568,40.32,25
2023-03-01 03:40:45.744,4570,40.32,25
2023-03-01 03:40:45.947,4573,40.32,25
2023-03-01 03:40:46.150,4581,40.32,25
2023-03-01 03:40:46.353,4573,40.32,25
2023-03-01 03:40:46.556,4589,40.32,25
2023-03-01 03:40:46.775,4579,40.32,25
2023-03-01 03:40:46.994,4575,40.32,25
2023-03-01 03:40:47.197,4581,40.32,25
2023-03-01 03:40:47.416,4576,40.32,25
2023-03-01 03:40:47.619,4579,40.32,25
2023-03-01 03:40:47.822,4588,40.32,25
2023-03-01 03:40:48.041,4579,40.32,25
2023-03-01 03:40:48.244,4567,40.32,25
2023-03-01 03:40:48.447,4575,40.32,25
2023-03-01 03:40:48.634,4559,40.32,25
2023-03-01 03:40:48.837,4572,40.32,25
2023-03-01 03:40:49.040,4557,40.32,25
2023-03-01 03:40:49.244,4538,40.32,25
2023-03-01 03:40:49.462,4555,40.32,25
2023-03-01 03:40:49.665,4556,40.32,25
2023-03-01 03:40:49.869,4569,40.32,25
2023-03-01 03:40:50.072,4563,40.32,25
2023-03-01 03:40:50.275,4585,40.32,25
2023-03-01 03:40:50.478,4581,40.32,25
2023-03-01 03:40:50.697,4572,40.32,25
2023-03-01 03:40:50.900,4570,40.32,25
2023-03-01 03:40:51.119,4564,40.32,25
2023-03-01 03:40:51.337,4577,40.32,25
2023-03-01 03:40:51.540,4575,40.32,25
2023-03-01 03:40:51.744,4588,40.32,25
2023-03-01 03:40:51.962,4604,40.32,25
2023-03-01 03:40:52.165,4586,40.32,25
2023-03-01 03:40:52.368,4588,40.32,25
2023-03-01 03:40:52.556,4580,40.32,25
2023-03-01 03:40:52.759,4576,40.32,25
2023-03-01 03:40:52.962,4585,40.32,25
2023-03-01 03:40:53.181,4597,40.32,25
2023-03-01 03:40:53.384,4577,40.32,25
2023-03-01 03:40:53.587,4593,40.32,25
2023-03-01 03:40:53.775,4604,40.32,25
2023-03-01 03:40:53.993,4588,40.32,25
2023-03-01 03:40:54.197,4575,40.32,25
2023-03-01 03:40:54.400,4594,40.35,25
2023-03-01 03:40:54.618,4596,40.35,25
2023-03-01 03:40:54.821,4612,40.35,25
2023-03-01 03:40:55.025,4601,40.35,25
2023-03-01 03:40:55.243,4592,40.35,25
2023-03-01 03:40:55.462,4617,40.35,25
2023-03-01 03:40:55.665,4592,40.35,25
2023-03-01 03:40:55.884,4592,40.32,25
2023-03-01 03:40:56.087,4603,40.32,25
2023-03-01 03:40:56.290,4598,40.35,25
2023-03-01 03:40:56.509,4588,40.32,25
2023-03-01 03:40:56.681,4583,40.32,25
2023-03-01 03:40:56.884,4591,40.35,25
2023-03-01 03:40:57.103,4614,40.32,25
2023-03-01 03:40:57.306,4597,40.35,25
2023-03-01 03:40:57.493,4611,40.35,25
2023-03-01 03:40:57.712,4602,40.32,25
2023-03-01 03:40:57.915,4601,40.32,25
2023-03-01 03:40:58.118,4619,40.32,25
2023-03-01 03:40:58.337,4615,40.32,25
2023-03-01 03:40:58.540,4604,40.32,25
2023-03-01 03:40:58.743,4632,40.32,25
2023-03-01 03:40:58.962,4621,40.32,25
2023-03-01 03:40:59.165,4615,40.32,25
2023-03-01 03:40:59.384,4607,40.32,25
2023-03-01 03:40:59.603,4612,40.32,25
2023-03-01 03:40:59.806,4598,40.32,25
2023-03-01 03:41:00.009,4595,40.32,25
2023-03-01 03:41:00.227,4602,40.32,25
2023-03-01 03:41:00.431,4617,40.32,25
2023-03-01 03:41:00.603,4628,40.32,25
2023-03-01 03:41:00.806,4607,40.32,25
2023-03-01 03:41:01.024,4619,40.32,25
2023-03-01 03:41:01.212,4646,40.32,25
2023-03-01 03:41:01.431,4631,40.32,25
2023-03-01 03:41:01.634,4616,40.32,25
2023-03-01 03:41:01.837,4639,40.32,25
2023-03-01 03:41:02.040,4624,40.32,25
2023-03-01 03:41:02.259,4616,40.32,25
2023-03-01 03:41:02.462,4631,40.32,25
2023-03-01 03:41:02.665,4630,40.32,25
2023-03-01 03:41:02.884,4624,40.32,25
2023-03-01 03:41:03.087,4610,40.32,25
2023-03-01 03:41:03.290,4637,40.32,25
2023-03-01 03:41:03.509,4619,40.32,25
2023-03-01 03:41:03.727,4629,40.32,25
2023-03-01 03:41:03.930,4638,40.32,25
2023-03-01 03:41:04.149,4630,40.32,25
2023-03-01 03:41:04.352,4624,40.32,25
2023-03-01 03:41:04.524,4637,40.32,25
2023-03-01 03:41:04.727,4632,40.32,25
2023-03-01 03:41:04.930,4607,40.32,25
2023-03-01 03:41:05.134,4610,40.32,25
2023-03-01 03:41:05.337,4623,40.32,25
2023-03-01 03:41:05.555,4624,40.32,25
2023-03-01 03:41:05.759,4606,40.32,25
2023-03-01 03:41:05.962,4618,40.32,25
2023-03-01 03:41:06.180,4629,40.32,25
2023-03-01 03:41:06.384,4617,40.32,25
2023-03-01 03:41:06.587,4605,40.32,25
2023-03-01 03:41:06.805,4586,40.32,25
2023-03-01 03:41:07.008,4602,40.32,25
2023-03-01 03:41:07.227,4595,40.32,25
2023-03-01 03:41:07.430,4583,40.32,25
2023-03-01 03:41:07.649,4592,40.32,25
2023-03-01 03:41:07.868,4593,40.32,25
2023-03-01 03:41:08.071,4585,40.32,25
2023-03-01 03:41:08.274,4607,40.32,25
2023-03-01 03:41:08.446,4617,40.32,25
2023-03-01 03:41:08.649,4597,40.32,25
2023-03-01 03:41:08.852,4608,40.32,25
2023-03-01 03:41:09.055,4625,40.32,25
2023-03-01 03:41:09.274,4626,40.32,25
2023-03-01 03:41:09.477,4635,40.32,25
2023-03-01 03:41:09.680,4608,40.32,25
2023-03-01 03:41:09.894,4632,40.32,25
2023-03-01 03:41:10.097,4634,40.32,25
2023-03-01 03:41:10.315,4632,40.32,25
2023-03-01 03:41:10.519,4628,40.32,25
2023-03-01 03:41:10.722,4623,40.32,25
2023-03-01 03:41:10.925,4621,40.32,25
2023-03-01 03:41:11.144,4607,40.32,25
2023-03-01 03:41:11.347,4615,40.32,25
2023-03-01 03:41:11.565,4615,40.32,25
2023-03-01 03:41:11.784,4623,40.32,25
2023-03-01 03:41:11.987,4621,40.32,25
2023-03-01 03:41:12.190,4629,40.32,25
2023-03-01 03:41:12.362,4637,40.32,25
2023-03-01 03:41:12.565,4632,40.32,25
2023-03-01 03:41:12.784,4623,40.32,25
2023-03-01 03:41:12.987,4628,40.32,25
2023-03-01 03:41:13.190,4615,40.32,25
2023-03-01 03:41:13.393,4630,40.32,25
2023-03-01 03:41:13.612,4630,40.32,25
2023-03-01 03:41:13.815,4636,40.32,25
2023-03-01 03:41:14.018,4623,40.32,25
2023-03-01 03:41:14.237,4611,40.32,25
2023-03-01 03:41:14.440,4626,40.32,25
2023-03-01 03:41:14.643,4610,40.32,25
2023-03-01 03:41:14.862,4601,40.32,25
2023-03-01 03:41:15.065,4611,40.32,25
2023-03-01 03:41:15.268,4604,40.32,25
2023-03-01 03:41:15.471,4597,40.32,25
2023-03-01 03:41:15.690,4602,40.32,25
2023-03-01 03:41:15.909,4598,40.32,25
2023-03-01 03:41:16.112,4601,40.32,25
2023-03-01 03:41:16.284,4609,40.32,25
2023-03-01 03:41:16.487,4608,40.32,25
2023-03-01 03:41:16.690,4637,40.32,25
2023-03-01 03:41:16.909,4613,40.32,25
2023-03-01 03:41:17.112,4641,40.32,25
2023-03-01 03:41:17.315,4603,40.32,25
2023-03-01 03:41:17.534,4625,40.32,25
2023-03-01 03:41:17.737,4604,40.32,25
2023-03-01 03:41:17.940,4624,40.32,25
2023-03-01 03:41:18.143,4624,40.29,25
2023-03-01 03:41:18.362,4615,40.29,25
2023-03-01 03:41:18.565,4628,40.29,25
2023-03-01 03:41:18.768,4619,40.29,25
2023-03-01 03:41:18.987,4623,40.29,25
2023-03-01 03:41:19.190,4596,40.29,25
2023-03-01 03:41:19.409,4600,40.29,25
2023-03-01 03:41:19.612,4618,40.29,25
2023-03-01 03:41:19.831,4603,40.29,25
2023-03-01 03:41:20.049,4600,40.29,25
2023-03-01 03:41:20.206,4578,40.29,25
2023-03-01 03:41:20.409,4592,40.29,25
2023-03-01 03:41:20.612,4585,40.29,25
2023-03-01 03:41:20.831,4585,40.29,25
2023-03-01 03:41:21.034,4602,40.29,25
2023-03-01 03:41:21.237,4596,40.29,25
2023-03-01 03:41:21.456,4582,40.29,25
2023-03-01 03:41:21.659,4609,40.29,25
2023-03-01 03:41:21.862,4614,40.29,25
2023-03-01 03:41:22.065,4610,40.29,25
2023-03-01 03:41:22.284,4603,40.29,25
2023-03-01 03:41:22.487,4619,40.29,25
2023-03-01 03:41:22.706,4596,40.29,25
2023-03-01 03:41:22.909,4610,40.29,25
2023-03-01 03:41:23.112,4616,40.29,25
2023-03-01 03:41:23.330,4602,40.29,25
2023-03-01 03:41:23.534,4613,40.29,25
2023-03-01 03:41:23.737,4618,40.29,25
2023-03-01 03:41:23.955,4640,40.29,25
2023-03-01 03:41:24.127,4625,40.29,25
2023-03-01 03:41:24.330,4629,40.29,25
2023-03-01 03:41:24.534,4627,40.29,25
2023-03-01 03:41:24.752,4651,40.29,25
2023-03-01 03:41:24.955,4650,40.29,25
2023-03-01 03:41:25.174,4654,40.29,25
2023-03-01 03:41:25.377,4628,40.29,25
2023-03-01 03:41:25.580,4630,40.26,25
2023-03-01 03:41:25.768,4629,40.26,25
2023-03-01 03:41:25.987,4645,40.26,25
2023-03-01 03:41:26.190,4661,40.26,25
2023-03-01 03:41:26.409,4635,40.26,25
2023-03-01 03:41:26.627,4645,40.26,25
2023-03-01 03:41:26.830,4628,40.26,25
2023-03-01 03:41:27.033,4626,40.26,25
2023-03-01 03:41:27.252,4610,40.26,25
2023-03-01 03:41:27.455,4614,40.26,25
2023-03-01 03:41:27.658,4635,40.26,25
2023-03-01 03:41:27.877,4624,40.26,25
2023-03-01 03:41:28.049,4608,40.26,25
2023-03-01 03:41:28.252,4617,40.26,25
2023-03-01 03:41:28.471,4612,40.26,25
2023-03-01 03:41:28.674,4646,40.26,25
2023-03-01 03:41:28.877,4614,40.26,25
2023-03-01 03:41:29.096,4623,40.26,25
2023-03-01 03:41:29.299,4628,40.26,25
2023-03-01 03:41:29.486,4624,40.26,25
2023-03-01 03:41:29.705,4624,40.26,25
2023-03-01 03:41:29.908,4634,40.26,25
2023-03-01 03:41:30.111,4650,40.26,25
2023-03-01 03:41:30.330,4615,40.26,25
2023-03-01 03:41:30.549,4622,40.26,25
2023-03-01 03:41:30.752,4650,40.26,25
2023-03-01 03:41:30.955,4622,40.26,25
2023-03-01 03:41:31.174,4636,40.26,25
2023-03-01 03:41:31.377,4622,40.26,25
2023-03-01 03:41:31.580,4646,40.26,25
2023-03-01 03:41:31.799,4636,40.26,25
2023-03-01 03:41:31.971,4642,40.26,25
2023-03-01 03:41:32.174,4644,40.26,25
2023-03-01 03:41:32.393,4653,40.26,25
2023-03-01 03:41:32.596,4648,40.26,25
2023-03-01 03:41:32.814,4631,40.26,25
2023-03-01 03:41:33.002,4633,40.26,25
2023-03-01 03:41:33.205,4648,40.26,25
2023-03-01 03:41:33.408,4673,40.26,25
2023-03-01 03:41:33.627,4620,40.26,25
2023-03-01 03:41:33.830,4632,40.26,25
2023-03-01 03:41:34.033,4624,40.26,25
2023-03-01 03:41:34.252,4645,40.26,25
2023-03-01 03:41:34.455,4625,40.26,25
2023-03-01 03:41:34.674,4631,40.26,25
2023-03-01 03:41:34.892,4619,40.26,25
2023-03-01 03:41:35.096,4614,40.26,25
2023-03-01 03:41:35.299,4632,40.26,25
2023-03-01 03:41:35.517,4617,40.26,25
2023-03-01 03:41:35.721,4645,40.26,25
2023-03-01 03:41:35.892,4633,40.26,25
2023-03-01 03:41:36.111,4616,40.26,25
2023-03-01 03:41:36.314,4640,40.26,25
2023-03-01 03:41:36.517,4621,40.26,25
2023-03-01 03:41:36.721,4624,40.26,25
2023-03-01 03:41:36.924,4624,40.26,25
2023-03-01 03:41:37.127,4617,40.26,25
2023-03-01 03:41:37.330,4643,40.26,25
2023-03-01 03:41:37.549,4634,40.26,25
2023-03-01 03:41:37.752,4611,40.26,25
2023-03-01 03:41:37.955,4621,40.26,25
2023-03-01 03:41:38.174,4612,40.26,25
2023-03-01 03:41:38.377,4642,40.26,25
2023-03-01 03:41:38.595,4629,40.26,25
2023-03-01 03:41:38.814,4630,40.26,25
2023-03-01 03:41:39.017,4609,40.26,25
2023-03-01 03:41:39.236,4623,40.26,25
2023-03-01 03:41:39.439,4642,40.26,25
2023-03-01 03:41:39.642,4649,40.26,25
2023-03-01 03:41:39.845,4650,40.26,25
2023-03-01 03:41:40.033,4634,40.26,25
2023-03-01 03:41:40.236,4633,40.26,25
2023-03-01 03:41:40.439,4637,40.26,25
2023-03-01 03:41:40.642,4612,40.26,25
2023-03-01 03:41:40.845,4608,40.26,25
2023-03-01 03:41:41.048,4612,40.26,25
2023-03-01 03:41:41.267,4606,40.26,25
2023-03-01 03:41:41.470,4621,40.29,25
2023-03-01 03:41:41.673,4629,40.29,25
2023-03-01 03:41:41.877,4651,40.29,25
2023-03-01 03:41:42.095,4611,40.29,25
2023-03-01 03:41:42.298,4623,40.29,25
2023-03-01 03:41:42.502,4625,40.29,25
2023-03-01 03:41:42.720,4626,40.29,25
2023-03-01 03:41:42.939,4622,40.29,25
2023-03-01 03:41:43.142,4630,40.29,25
2023-03-01 03:41:43.361,4624,40.29,25
2023-03-01 03:41:43.564,4622,40.29,25
2023-03-01 03:41:43.736,4620,40.29,25
2023-03-01 03:41:43.955,4635,40.29,25
2023-03-01 03:41:44.158,4613,40.29,25
2023-03-01 03:41:44.361,4609,40.29,25
2023-03-01 03:41:44.564,4611,40.32,25
2023-03-01 03:41:44.767,4616,40.32,25
2023-03-01 03:41:44.970,4604,40.32,25
2023-03-01 03:41:45.189,4590,40.32,25
2023-03-01 03:41:45.392,4594,40.32,25
2023-03-01 03:41:45.595,4602,40.32,25
2023-03-01 03:41:45.814,4605,40.32,25
2023-03-01 03:41:46.017,4577,40.32,25
2023-03-01 03:41:46.220,4595,40.32,25
2023-03-01 03:41:46.439,4583,40.32,25
2023-03-01 03:41:46.642,4576,40.32,25
2023-03-01 03:41:46.845,4575,40.32,25
2023-03-01 03:41:47.064,4583,40.32,25
2023-03-01 03:41:47.283,4586,40.32,25
2023-03-01 03:41:47.486,4598,40.32,25
2023-03-01 03:41:47.704,4602,40.32,25
2023-03-01 03:41:47.876,4606,40.32,25
2023-03-01 03:41:48.064,4601,40.32,25
2023-03-01 03:41:48.267,4588,40.32,25
2023-03-01 03:41:48.486,4608,40.32,25
2023-03-01 03:41:48.689,4599,40.32,25
2023-03-01 03:41:48.892,4594,40.32,25
2023-03-01 03:41:49.111,4576,40.32,25
2023-03-01 03:41:49.314,4604,40.32,25
2023-03-01 03:41:49.517,4583,40.32,25
2023-03-01 03:41:49.736,4599,40.32,25
2023-03-01 03:41:49.939,4599,40.32,25
2023-03-01 03:41:50.157,4603,40.32,25
2023-03-01 03:41:50.361,4574,40.32,25
2023-03-01 03:41:50.564,4573,40.32,25
2023-03-01 03:41:50.767,4588,40.32,25
2023-03-01 03:41:50.985,4598,40.35,25
2023-03-01 03:41:51.189,4593,40.35,25
2023-03-01 03:41:51.407,4583,40.35,25
2023-03-01 03:41:51.626,4599,40.35,25
2023-03-01 03:41:51.782,4597,40.35,25
2023-03-01 03:41:51.985,4613,40.35,25
2023-03-01 03:41:52.204,4586,40.35,25
2023-03-01 03:41:52.407,4619,40.35,25
2023-03-01 03:41:52.610,4581,40.35,25
2023-03-01 03:41:52.814,4576,40.35,25
2023-03-01 03:41:53.032,4589,40.35,25
2023-03-01 03:41:53.235,4604,40.35,25
2023-03-01 03:41:53.439,4604,40.35,25
2023-03-01 03:41:53.657,4600,40.35,25
2023-03-01 03:41:53.860,4604,40.35,25
2023-03-01 03:41:54.064,4580,40.35,25
2023-03-01 03:41:54.282,4579,40.35,25
2023-03-01 03:41:54.485,4585,40.35,25
2023-03-01 03:41:54.689,4589,40.35,25
2023-03-01 03:41:54.907,4573,40.35,25
2023-03-01 03:41:55.110,4598,40.35,25
2023-03-01 03:41:55.329,4593,40.35,25
2023-03-01 03:41:55.548,4583,40.35,25
2023-03-01 03:41:55.704,4587,40.35,25
2023-03-01 03:41:55.907,4612,40.35,25
2023-03-01 03:41:56.126,4596,40.35,25
2023-03-01 03:41:56.329,4608,40.35,25
2023-03-01 03:41:56.532,4603,40.35,25
2023-03-01 03:41:56.751,4624,40.35,25
2023-03-01 03:41:56.954,4621,40.35,25
2023-03-01 03:41:57.157,4604,40.35,25
2023-03-01 03:41:57.360,4607,40.35,25
2023-03-01 03:41:57.563,4597,40.35,25
2023-03-01 03:41:57.782,4600,40.35,25
2023-03-01 03:41:58.001,4594,40.35,25
2023-03-01 03:41:58.204,4619,40.35,25
2023-03-01 03:41:58.407,4616,40.35,25
2023-03-01 03:41:58.626,4619,40.35,25
2023-03-01 03:41:58.829,4593,40.35,25
2023-03-01 03:41:59.032,4602,40.35,25
2023-03-01 03:41:59.235,4583,40.35,25
2023-03-01 03:41:59.454,4583,40.35,25
2023-03-01 03:41:59.626,4584,40.35,25
2023-03-01 03:41:59.829,4579,40.35,25
2023-03-01 03:42:00.032,4593,40.35,25
2023-03-01 03:42:00.251,4575,40.35,25
2023-03-01 03:42:00.469,4571,40.35,25
2023-03-01 03:42:00.673,4581,40.35,25
2023-03-01 03:42:00.876,4586,40.35,25
2023-03-01 03:42:01.079,4593,40.35,25
2023-03-01 03:42:01.282,4599,40.35,25
2023-03-01 03:42:01.485,4599,40.35,25
2023-03-01 03:42:01.704,4593,40.35,25
2023-03-01 03:42:01.923,4624,40.35,25
