data_ora;rad;temperatura;elevazione;;;
2023-03-01 03:08:03.810;3540;40.35;45;;;
2023-03-01 03:08:04.029;3547;40.35;45;;;
2023-03-01 03:08:04.232;3543;40.35;45;;;
2023-03-01 03:08:04.435;3545;40.35;45;;;
2023-03-01 03:08:04.654;3548;40.35;45;;;
2023-03-01 03:08:04.872;3554;40.35;45;;;
2023-03-01 03:08:05.076;3544;40.35;45;;;
2023-03-01 03:08:05.294;3538;40.35;45;;;
2023-03-01 03:08:05.497;3533;40.35;45;;;
2023-03-01 03:08:05.701;3548;40.35;45;;;
2023-03-01 03:08:05.888;3538;40.35;45;;;
2023-03-01 03:08:06.091;3555;40.35;45;;;
2023-03-01 03:08:06.294;3552;40.32;45;;;
2023-03-01 03:08:06.513;3548;40.32;45;;;
2023-03-01 03:08:06.716;3546;40.32;45;;;
2023-03-01 03:08:06.919;3534;40.32;45;;;
2023-03-01 03:08:07.107;3546;40.32;45;;;
2023-03-01 03:08:07.325;3553;40.32;45;;;
2023-03-01 03:08:07.529;3555;40.32;45;;;
2023-03-01 03:08:07.732;3540;40.32;45;;;
2023-03-01 03:08:07.950;3555;40.32;45;;;
2023-03-01 03:08:08.154;3548;40.32;45;;;
2023-03-01 03:08:08.372;3538;40.32;45;;;
2023-03-01 03:08:08.575;3540;40.32;45;;;
2023-03-01 03:08:08.794;3520;40.32;45;;;
2023-03-01 03:08:09.013;3542;40.32;45;;;
2023-03-01 03:08:09.211;3525;40.32;45;;;
2023-03-01 03:08:09.414;3541;40.32;45;;;
2023-03-01 03:08:09.633;3542;40.32;45;;;
2023-03-01 03:08:09.804;3558;40.32;45;;;
2023-03-01 03:08:10.007;3535;40.32;45;;;
2023-03-01 03:08:10.226;3544;40.32;45;;;
2023-03-01 03:08:10.429;3544;40.32;45;;;
2023-03-01 03:08:10.632;3548;40.32;45;;;
2023-03-01 03:08:10.836;3551;40.32;45;;;
2023-03-01 03:08:11.039;3531;40.32;45;;;
2023-03-01 03:08:11.242;3542;40.32;45;;;
2023-03-01 03:08:11.445;3535;40.32;45;;;
2023-03-01 03:08:11.664;3530;40.32;45;;;
2023-03-01 03:08:11.867;3534;40.32;45;;;
2023-03-01 03:08:12.085;3536;40.32;45;;;
2023-03-01 03:08:12.289;3520;40.29;45;;;
2023-03-01 03:08:12.492;3537;40.29;45;;;
2023-03-01 03:08:12.710;3536;40.29;45;;;
2023-03-01 03:08:12.929;3531;40.29;45;;;
2023-03-01 03:08:13.132;3535;40.29;45;;;
2023-03-01 03:08:13.335;3544;40.29;45;;;
2023-03-01 03:08:13.554;3526;40.29;45;;;
2023-03-01 03:08:13.757;3517;40.29;45;;;
2023-03-01 03:08:13.929;3540;40.29;45;;;
2023-03-01 03:08:14.148;3541;40.29;45;;;
2023-03-01 03:08:14.351;3534;40.29;45;;;
2023-03-01 03:08:14.554;3543;40.29;45;;;
2023-03-01 03:08:14.757;3526;40.29;45;;;
2023-03-01 03:08:14.960;3542;40.29;45;;;
2023-03-01 03:08:15.163;3536;40.29;45;;;
2023-03-01 03:08:15.367;3531;40.29;45;;;
2023-03-01 03:08:15.585;3548;40.29;45;;;
2023-03-01 03:08:15.788;3543;40.29;45;;;
2023-03-01 03:08:16.007;3547;40.29;45;;;
2023-03-01 03:08:16.210;3549;40.29;45;;;
2023-03-01 03:08:16.413;3553;40.29;45;;;
2023-03-01 03:08:16.632;3559;40.29;45;;;
2023-03-01 03:08:16.851;3563;40.29;45;;;
2023-03-01 03:08:17.054;3552;40.29;45;;;
2023-03-01 03:08:17.257;3557;40.29;45;;;
2023-03-01 03:08:17.476;3558;40.29;45;;;
2023-03-01 03:08:17.679;3564;40.29;45;;;
2023-03-01 03:08:17.851;3558;40.29;45;;;
2023-03-01 03:08:18.070;3566;40.29;45;;;
2023-03-01 03:08:18.273;3560;40.26;45;;;
2023-03-01 03:08:18.460;3556;40.26;45;;;
2023-03-01 03:08:18.679;3544;40.26;45;;;
2023-03-01 03:08:18.882;3545;40.26;45;;;
2023-03-01 03:08:19.101;3554;40.26;45;;;
2023-03-01 03:08:19.304;3555;40.26;45;;;
2023-03-01 03:08:19.507;3545;40.26;45;;;
2023-03-01 03:08:19.710;3564;40.26;45;;;
2023-03-01 03:08:19.929;3543;40.26;45;;;
2023-03-01 03:08:20.132;3542;40.26;45;;;
2023-03-01 03:08:20.335;3528;40.26;45;;;
2023-03-01 03:08:20.554;3541;40.26;45;;;
2023-03-01 03:08:20.773;3559;40.26;45;;;
2023-03-01 03:08:20.976;3554;40.26;45;;;
2023-03-01 03:08:21.194;3546;40.26;45;;;
2023-03-01 03:08:21.398;3536;40.26;45;;;
2023-03-01 03:08:21.569;3555;40.26;45;;;
2023-03-01 03:08:21.788;3535;40.26;45;;;
2023-03-01 03:08:21.976;3550;40.26;45;;;
2023-03-01 03:08:22.179;3531;40.26;45;;;
2023-03-01 03:08:22.382;3567;40.26;45;;;
2023-03-01 03:08:22.601;3544;40.26;45;;;
2023-03-01 03:08:22.804;3557;40.26;45;;;
2023-03-01 03:08:23.007;3542;40.26;45;;;
2023-03-01 03:08:23.226;3551;40.26;45;;;
2023-03-01 03:08:23.429;3571;40.26;45;;;
2023-03-01 03:08:23.632;3547;40.26;45;;;
2023-03-01 03:08:23.851;3553;40.26;45;;;
2023-03-01 03:08:24.054;3549;40.26;45;;;
2023-03-01 03:08:24.257;3559;40.26;45;;;
2023-03-01 03:08:24.476;3555;40.26;45;;;
2023-03-01 03:08:24.679;3534;40.26;45;;;
2023-03-01 03:08:24.913;3547;40.26;45;;;
2023-03-01 03:08:25.116;3550;40.22;45;;;
2023-03-01 03:08:25.319;3550;40.22;45;;;
2023-03-01 03:08:25.491;3540;40.22;45;;;
2023-03-01 03:08:25.694;3558;40.22;45;;;
2023-03-01 03:08:25.897;3554;40.22;45;;;
2023-03-01 03:08:26.100;3541;40.22;45;;;
2023-03-01 03:08:26.319;3547;40.22;45;;;
2023-03-01 03:08:26.522;3554;40.22;45;;;
2023-03-01 03:08:26.725;3539;40.22;45;;;
2023-03-01 03:08:26.944;3538;40.22;45;;;
2023-03-01 03:08:27.147;3533;40.22;45;;;
2023-03-01 03:08:27.350;3554;40.22;45;;;
2023-03-01 03:08:27.569;3562;40.22;45;;;
2023-03-01 03:08:27.772;3547;40.22;45;;;
2023-03-01 03:08:27.975;3548;40.22;45;;;
2023-03-01 03:08:28.194;3549;40.22;45;;;
2023-03-01 03:08:28.397;3565;40.22;45;;;
2023-03-01 03:08:28.600;3561;40.22;45;;;
2023-03-01 03:08:28.803;3557;40.22;45;;;
2023-03-01 03:08:29.038;3549;40.22;45;;;
2023-03-01 03:08:29.241;3556;40.22;45;;;
2023-03-01 03:08:29.413;3552;40.22;45;;;
2023-03-01 03:08:29.616;3550;40.22;45;;;
2023-03-01 03:08:29.819;3550;40.22;45;;;
2023-03-01 03:08:30.038;3549;40.22;45;;;
2023-03-01 03:08:30.241;3550;40.22;45;;;
2023-03-01 03:08:30.444;3549;40.22;45;;;
2023-03-01 03:08:30.647;3535;40.22;45;;;
2023-03-01 03:08:30.866;3549;40.22;45;;;
2023-03-01 03:08:31.069;3555;40.22;45;;;
2023-03-01 03:08:31.272;3544;40.22;45;;;
2023-03-01 03:08:31.491;3537;40.22;45;;;
2023-03-01 03:08:31.694;3537;40.22;45;;;
2023-03-01 03:08:31.897;3537;40.22;45;;;
2023-03-01 03:08:32.116;3551;40.22;45;;;
2023-03-01 03:08:32.319;3545;40.26;45;;;
2023-03-01 03:08:32.522;3540;40.26;45;;;
2023-03-01 03:08:32.741;3545;40.26;45;;;
2023-03-01 03:08:32.944;3543;40.26;45;;;
2023-03-01 03:08:33.163;3547;40.26;45;;;
2023-03-01 03:08:33.334;3541;40.26;45;;;
2023-03-01 03:08:33.538;3540;40.26;45;;;
2023-03-01 03:08:33.741;3548;40.26;45;;;
2023-03-01 03:08:33.944;3546;40.26;45;;;
2023-03-01 03:08:34.163;3533;40.26;45;;;
2023-03-01 03:08:34.366;3546;40.26;45;;;
2023-03-01 03:08:34.569;3546;40.26;45;;;
2023-03-01 03:08:34.787;3547;40.26;45;;;
2023-03-01 03:08:34.991;3533;40.26;45;;;
2023-03-01 03:08:35.194;3517;40.26;45;;;
2023-03-01 03:08:35.412;3539;40.29;45;;;
2023-03-01 03:08:35.616;3542;40.26;45;;;
2023-03-01 03:08:35.819;3530;40.29;45;;;
2023-03-01 03:08:36.037;3544;40.29;45;;;
2023-03-01 03:08:36.241;3534;40.29;45;;;
2023-03-01 03:08:36.459;3545;40.29;45;;;
2023-03-01 03:08:36.662;3546;40.29;45;;;
2023-03-01 03:08:36.866;3549;40.29;45;;;
2023-03-01 03:08:37.100;3538;40.29;45;;;
2023-03-01 03:08:37.256;3533;40.29;45;;;
2023-03-01 03:08:37.459;3541;40.29;45;;;
2023-03-01 03:08:37.662;3542;40.29;45;;;
2023-03-01 03:08:37.881;3542;40.29;45;;;
2023-03-01 03:08:38.084;3548;40.29;45;;;
2023-03-01 03:08:38.287;3547;40.29;45;;;
2023-03-01 03:08:38.506;3553;40.29;45;;;
2023-03-01 03:08:38.709;3545;40.29;45;;;
2023-03-01 03:08:38.912;3530;40.29;45;;;
2023-03-01 03:08:39.115;3543;40.29;45;;;
2023-03-01 03:08:39.319;3550;40.29;45;;;
2023-03-01 03:08:39.537;3547;40.32;45;;;
2023-03-01 03:08:39.740;3553;40.32;45;;;
2023-03-01 03:08:39.959;3561;40.32;45;;;
2023-03-01 03:08:40.162;3554;40.32;45;;;
2023-03-01 03:08:40.365;3542;40.32;45;;;
2023-03-01 03:08:40.584;3555;40.32;45;;;
2023-03-01 03:08:40.787;3539;40.32;45;;;
2023-03-01 03:08:41.006;3542;40.32;45;;;
2023-03-01 03:08:41.178;3543;40.32;45;;;
2023-03-01 03:08:41.381;3541;40.32;45;;;
2023-03-01 03:08:41.584;3536;40.32;45;;;
2023-03-01 03:08:41.803;3549;40.32;45;;;
2023-03-01 03:08:42.006;3539;40.32;45;;;
2023-03-01 03:08:42.209;3556;40.32;45;;;
2023-03-01 03:08:42.428;3537;40.32;45;;;
2023-03-01 03:08:42.631;3540;40.32;45;;;
2023-03-01 03:08:42.818;3543;40.32;45;;;
2023-03-01 03:08:43.037;3534;40.32;45;;;
2023-03-01 03:08:43.240;3537;40.32;45;;;
2023-03-01 03:08:43.459;3546;40.32;45;;;
2023-03-01 03:08:43.678;3524;40.32;45;;;
2023-03-01 03:08:43.881;3523;40.32;45;;;
2023-03-01 03:08:44.084;3514;40.35;45;;;
2023-03-01 03:08:44.303;3509;40.35;45;;;
2023-03-01 03:08:44.506;3521;40.35;45;;;
2023-03-01 03:08:44.709;3509;40.35;45;;;
2023-03-01 03:08:44.928;3512;40.35;45;;;
2023-03-01 03:08:45.099;3511;40.35;45;;;
2023-03-01 03:08:45.303;3510;40.35;45;;;
2023-03-01 03:08:45.506;3514;40.35;45;;;
2023-03-01 03:08:45.724;3518;40.35;45;;;
2023-03-01 03:08:45.928;3524;40.35;45;;;
2023-03-01 03:08:46.131;3521;40.35;45;;;
2023-03-01 03:08:46.349;3535;40.35;45;;;
2023-03-01 03:08:46.537;3528;40.35;45;;;
2023-03-01 03:08:46.756;3531;40.35;45;;;
2023-03-01 03:08:46.959;3534;40.35;45;;;
2023-03-01 03:08:47.162;3549;40.35;45;;;
2023-03-01 03:08:47.381;3545;40.35;45;;;
2023-03-01 03:08:47.599;3546;40.35;45;;;
2023-03-01 03:08:47.802;3550;40.35;45;;;
2023-03-01 03:08:48.006;3541;40.35;45;;;
2023-03-01 03:08:48.224;3552;40.35;45;;;
2023-03-01 03:08:48.427;3561;40.38;45;;;
2023-03-01 03:08:48.631;3562;40.35;45;;;
2023-03-01 03:08:48.849;3553;40.38;45;;;
2023-03-01 03:08:49.021;3540;40.38;45;;;
2023-03-01 03:08:49.224;3558;40.38;45;;;
2023-03-01 03:08:49.443;3560;40.38;45;;;
2023-03-01 03:08:49.646;3563;40.38;45;;;
2023-03-01 03:08:49.849;3558;40.38;45;;;
2023-03-01 03:08:50.052;3554;40.38;45;;;
2023-03-01 03:08:50.255;3548;40.38;45;;;
2023-03-01 03:08:50.459;3556;40.38;45;;;
2023-03-01 03:08:50.662;3556;40.38;45;;;
2023-03-01 03:08:50.880;3560;40.38;45;;;
2023-03-01 03:08:51.084;3545;40.38;45;;;
2023-03-01 03:08:51.302;3551;40.38;45;;;
2023-03-01 03:08:51.505;3558;40.38;45;;;
2023-03-01 03:08:51.724;3571;40.38;45;;;
2023-03-01 03:08:51.927;3547;40.38;45;;;
2023-03-01 03:08:52.146;3559;40.38;45;;;
2023-03-01 03:08:52.349;3574;40.38;45;;;
2023-03-01 03:08:52.552;3557;40.38;45;;;
2023-03-01 03:08:52.771;3558;40.38;45;;;
2023-03-01 03:08:52.943;3569;40.38;45;;;
2023-03-01 03:08:53.146;3551;40.38;45;;;
2023-03-01 03:08:53.365;3549;40.38;45;;;
2023-03-01 03:08:53.568;3557;40.38;45;;;
2023-03-01 03:08:53.771;3563;40.38;45;;;
2023-03-01 03:08:53.974;3571;40.38;45;;;
2023-03-01 03:08:54.177;3573;40.38;45;;;
2023-03-01 03:08:54.380;3561;40.38;45;;;
2023-03-01 03:08:54.599;3579;40.38;45;;;
2023-03-01 03:08:54.802;3564;40.38;45;;;
2023-03-01 03:08:55.005;3577;40.38;45;;;
2023-03-01 03:08:55.224;3569;40.38;45;;;
2023-03-01 03:08:55.427;3574;40.38;45;;;
2023-03-01 03:08:55.646;3573;40.38;45;;;
2023-03-01 03:08:55.865;3582;40.38;45;;;
2023-03-01 03:08:56.068;3587;40.38;45;;;
2023-03-01 03:08:56.271;3576;40.38;45;;;
2023-03-01 03:08:56.474;3581;40.38;45;;;
2023-03-01 03:08:56.693;3582;40.38;45;;;
2023-03-01 03:08:56.865;3577;40.38;45;;;
2023-03-01 03:08:57.068;3579;40.38;45;;;
2023-03-01 03:08:57.286;3581;40.38;45;;;
2023-03-01 03:08:57.490;3598;40.38;45;;;
2023-03-01 03:08:57.693;3578;40.38;45;;;
2023-03-01 03:08:57.911;3587;40.35;45;;;
2023-03-01 03:08:58.099;3604;40.35;45;;;
2023-03-01 03:08:58.302;3597;40.35;45;;;
2023-03-01 03:08:58.521;3593;40.35;45;;;
2023-03-01 03:08:58.724;3591;40.35;45;;;
2023-03-01 03:08:58.927;3582;40.35;45;;;
2023-03-01 03:08:59.146;3588;40.35;45;;;
2023-03-01 03:08:59.349;3576;40.35;45;;;
2023-03-01 03:08:59.552;3592;40.35;45;;;
2023-03-01 03:08:59.771;3594;40.35;45;;;
2023-03-01 03:08:59.989;3571;40.35;45;;;
2023-03-01 03:09:00.192;3603;40.35;45;;;
2023-03-01 03:09:00.411;3580;40.35;45;;;
2023-03-01 03:09:00.614;3586;40.35;45;;;
2023-03-01 03:09:00.818;3572;40.35;45;;;
2023-03-01 03:09:00.989;3597;40.35;45;;;
2023-03-01 03:09:01.208;3605;40.35;45;;;
2023-03-01 03:09:01.411;3573;40.35;45;;;
2023-03-01 03:09:01.599;3586;40.35;45;;;
2023-03-01 03:09:01.817;3592;40.35;45;;;
2023-03-01 03:09:02.021;3599;40.35;45;;;
2023-03-01 03:09:02.224;3601;40.35;45;;;
2023-03-01 03:09:02.442;3597;40.35;45;;;
2023-03-01 03:09:02.646;3589;40.35;45;;;
2023-03-01 03:09:02.849;3600;40.35;45;;;
2023-03-01 03:09:03.067;3596;40.35;45;;;
2023-03-01 03:09:03.270;3601;40.35;45;;;
2023-03-01 03:09:03.474;3581;40.35;45;;;
2023-03-01 03:09:03.692;3588;40.35;45;;;
2023-03-01 03:09:03.911;3585;40.35;45;;;
2023-03-01 03:09:04.114;3584;40.32;45;;;
2023-03-01 03:09:04.333;3597;40.32;45;;;
2023-03-01 03:09:04.536;3591;40.32;45;;;
2023-03-01 03:09:04.755;3590;40.32;45;;;
2023-03-01 03:09:04.927;3596;40.32;45;;;
2023-03-01 03:09:05.130;3577;40.32;45;;;
2023-03-01 03:09:05.317;3587;40.32;45;;;
2023-03-01 03:09:05.536;3588;40.32;45;;;
2023-03-01 03:09:05.739;3586;40.32;45;;;
2023-03-01 03:09:05.942;3581;40.32;45;;;
2023-03-01 03:09:06.161;3566;40.32;45;;;
2023-03-01 03:09:06.364;3579;40.32;45;;;
2023-03-01 03:09:06.567;3585;40.32;45;;;
2023-03-01 03:09:06.770;3587;40.32;45;;;
2023-03-01 03:09:06.989;3579;40.32;45;;;
2023-03-01 03:09:07.192;3586;40.32;45;;;
2023-03-01 03:09:07.411;3567;40.32;45;;;
2023-03-01 03:09:07.614;3577;40.32;45;;;
2023-03-01 03:09:07.817;3582;40.32;45;;;
2023-03-01 03:09:08.036;3573;40.32;45;;;
2023-03-01 03:09:08.255;3586;40.32;45;;;
2023-03-01 03:09:08.458;3566;40.32;45;;;
2023-03-01 03:09:08.661;3570;40.32;45;;;
2023-03-01 03:09:08.833;3574;40.32;45;;;
2023-03-01 03:09:09.036;3579;40.32;45;;;
2023-03-01 03:09:09.249;3573;40.32;45;;;
2023-03-01 03:09:09.452;3583;40.32;45;;;
2023-03-01 03:09:09.655;3598;40.32;45;;;
2023-03-01 03:09:09.874;3565;40.32;45;;;
2023-03-01 03:09:10.077;3573;40.32;45;;;
2023-03-01 03:09:10.280;3574;40.32;45;;;
2023-03-01 03:09:10.499;3591;40.32;45;;;
2023-03-01 03:09:10.702;3588;40.32;45;;;
2023-03-01 03:09:10.905;3587;40.32;45;;;
2023-03-01 03:09:11.124;3582;40.32;45;;;
2023-03-01 03:09:11.327;3582;40.32;45;;;
2023-03-01 03:09:11.530;3605;40.32;45;;;
2023-03-01 03:09:11.749;3593;40.32;45;;;
2023-03-01 03:09:11.952;3597;40.29;45;;;
2023-03-01 03:09:12.171;3587;40.29;45;;;
2023-03-01 03:09:12.374;3585;40.29;45;;;
2023-03-01 03:09:12.593;3600;40.29;45;;;
2023-03-01 03:09:12.749;3590;40.29;45;;;
2023-03-01 03:09:12.952;3608;40.29;45;;;
2023-03-01 03:09:13.171;3582;40.29;45;;;
2023-03-01 03:09:13.390;3576;40.29;45;;;
2023-03-01 03:09:13.577;3579;40.29;45;;;
2023-03-01 03:09:13.796;3584;40.29;45;;;
2023-03-01 03:09:13.999;3589;40.29;45;;;
2023-03-01 03:09:14.202;3580;40.29;45;;;
2023-03-01 03:09:14.421;3581;40.29;45;;;
2023-03-01 03:09:14.624;3570;40.29;45;;;
2023-03-01 03:09:14.827;3580;40.29;45;;;
2023-03-01 03:09:15.046;3586;40.29;45;;;
2023-03-01 03:09:15.249;3577;40.29;45;;;
2023-03-01 03:09:15.468;3588;40.29;45;;;
2023-03-01 03:09:15.671;3594;40.29;45;;;
2023-03-01 03:09:15.874;3600;40.29;45;;;
2023-03-01 03:09:16.077;3575;40.29;45;;;
2023-03-01 03:09:16.296;3575;40.29;45;;;
2023-03-01 03:09:16.514;3579;40.29;45;;;
2023-03-01 03:09:16.671;3578;40.29;45;;;
2023-03-01 03:09:16.889;3579;40.29;45;;;
2023-03-01 03:09:17.092;3589;40.26;45;;;
2023-03-01 03:09:17.296;3590;40.26;45;;;
2023-03-01 03:09:17.514;3579;40.26;45;;;
2023-03-01 03:09:17.717;3575;40.26;45;;;
2023-03-01 03:09:17.921;3599;40.26;45;;;
2023-03-01 03:09:18.139;3592;40.26;45;;;
2023-03-01 03:09:18.327;3586;40.26;45;;;
2023-03-01 03:09:18.530;3600;40.26;45;;;
2023-03-01 03:09:18.749;3589;40.26;45;;;
2023-03-01 03:09:18.967;3600;40.26;45;;;
2023-03-01 03:09:19.170;3599;40.26;45;;;
2023-03-01 03:09:19.374;3586;40.26;45;;;
2023-03-01 03:09:19.592;3592;40.26;45;;;
2023-03-01 03:09:19.795;3581;40.26;45;;;
2023-03-01 03:09:20.014;3591;40.26;45;;;
2023-03-01 03:09:20.202;3595;40.26;45;;;
2023-03-01 03:09:20.436;3575;40.26;45;;;
2023-03-01 03:09:20.592;3585;40.26;45;;;
2023-03-01 03:09:20.811;3579;40.26;45;;;
2023-03-01 03:09:21.014;3584;40.26;45;;;
2023-03-01 03:09:21.217;3589;40.26;45;;;
2023-03-01 03:09:21.436;3599;40.26;45;;;
2023-03-01 03:09:21.639;3582;40.26;45;;;
2023-03-01 03:09:21.842;3609;40.26;45;;;
2023-03-01 03:09:22.045;3592;40.26;45;;;
2023-03-01 03:09:22.248;3612;40.26;45;;;
2023-03-01 03:09:22.452;3602;40.26;45;;;
2023-03-01 03:09:22.670;3605;40.26;45;;;
2023-03-01 03:09:22.889;3600;40.26;45;;;
2023-03-01 03:09:23.092;3595;40.26;45;;;
2023-03-01 03:09:23.311;3577;40.26;45;;;
2023-03-01 03:09:23.514;3588;40.26;45;;;
2023-03-01 03:09:23.717;3585;40.26;45;;;
2023-03-01 03:09:23.920;3570;40.22;45;;;
2023-03-01 03:09:24.139;3592;40.22;45;;;
2023-03-01 03:09:24.342;3572;40.22;45;;;
2023-03-01 03:09:24.514;3582;40.22;45;;;
2023-03-01 03:09:24.733;3586;40.22;45;;;
2023-03-01 03:09:24.936;3585;40.22;45;;;
2023-03-01 03:09:25.139;3566;40.22;45;;;
2023-03-01 03:09:25.358;3586;40.22;45;;;
2023-03-01 03:09:25.561;3561;40.22;45;;;
2023-03-01 03:09:25.764;3589;40.22;45;;;
2023-03-01 03:09:25.967;3585;40.22;45;;;
2023-03-01 03:09:26.170;3587;40.22;45;;;
2023-03-01 03:09:26.373;3597;40.22;45;;;
2023-03-01 03:09:26.592;3579;40.22;45;;;
2023-03-01 03:09:26.795;3582;40.22;45;;;
2023-03-01 03:09:27.014;3590;40.22;45;;;
2023-03-01 03:09:27.233;3588;40.22;45;;;
2023-03-01 03:09:27.436;3587;40.22;45;;;
2023-03-01 03:09:27.639;3585;40.22;45;;;
2023-03-01 03:09:27.858;3594;40.22;45;;;
2023-03-01 03:09:28.061;3605;40.22;45;;;
2023-03-01 03:09:28.264;3588;40.22;45;;;
2023-03-01 03:09:28.451;3580;40.22;45;;;
2023-03-01 03:09:28.654;3609;40.22;45;;;
2023-03-01 03:09:28.857;3581;40.22;45;;;
2023-03-01 03:09:29.061;3598;40.22;45;;;
2023-03-01 03:09:29.279;3604;40.22;45;;;
2023-03-01 03:09:29.482;3594;40.22;45;;;
2023-03-01 03:09:29.686;3589;40.22;45;;;
2023-03-01 03:09:29.889;3581;40.22;45;;;
2023-03-01 03:09:30.092;3588;40.22;45;;;
2023-03-01 03:09:30.295;3599;40.22;45;;;
2023-03-01 03:09:30.514;3594;40.26;45;;;
2023-03-01 03:09:30.717;3605;40.26;45;;;
2023-03-01 03:09:30.935;3599;40.26;45;;;
2023-03-01 03:09:31.154;3610;40.26;45;;;
2023-03-01 03:09:31.357;3594;40.26;45;;;
2023-03-01 03:09:31.576;3608;40.26;45;;;
2023-03-01 03:09:31.779;3597;40.26;45;;;
2023-03-01 03:09:31.982;3587;40.26;45;;;
2023-03-01 03:09:32.185;3596;40.26;45;;;
2023-03-01 03:09:32.373;3575;40.26;45;;;
2023-03-01 03:09:32.576;3574;40.26;45;;;
2023-03-01 03:09:32.779;3589;40.26;45;;;
2023-03-01 03:09:32.998;3584;40.26;45;;;
2023-03-01 03:09:33.217;3598;40.26;45;;;
2023-03-01 03:09:33.404;3604;40.26;45;;;
2023-03-01 03:09:33.607;3588;40.26;45;;;
2023-03-01 03:09:33.810;3600;40.26;45;;;
2023-03-01 03:09:34.013;3603;40.26;45;;;
2023-03-01 03:09:34.232;3592;40.26;45;;;
2023-03-01 03:09:34.435;3590;40.26;45;;;
2023-03-01 03:09:34.638;3597;40.26;45;;;
2023-03-01 03:09:34.857;3579;40.26;45;;;
2023-03-01 03:09:35.060;3586;40.26;45;;;
2023-03-01 03:09:35.279;3573;40.26;45;;;
2023-03-01 03:09:35.482;3585;40.26;45;;;
2023-03-01 03:09:35.701;3569;40.26;45;;;
2023-03-01 03:09:35.904;3579;40.26;45;;;
2023-03-01 03:09:36.107;3573;40.26;45;;;
2023-03-01 03:09:36.295;3587;40.26;45;;;
2023-03-01 03:09:36.498;3581;40.29;45;;;
2023-03-01 03:09:36.717;3589;40.29;45;;;
2023-03-01 03:09:36.920;3575;40.29;45;;;
2023-03-01 03:09:37.123;3579;40.29;45;;;
2023-03-01 03:09:37.310;3578;40.29;45;;;
2023-03-01 03:09:37.529;3589;40.29;45;;;
2023-03-01 03:09:37.732;3599;40.29;45;;;
2023-03-01 03:09:37.935;3575;40.29;45;;;
2023-03-01 03:09:38.154;3588;40.29;45;;;
2023-03-01 03:09:38.357;3584;40.29;45;;;
2023-03-01 03:09:38.560;3591;40.29;45;;;
2023-03-01 03:09:38.779;3594;40.29;45;;;
2023-03-01 03:09:38.982;3595;40.29;45;;;
2023-03-01 03:09:39.185;3604;40.29;45;;;
2023-03-01 03:09:39.404;3611;40.29;45;;;
2023-03-01 03:09:39.623;3592;40.29;45;;;
2023-03-01 03:09:39.826;3580;40.32;45;;;
2023-03-01 03:09:40.044;3600;40.32;45;;;
2023-03-01 03:09:40.248;3606;40.32;45;;;
2023-03-01 03:09:40.419;3600;40.32;45;;;
2023-03-01 03:09:40.623;3589;40.32;45;;;
2023-03-01 03:09:40.826;3587;40.32;45;;;
2023-03-01 03:09:41.029;3605;40.32;45;;;
2023-03-01 03:09:41.232;3607;40.32;45;;;
2023-03-01 03:09:41.451;3600;40.32;45;;;
2023-03-01 03:09:41.654;3592;40.32;45;;;
2023-03-01 03:09:41.873;3593;40.32;45;;;
2023-03-01 03:09:42.076;3615;40.32;45;;;
2023-03-01 03:09:42.279;3596;40.32;45;;;
2023-03-01 03:09:42.482;3595;40.32;45;;;
