data_ora,rad,temperatura,elevazione
2023-03-01 02:28:58.943,3311,40.32,40
2023-03-01 02:28:59.146,3320,40.32,40
2023-03-01 02:28:59.365,3357,40.32,40
2023-03-01 02:28:59.552,3338,40.32,40
2023-03-01 02:28:59.755,3335,40.32,40
2023-03-01 02:28:59.974,3351,40.32,40
2023-03-01 02:29:00.193,3357,40.32,40
2023-03-01 02:29:00.396,3351,40.32,40
2023-03-01 02:29:00.615,3347,40.35,40
2023-03-01 02:29:00.818,3348,40.35,40
2023-03-01 02:29:01.021,3361,40.35,40
2023-03-01 02:29:01.240,3330,40.35,40
2023-03-01 02:29:01.443,3338,40.35,40
2023-03-01 02:29:01.662,3323,40.35,40
2023-03-01 02:29:01.833,3304,40.35,40
2023-03-01 02:29:02.036,3308,40.35,40
2023-03-01 02:29:02.240,3319,40.35,40
2023-03-01 02:29:02.443,3292,40.35,40
2023-03-01 02:29:02.661,3294,40.35,40
2023-03-01 02:29:02.865,3285,40.35,40
2023-03-01 02:29:03.068,3296,40.35,40
2023-03-01 02:29:03.271,3286,40.35,40
2023-03-01 02:29:03.474,3281,40.35,40
2023-03-01 02:29:03.677,3257,40.35,40
2023-03-01 02:29:03.896,3282,40.35,40
2023-03-01 02:29:04.114,3266,40.35,40
2023-03-01 02:29:04.318,3277,40.35,40
2023-03-01 02:29:04.536,3278,40.35,40
2023-03-01 02:29:04.739,3265,40.35,40
2023-03-01 02:29:04.943,3277,40.35,40
2023-03-01 02:29:05.161,3273,40.35,40
2023-03-01 02:29:05.364,3279,40.35,40
2023-03-01 02:29:05.583,3276,40.35,40
2023-03-01 02:29:05.755,3278,40.35,40
2023-03-01 02:29:05.958,3277,40.35,40
2023-03-01 02:29:06.161,3280,40.35,40
2023-03-01 02:29:06.380,3270,40.35,40
2023-03-01 02:29:06.583,3287,40.35,40
2023-03-01 02:29:06.786,3289,40.35,40
2023-03-01 02:29:06.989,3304,40.38,40
2023-03-01 02:29:07.192,3282,40.38,40
2023-03-01 02:29:07.396,3280,40.38,40
2023-03-01 02:29:07.599,3287,40.35,40
2023-03-01 02:29:07.817,3320,40.35,40
2023-03-01 02:29:08.021,3309,40.35,40
2023-03-01 02:29:08.390,3286,40.35,40
2023-03-01 02:29:08.453,3303,40.35,40
2023-03-01 02:29:08.656,3300,40.38,40
2023-03-01 02:29:08.874,3305,40.38,40
2023-03-01 02:29:09.078,3312,40.38,40
2023-03-01 02:29:09.281,3314,40.38,40
2023-03-01 02:29:09.499,3328,40.38,40
2023-03-01 02:29:09.671,3319,40.38,40
2023-03-01 02:29:09.890,3310,40.38,40
2023-03-01 02:29:10.093,3321,40.38,40
2023-03-01 02:29:10.312,3315,40.38,40
2023-03-01 02:29:10.499,3314,40.38,40
2023-03-01 02:29:10.718,3325,40.38,40
2023-03-01 02:29:10.906,3305,40.38,40
2023-03-01 02:29:11.109,3302,40.38,40
2023-03-01 02:29:11.327,3302,40.38,40
2023-03-01 02:29:11.531,3295,40.38,40
2023-03-01 02:29:11.734,3281,40.38,40
2023-03-01 02:29:11.952,3283,40.38,40
2023-03-01 02:29:12.156,3280,40.38,40
2023-03-01 02:29:12.374,3281,40.38,40
2023-03-01 02:29:12.577,3289,40.38,40
2023-03-01 02:29:12.796,3266,40.38,40
2023-03-01 02:29:12.999,3278,40.38,40
2023-03-01 02:29:13.202,3284,40.38,40
2023-03-01 02:29:13.421,3273,40.38,40
2023-03-01 02:29:13.593,3272,40.38,40
2023-03-01 02:29:13.796,3283,40.38,40
2023-03-01 02:29:14.015,3290,40.38,40
2023-03-01 02:29:14.218,3293,40.38,40
2023-03-01 02:29:14.421,3302,40.38,40
2023-03-01 02:29:14.624,3292,40.38,40
2023-03-01 02:29:14.827,3304,40.38,40
2023-03-01 02:29:15.046,3302,40.38,40
2023-03-01 02:29:15.249,3305,40.38,40
2023-03-01 02:29:15.452,3299,40.38,40
2023-03-01 02:29:15.655,3303,40.38,40
2023-03-01 02:29:15.874,3301,40.38,40
2023-03-01 02:29:16.077,3305,40.38,40
2023-03-01 02:29:16.296,3326,40.38,40
2023-03-01 02:29:16.515,3307,40.35,40
2023-03-01 02:29:16.718,3287,40.35,40
2023-03-01 02:29:16.937,3297,40.35,40
2023-03-01 02:29:17.140,3286,40.35,40
2023-03-01 02:29:17.343,3303,40.35,40
2023-03-01 02:29:17.546,3298,40.35,40
2023-03-01 02:29:17.718,3292,40.35,40
2023-03-01 02:29:17.936,3323,40.35,40
2023-03-01 02:29:18.140,3290,40.35,40
2023-03-01 02:29:18.343,3316,40.35,40
2023-03-01 02:29:18.546,3322,40.35,40
2023-03-01 02:29:18.749,3317,40.35,40
2023-03-01 02:29:18.952,3330,40.35,40
2023-03-01 02:29:19.171,3347,40.35,40
2023-03-01 02:29:19.374,3363,40.35,40
2023-03-01 02:29:19.577,3359,40.35,40
2023-03-01 02:29:19.796,3389,40.35,40
2023-03-01 02:29:19.999,3384,40.35,40
2023-03-01 02:29:20.218,3394,40.35,40
2023-03-01 02:29:20.421,3386,40.35,40
2023-03-01 02:29:20.639,3390,40.35,40
2023-03-01 02:29:20.843,3399,40.35,40
2023-03-01 02:29:21.061,3384,40.35,40
2023-03-01 02:29:21.264,3388,40.35,40
2023-03-01 02:29:21.483,3390,40.35,40
2023-03-01 02:29:21.655,3365,40.35,40
2023-03-01 02:29:21.858,3357,40.35,40
2023-03-01 02:29:22.061,3325,40.35,40
2023-03-01 02:29:22.264,3343,40.35,40
2023-03-01 02:29:22.467,3334,40.35,40
2023-03-01 02:29:22.671,3316,40.35,40
2023-03-01 02:29:22.874,3299,40.35,40
2023-03-01 02:29:23.092,3297,40.35,40
2023-03-01 02:29:23.296,3303,40.35,40
2023-03-01 02:29:23.514,3290,40.35,40
2023-03-01 02:29:23.717,3290,40.35,40
2023-03-01 02:29:23.920,3287,40.35,40
2023-03-01 02:29:24.124,3281,40.35,40
2023-03-01 02:29:24.342,3284,40.35,40
2023-03-01 02:29:24.561,3297,40.35,40
2023-03-01 02:29:24.764,3277,40.35,40
2023-03-01 02:29:24.983,3277,40.35,40
2023-03-01 02:29:25.186,3283,40.35,40
2023-03-01 02:29:25.389,3272,40.35,40
2023-03-01 02:29:25.577,3292,40.35,40
2023-03-01 02:29:25.780,3291,40.35,40
2023-03-01 02:29:25.983,3288,40.35,40
2023-03-01 02:29:26.186,3293,40.35,40
2023-03-01 02:29:26.389,3287,40.35,40
2023-03-01 02:29:26.592,3281,40.35,40
2023-03-01 02:29:26.811,3302,40.35,40
2023-03-01 02:29:27.014,3299,40.32,40
2023-03-01 02:29:27.217,3283,40.32,40
2023-03-01 02:29:27.436,3302,40.32,40
2023-03-01 02:29:27.639,3295,40.32,40
2023-03-01 02:29:27.842,3315,40.32,40
2023-03-01 02:29:28.061,3289,40.32,40
2023-03-01 02:29:28.264,3296,40.32,40
2023-03-01 02:29:28.467,3279,40.32,40
2023-03-01 02:29:28.686,3303,40.32,40
2023-03-01 02:29:28.905,3297,40.32,40
2023-03-01 02:29:29.108,3296,40.32,40
2023-03-01 02:29:29.326,3297,40.32,40
2023-03-01 02:29:29.498,3304,40.32,40
2023-03-01 02:29:29.701,3295,40.32,40
2023-03-01 02:29:29.905,3294,40.32,40
2023-03-01 02:29:30.123,3297,40.29,40
2023-03-01 02:29:30.311,3303,40.29,40
2023-03-01 02:29:30.514,3313,40.29,40
2023-03-01 02:29:30.733,3320,40.29,40
2023-03-01 02:29:30.936,3309,40.29,40
2023-03-01 02:29:31.154,3320,40.29,40
2023-03-01 02:29:31.358,3318,40.29,40
2023-03-01 02:29:31.561,3313,40.29,40
2023-03-01 02:29:31.779,3326,40.29,40
2023-03-01 02:29:31.983,3320,40.29,40
2023-03-01 02:29:32.186,3317,40.29,40
2023-03-01 02:29:32.389,3344,40.29,40
2023-03-01 02:29:32.607,3317,40.29,40
2023-03-01 02:29:32.826,3322,40.29,40
2023-03-01 02:29:33.029,3312,40.29,40
2023-03-01 02:29:33.248,3302,40.29,40
2023-03-01 02:29:33.420,3290,40.29,40
2023-03-01 02:29:33.623,3305,40.26,40
2023-03-01 02:29:33.826,3301,40.26,40
2023-03-01 02:29:34.029,3274,40.26,40
2023-03-01 02:29:34.232,3282,40.26,40
2023-03-01 02:29:34.436,3275,40.26,40
2023-03-01 02:29:34.654,3287,40.26,40
2023-03-01 02:29:34.857,3300,40.26,40
2023-03-01 02:29:35.061,3287,40.26,40
2023-03-01 02:29:35.279,3293,40.26,40
2023-03-01 02:29:35.482,3294,40.26,40
2023-03-01 02:29:35.685,3286,40.26,40
2023-03-01 02:29:35.904,3297,40.26,40
2023-03-01 02:29:36.107,3300,40.26,40
2023-03-01 02:29:36.310,3310,40.26,40
2023-03-01 02:29:36.529,3302,40.26,40
2023-03-01 02:29:36.732,3311,40.26,40
2023-03-01 02:29:36.951,3317,40.26,40
2023-03-01 02:29:37.170,3322,40.26,40
2023-03-01 02:29:37.342,3318,40.26,40
2023-03-01 02:29:37.529,3332,40.26,40
2023-03-01 02:29:37.748,3336,40.26,40
2023-03-01 02:29:37.951,3341,40.26,40
2023-03-01 02:29:38.154,3323,40.26,40
2023-03-01 02:29:38.373,3323,40.26,40
2023-03-01 02:29:38.576,3330,40.26,40
2023-03-01 02:29:38.779,3330,40.26,40
2023-03-01 02:29:38.998,3334,40.26,40
2023-03-01 02:29:39.201,3301,40.26,40
2023-03-01 02:29:39.404,3323,40.26,40
2023-03-01 02:29:39.623,3317,40.26,40
2023-03-01 02:29:39.826,3308,40.26,40
2023-03-01 02:29:40.029,3287,40.26,40
2023-03-01 02:29:40.232,3304,40.26,40
2023-03-01 02:29:40.451,3292,40.26,40
2023-03-01 02:29:40.654,3291,40.26,40
2023-03-01 02:29:40.857,3300,40.26,40
2023-03-01 02:29:41.076,3294,40.22,40
2023-03-01 02:29:41.295,3295,40.22,40
2023-03-01 02:29:41.451,3294,40.22,40
2023-03-01 02:29:41.669,3299,40.22,40
2023-03-01 02:29:41.873,3308,40.22,40
2023-03-01 02:29:42.091,3296,40.22,40
2023-03-01 02:29:42.294,3303,40.22,40
2023-03-01 02:29:42.498,3302,40.22,40
2023-03-01 02:29:42.701,3281,40.22,40
2023-03-01 02:29:42.904,3271,40.22,40
2023-03-01 02:29:43.107,3290,40.22,40
2023-03-01 02:29:43.310,3287,40.22,40
2023-03-01 02:29:43.529,3286,40.22,40
2023-03-01 02:29:43.748,3272,40.22,40
2023-03-01 02:29:43.951,3290,40.22,40
2023-03-01 02:29:44.169,3295,40.22,40
2023-03-01 02:29:44.372,3295,40.22,40
2023-03-01 02:29:44.576,3296,40.22,40
2023-03-01 02:29:44.794,3295,40.22,40
2023-03-01 02:29:44.997,3300,40.22,40
2023-03-01 02:29:45.201,3292,40.22,40
2023-03-01 02:29:45.388,3278,40.22,40
2023-03-01 02:29:45.591,3278,40.22,40
2023-03-01 02:29:45.794,3289,40.22,40
2023-03-01 02:29:45.997,3295,40.22,40
2023-03-01 02:29:46.216,3284,40.22,40
2023-03-01 02:29:46.419,3295,40.22,40
2023-03-01 02:29:46.622,3288,40.22,40
2023-03-01 02:29:46.825,3285,40.22,40
2023-03-01 02:29:47.029,3294,40.22,40
2023-03-01 02:29:47.247,3288,40.22,40
2023-03-01 02:29:47.450,3287,40.22,40
2023-03-01 02:29:47.669,3284,40.22,40
2023-03-01 02:29:47.888,3292,40.22,40
2023-03-01 02:29:48.091,3284,40.22,40
2023-03-01 02:29:48.294,3270,40.22,40
2023-03-01 02:29:48.497,3271,40.22,40
2023-03-01 02:29:48.716,3282,40.22,40
2023-03-01 02:29:48.919,3285,40.22,40
2023-03-01 02:29:49.122,3299,40.26,40
2023-03-01 02:29:49.310,3294,40.26,40
2023-03-01 02:29:49.513,3288,40.26,40
2023-03-01 02:29:49.716,3283,40.26,40
2023-03-01 02:29:49.935,3298,40.26,40
2023-03-01 02:29:50.138,3288,40.26,40
2023-03-01 02:29:50.341,3284,40.26,40
2023-03-01 02:29:50.544,3301,40.26,40
2023-03-01 02:29:50.747,3275,40.26,40
2023-03-01 02:29:50.950,3292,40.26,40
2023-03-01 02:29:51.153,3276,40.26,40
2023-03-01 02:29:51.372,3295,40.26,40
2023-03-01 02:29:51.591,3291,40.26,40
2023-03-01 02:29:51.794,3287,40.26,40
2023-03-01 02:29:52.013,3284,40.26,40
2023-03-01 02:29:52.231,3297,40.26,40
2023-03-01 02:29:52.419,3285,40.26,40
2023-03-01 02:29:52.638,3278,40.26,40
2023-03-01 02:29:52.841,3283,40.26,40
2023-03-01 02:29:53.044,3292,40.26,40
2023-03-01 02:29:53.231,3274,40.26,40
2023-03-01 02:29:53.434,3280,40.26,40
2023-03-01 02:29:53.638,3290,40.26,40
2023-03-01 02:29:53.856,3280,40.26,40
2023-03-01 02:29:54.059,3296,40.26,40
2023-03-01 02:29:54.263,3290,40.26,40
2023-03-01 02:29:54.466,3266,40.29,40
2023-03-01 02:29:54.669,3274,40.26,40
2023-03-01 02:29:54.872,3282,40.29,40
2023-03-01 02:29:55.091,3286,40.29,40
2023-03-01 02:29:55.294,3285,40.29,40
2023-03-01 02:29:55.497,3278,40.29,40
2023-03-01 02:29:55.716,3273,40.29,40
2023-03-01 02:29:55.934,3280,40.29,40
2023-03-01 02:29:56.137,3291,40.29,40
2023-03-01 02:29:56.356,3277,40.29,40
2023-03-01 02:29:56.559,3283,40.29,40
2023-03-01 02:29:56.762,3268,40.29,40
2023-03-01 02:29:56.966,3287,40.29,40
2023-03-01 02:29:57.153,3263,40.29,40
2023-03-01 02:29:57.356,3262,40.29,40
2023-03-01 02:29:57.559,3274,40.29,40
2023-03-01 02:29:57.778,3280,40.29,40
2023-03-01 02:29:57.981,3273,40.29,40
2023-03-01 02:29:58.184,3267,40.29,40
2023-03-01 02:29:58.387,3282,40.29,40
2023-03-01 02:29:58.590,3285,40.32,40
2023-03-01 02:29:58.809,3282,40.32,40
2023-03-01 02:29:59.012,3279,40.32,40
2023-03-01 02:29:59.215,3280,40.32,40
2023-03-01 02:29:59.418,3253,40.32,40
2023-03-01 02:29:59.637,3276,40.32,40
2023-03-01 02:29:59.856,3286,40.32,40
2023-03-01 02:30:00.059,3276,40.32,40
2023-03-01 02:30:00.278,3276,40.32,40
2023-03-01 02:30:00.481,3273,40.32,40
2023-03-01 02:30:00.684,3273,40.32,40
2023-03-01 02:30:00.887,3278,40.32,40
2023-03-01 02:30:01.106,3279,40.32,40
2023-03-01 02:30:01.278,3289,40.32,40
2023-03-01 02:30:01.481,3272,40.32,40
2023-03-01 02:30:01.684,3299,40.32,40
2023-03-01 02:30:01.903,3286,40.32,40
2023-03-01 02:30:02.106,3289,40.32,40
2023-03-01 02:30:02.309,3272,40.35,40
2023-03-01 02:30:02.512,3285,40.35,40
2023-03-01 02:30:02.715,3283,40.35,40
2023-03-01 02:30:02.934,3287,40.35,40
2023-03-01 02:30:03.137,3282,40.35,40
2023-03-01 02:30:03.340,3287,40.35,40
2023-03-01 02:30:03.559,3288,40.35,40
2023-03-01 02:30:03.778,3293,40.35,40
2023-03-01 02:30:03.981,3294,40.35,40
2023-03-01 02:30:04.199,3292,40.35,40
2023-03-01 02:30:04.403,3285,40.35,40
2023-03-01 02:30:04.606,3292,40.35,40
2023-03-01 02:30:04.809,3299,40.35,40
2023-03-01 02:30:05.028,3295,40.38,40
2023-03-01 02:30:05.199,3312,40.38,40
2023-03-01 02:30:05.403,3280,40.38,40
2023-03-01 02:30:05.621,3276,40.38,40
2023-03-01 02:30:05.824,3284,40.38,40
2023-03-01 02:30:06.028,3286,40.35,40
2023-03-01 02:30:06.231,3266,40.35,40
2023-03-01 02:30:06.434,3267,40.38,40
2023-03-01 02:30:06.652,3265,40.38,40
2023-03-01 02:30:06.856,3275,40.38,40
2023-03-01 02:30:07.059,3271,40.38,40
2023-03-01 02:30:07.262,3278,40.38,40
2023-03-01 02:30:07.481,3274,40.38,40
2023-03-01 02:30:07.684,3272,40.38,40
2023-03-01 02:30:07.902,3279,40.38,40
2023-03-01 02:30:08.121,3271,40.38,40
2023-03-01 02:30:08.319,3278,40.38,40
2023-03-01 02:30:08.538,3288,40.38,40
2023-03-01 02:30:08.741,3272,40.38,40
2023-03-01 02:30:08.944,3262,40.38,40
2023-03-01 02:30:09.131,3279,40.38,40
2023-03-01 02:30:09.334,3282,40.38,40
2023-03-01 02:30:09.537,3286,40.38,40
2023-03-01 02:30:09.741,3278,40.38,40
2023-03-01 02:30:09.944,3288,40.38,40
2023-03-01 02:30:10.147,3271,40.38,40
2023-03-01 02:30:10.350,3279,40.38,40
2023-03-01 02:30:10.569,3267,40.38,40
2023-03-01 02:30:10.772,3272,40.38,40
2023-03-01 02:30:10.975,3274,40.38,40
2023-03-01 02:30:11.194,3270,40.38,40
2023-03-01 02:30:11.397,3285,40.38,40
2023-03-01 02:30:11.600,3274,40.38,40
2023-03-01 02:30:11.819,3274,40.38,40
2023-03-01 02:30:12.037,3275,40.38,40
2023-03-01 02:30:12.241,3264,40.38,40
2023-03-01 02:30:12.459,3267,40.38,40
2023-03-01 02:30:12.662,3246,40.38,40
2023-03-01 02:30:12.865,3264,40.38,40
2023-03-01 02:30:13.053,3257,40.38,40
2023-03-01 02:30:13.256,3256,40.38,40
2023-03-01 02:30:13.459,3260,40.38,40
2023-03-01 02:30:13.662,3282,40.38,40
2023-03-01 02:30:13.865,3264,40.38,40
2023-03-01 02:30:14.069,3260,40.38,40
2023-03-01 02:30:14.287,3264,40.38,40
2023-03-01 02:30:14.490,3264,40.38,40
2023-03-01 02:30:14.693,3255,40.38,40
2023-03-01 02:30:14.897,3268,40.38,40
2023-03-01 02:30:15.115,3258,40.41,40
2023-03-01 02:30:15.318,3265,40.41,40
2023-03-01 02:30:15.522,3264,40.41,40
2023-03-01 02:30:15.740,3263,40.38,40
2023-03-01 02:30:15.943,3260,40.41,40
2023-03-01 02:30:16.162,3262,40.41,40
2023-03-01 02:30:16.381,3278,40.41,40
2023-03-01 02:30:16.584,3281,40.41,40
2023-03-01 02:30:16.787,3265,40.41,40
2023-03-01 02:30:16.975,3270,40.41,40
2023-03-01 02:30:17.178,3277,40.41,40
2023-03-01 02:30:17.381,3267,40.38,40
2023-03-01 02:30:17.584,3269,40.38,40
2023-03-01 02:30:17.787,3275,40.38,40
2023-03-01 02:30:17.990,3266,40.38,40
2023-03-01 02:30:18.209,3292,40.38,40
2023-03-01 02:30:18.412,3274,40.38,40
2023-03-01 02:30:18.615,3278,40.38,40
2023-03-01 02:30:18.834,3275,40.41,40
2023-03-01 02:30:19.037,3290,40.41,40
2023-03-01 02:30:19.240,3269,40.38,40
2023-03-01 02:30:19.459,3290,40.38,40
2023-03-01 02:30:19.662,3284,40.38,40
2023-03-01 02:30:19.865,3294,40.38,40
2023-03-01 02:30:20.084,3287,40.38,40
2023-03-01 02:30:20.303,3288,40.38,40
2023-03-01 02:30:20.506,3293,40.38,40
2023-03-01 02:30:20.724,3279,40.38,40
2023-03-01 02:30:20.927,3275,40.38,40
2023-03-01 02:30:21.099,3281,40.38,40
2023-03-01 02:30:21.302,3284,40.38,40
2023-03-01 02:30:21.506,3272,40.38,40
2023-03-01 02:30:21.709,3265,40.38,40
2023-03-01 02:30:21.912,3278,40.38,40
2023-03-01 02:30:22.131,3280,40.38,40
2023-03-01 02:30:22.334,3270,40.38,40
2023-03-01 02:30:22.537,3271,40.38,40
2023-03-01 02:30:22.756,3264,40.38,40
2023-03-01 02:30:22.959,3276,40.38,40
2023-03-01 02:30:23.177,3256,40.38,40
2023-03-01 02:30:23.380,3279,40.38,40
2023-03-01 02:30:23.584,3273,40.38,40
2023-03-01 02:30:23.787,3271,40.38,40
2023-03-01 02:30:24.005,3264,40.38,40
2023-03-01 02:30:24.209,3281,40.38,40
2023-03-01 02:30:24.427,3279,40.38,40
2023-03-01 02:30:24.646,3270,40.38,40
2023-03-01 02:30:24.849,3283,40.35,40
2023-03-01 02:30:25.021,3281,40.35,40
2023-03-01 02:30:25.209,3273,40.35,40
2023-03-01 02:30:25.427,3260,40.35,40
2023-03-01 02:30:25.630,3266,40.35,40
2023-03-01 02:30:25.849,3270,40.35,40
2023-03-01 02:30:26.052,3287,40.35,40
2023-03-01 02:30:26.255,3273,40.35,40
2023-03-01 02:30:26.458,3283,40.35,40
2023-03-01 02:30:26.677,3265,40.35,40
2023-03-01 02:30:26.880,3273,40.35,40
2023-03-01 02:30:27.083,3274,40.35,40
2023-03-01 02:30:27.302,3275,40.35,40
2023-03-01 02:30:27.521,3279,40.35,40
2023-03-01 02:30:27.708,3281,40.35,40
2023-03-01 02:30:27.927,3286,40.35,40
2023-03-01 02:30:28.130,3258,40.35,40
2023-03-01 02:30:28.349,3271,40.35,40
2023-03-01 02:30:28.552,3276,40.35,40
2023-03-01 02:30:28.771,3278,40.35,40
2023-03-01 02:30:28.943,3277,40.35,40
2023-03-01 02:30:29.146,3281,40.35,40
2023-03-01 02:30:29.349,3270,40.32,40
2023-03-01 02:30:29.552,3274,40.32,40
2023-03-01 02:30:29.755,3278,40.32,40
2023-03-01 02:30:29.974,3292,40.32,40
2023-03-01 02:30:30.177,3294,40.32,40
2023-03-01 02:30:30.380,3271,40.32,40
2023-03-01 02:30:30.599,3273,40.32,40
2023-03-01 02:30:30.802,3267,40.32,40
2023-03-01 02:30:31.005,3265,40.32,40
2023-03-01 02:30:31.224,3254,40.32,40
2023-03-01 02:30:31.427,3266,40.32,40
2023-03-01 02:30:31.630,3270,40.32,40
2023-03-01 02:30:31.849,3267,40.32,40
