data_ora,rad,temperatura,elevazione
2023-03-01 03:34:51.745,4235,40.35,30
2023-03-01 03:34:51.964,4249,40.35,30
2023-03-01 03:34:52.167,4240,40.35,30
2023-03-01 03:34:52.370,4234,40.35,30
2023-03-01 03:34:52.589,4210,40.35,30
2023-03-01 03:34:52.792,4219,40.38,30
2023-03-01 03:34:53.011,4214,40.38,30
2023-03-01 03:34:53.229,4214,40.38,30
2023-03-01 03:34:53.433,4199,40.38,30
2023-03-01 03:34:53.604,4200,40.38,30
2023-03-01 03:34:53.807,4214,40.38,30
2023-03-01 03:34:54.011,4219,40.38,30
2023-03-01 03:34:54.214,4198,40.38,30
2023-03-01 03:34:54.417,4197,40.38,30
2023-03-01 03:34:54.636,4195,40.38,30
2023-03-01 03:34:54.839,4199,40.38,30
2023-03-01 03:34:55.042,4201,40.38,30
2023-03-01 03:34:55.261,4205,40.38,30
2023-03-01 03:34:55.464,4217,40.38,30
2023-03-01 03:34:55.667,4206,40.38,30
2023-03-01 03:34:55.886,4220,40.38,30
2023-03-01 03:34:56.089,4201,40.38,30
2023-03-01 03:34:56.292,4235,40.38,30
2023-03-01 03:34:56.511,4211,40.38,30
2023-03-01 03:34:56.714,4225,40.38,30
2023-03-01 03:34:56.932,4227,40.38,30
2023-03-01 03:34:57.151,4223,40.38,30
2023-03-01 03:34:57.354,4216,40.38,30
2023-03-01 03:34:57.510,4224,40.38,30
2023-03-01 03:34:57.729,4224,40.38,30
2023-03-01 03:34:57.932,4227,40.38,30
2023-03-01 03:34:58.135,4238,40.38,30
2023-03-01 03:34:58.354,4239,40.38,30
2023-03-01 03:34:58.557,4242,40.38,30
2023-03-01 03:34:58.760,4231,40.38,30
2023-03-01 03:34:58.979,4258,40.38,30
2023-03-01 03:34:59.182,4249,40.38,30
2023-03-01 03:34:59.385,4249,40.38,30
2023-03-01 03:34:59.604,4233,40.38,30
2023-03-01 03:34:59.807,4245,40.38,30
2023-03-01 03:35:00.010,4251,40.38,30
2023-03-01 03:35:00.213,4231,40.38,30
2023-03-01 03:35:00.432,4239,40.38,30
2023-03-01 03:35:00.635,4253,40.38,30
2023-03-01 03:35:00.838,4225,40.38,30
2023-03-01 03:35:01.057,4237,40.38,30
2023-03-01 03:35:01.276,4261,40.38,30
2023-03-01 03:35:01.432,4242,40.38,30
2023-03-01 03:35:01.651,4232,40.38,30
2023-03-01 03:35:01.854,4247,40.38,30
2023-03-01 03:35:02.073,4250,40.41,30
2023-03-01 03:35:02.276,4244,40.41,30
2023-03-01 03:35:02.479,4251,40.41,30
2023-03-01 03:35:02.682,4253,40.41,30
2023-03-01 03:35:02.901,4260,40.41,30
2023-03-01 03:35:03.088,4265,40.41,30
2023-03-01 03:35:03.307,4266,40.41,30
2023-03-01 03:35:03.526,4299,40.41,30
2023-03-01 03:35:03.729,4280,40.41,30
2023-03-01 03:35:03.932,4267,40.41,30
2023-03-01 03:35:04.151,4303,40.41,30
2023-03-01 03:35:04.354,4290,40.38,30
2023-03-01 03:35:04.557,4308,40.38,30
2023-03-01 03:35:04.776,4285,40.38,30
2023-03-01 03:35:04.979,4294,40.38,30
2023-03-01 03:35:05.198,4284,40.38,30
2023-03-01 03:35:05.369,4294,40.38,30
2023-03-01 03:35:05.573,4307,40.38,30
2023-03-01 03:35:05.776,4298,40.38,30
2023-03-01 03:35:05.994,4296,40.38,30
2023-03-01 03:35:06.198,4294,40.38,30
2023-03-01 03:35:06.401,4337,40.38,30
2023-03-01 03:35:06.604,4326,40.38,30
2023-03-01 03:35:06.807,4355,40.38,30
2023-03-01 03:35:07.010,4338,40.38,30
2023-03-01 03:35:07.213,4333,40.38,30
2023-03-01 03:35:07.432,4331,40.38,30
2023-03-01 03:35:07.651,4346,40.38,30
2023-03-01 03:35:07.854,4342,40.38,30
2023-03-01 03:35:08.072,4338,40.38,30
2023-03-01 03:35:08.276,4359,40.38,30
2023-03-01 03:35:08.494,4355,40.38,30
2023-03-01 03:35:08.697,4361,40.38,30
2023-03-01 03:35:08.901,4347,40.38,30
2023-03-01 03:35:09.104,4315,40.38,30
2023-03-01 03:35:09.291,4326,40.38,30
2023-03-01 03:35:09.494,4309,40.38,30
2023-03-01 03:35:09.708,4309,40.38,30
2023-03-01 03:35:09.911,4279,40.38,30
2023-03-01 03:35:10.114,4258,40.38,30
2023-03-01 03:35:10.333,4245,40.38,30
2023-03-01 03:35:10.520,4257,40.38,30
2023-03-01 03:35:10.723,4270,40.38,30
2023-03-01 03:35:10.942,4278,40.38,30
2023-03-01 03:35:11.145,4270,40.38,30
2023-03-01 03:35:11.348,4275,40.38,30
2023-03-01 03:35:11.551,4278,40.38,30
2023-03-01 03:35:11.770,4276,40.38,30
2023-03-01 03:35:11.989,4276,40.38,30
2023-03-01 03:35:12.192,4251,40.38,30
2023-03-01 03:35:12.411,4251,40.38,30
2023-03-01 03:35:12.614,4255,40.38,30
2023-03-01 03:35:12.817,4263,40.38,30
2023-03-01 03:35:13.036,4268,40.38,30
2023-03-01 03:35:13.223,4253,40.35,30
2023-03-01 03:35:13.426,4267,40.35,30
2023-03-01 03:35:13.629,4276,40.35,30
2023-03-01 03:35:13.832,4271,40.35,30
2023-03-01 03:35:14.036,4257,40.35,30
2023-03-01 03:35:14.239,4247,40.35,30
2023-03-01 03:35:14.442,4247,40.35,30
2023-03-01 03:35:14.645,4248,40.35,30
2023-03-01 03:35:14.864,4273,40.35,30
2023-03-01 03:35:15.067,4240,40.35,30
2023-03-01 03:35:15.270,4260,40.35,30
2023-03-01 03:35:15.489,4254,40.35,30
2023-03-01 03:35:15.692,4261,40.35,30
2023-03-01 03:35:15.910,4256,40.35,30
2023-03-01 03:35:16.129,4255,40.35,30
2023-03-01 03:35:16.332,4261,40.35,30
2023-03-01 03:35:16.535,4251,40.35,30
2023-03-01 03:35:16.754,4254,40.35,30
2023-03-01 03:35:16.957,4261,40.35,30
2023-03-01 03:35:17.160,4261,40.32,30
2023-03-01 03:35:17.332,4258,40.32,30
2023-03-01 03:35:17.551,4240,40.32,30
2023-03-01 03:35:17.754,4256,40.32,30
2023-03-01 03:35:17.957,4257,40.32,30
2023-03-01 03:35:18.160,4248,40.32,30
2023-03-01 03:35:18.363,4227,40.32,30
2023-03-01 03:35:18.567,4259,40.32,30
2023-03-01 03:35:18.785,4237,40.32,30
2023-03-01 03:35:18.988,4227,40.32,30
2023-03-01 03:35:19.207,4225,40.32,30
2023-03-01 03:35:19.410,4242,40.32,30
2023-03-01 03:35:19.613,4225,40.32,30
2023-03-01 03:35:19.817,4228,40.32,30
2023-03-01 03:35:20.035,4226,40.32,30
2023-03-01 03:35:20.254,4243,40.32,30
2023-03-01 03:35:20.457,4221,40.32,30
2023-03-01 03:35:20.676,4223,40.29,30
2023-03-01 03:35:20.879,4226,40.29,30
2023-03-01 03:35:21.082,4225,40.29,30
2023-03-01 03:35:21.270,4226,40.29,30
2023-03-01 03:35:21.473,4211,40.29,30
2023-03-01 03:35:21.676,4195,40.29,30
2023-03-01 03:35:21.879,4208,40.29,30
2023-03-01 03:35:22.082,4214,40.29,30
2023-03-01 03:35:22.285,4217,40.29,30
2023-03-01 03:35:22.488,4205,40.29,30
2023-03-01 03:35:22.707,4209,40.29,30
2023-03-01 03:35:22.910,4198,40.29,30
2023-03-01 03:35:23.113,4202,40.29,30
2023-03-01 03:35:23.332,4206,40.26,30
2023-03-01 03:35:23.535,4196,40.26,30
2023-03-01 03:35:23.738,4202,40.26,30
2023-03-01 03:35:23.957,4209,40.26,30
2023-03-01 03:35:24.176,4205,40.26,30
2023-03-01 03:35:24.379,4214,40.26,30
2023-03-01 03:35:24.598,4202,40.26,30
2023-03-01 03:35:24.801,4204,40.26,30
2023-03-01 03:35:24.973,4199,40.26,30
2023-03-01 03:35:25.191,4194,40.26,30
2023-03-01 03:35:25.394,4225,40.26,30
2023-03-01 03:35:25.598,4205,40.26,30
2023-03-01 03:35:25.801,4223,40.26,30
2023-03-01 03:35:26.004,4202,40.26,30
2023-03-01 03:35:26.207,4212,40.26,30
2023-03-01 03:35:26.441,4201,40.26,30
2023-03-01 03:35:26.629,4209,40.26,30
2023-03-01 03:35:26.832,4199,40.26,30
2023-03-01 03:35:27.051,4204,40.26,30
2023-03-01 03:35:27.254,4211,40.26,30
2023-03-01 03:35:27.457,4212,40.26,30
2023-03-01 03:35:27.660,4221,40.26,30
2023-03-01 03:35:27.879,4207,40.26,30
2023-03-01 03:35:28.097,4205,40.26,30
2023-03-01 03:35:28.316,4227,40.26,30
2023-03-01 03:35:28.519,4217,40.26,30
2023-03-01 03:35:28.722,4208,40.26,30
2023-03-01 03:35:28.926,4198,40.26,30
2023-03-01 03:35:29.113,4227,40.26,30
2023-03-01 03:35:29.316,4213,40.26,30
2023-03-01 03:35:29.519,4213,40.26,30
2023-03-01 03:35:29.722,4214,40.26,30
2023-03-01 03:35:29.926,4213,40.26,30
2023-03-01 03:35:30.144,4214,40.26,30
2023-03-01 03:35:30.347,4247,40.26,30
2023-03-01 03:35:30.550,4224,40.22,30
2023-03-01 03:35:30.754,4225,40.22,30
2023-03-01 03:35:30.972,4217,40.22,30
2023-03-01 03:35:31.175,4238,40.22,30
2023-03-01 03:35:31.379,4240,40.22,30
2023-03-01 03:35:31.597,4246,40.22,30
2023-03-01 03:35:31.800,4239,40.22,30
2023-03-01 03:35:32.004,4243,40.22,30
2023-03-01 03:35:32.222,4233,40.22,30
2023-03-01 03:35:32.441,4241,40.22,30
2023-03-01 03:35:32.644,4236,40.22,30
2023-03-01 03:35:32.863,4243,40.22,30
2023-03-01 03:35:33.050,4226,40.22,30
2023-03-01 03:35:33.222,4240,40.22,30
2023-03-01 03:35:33.425,4235,40.22,30
2023-03-01 03:35:33.644,4227,40.22,30
2023-03-01 03:35:33.847,4229,40.22,30
2023-03-01 03:35:34.050,4223,40.22,30
2023-03-01 03:35:34.269,4227,40.22,30
2023-03-01 03:35:34.472,4225,40.22,30
2023-03-01 03:35:34.675,4238,40.22,30
2023-03-01 03:35:34.894,4237,40.22,30
2023-03-01 03:35:35.097,4241,40.22,30
2023-03-01 03:35:35.300,4206,40.22,30
2023-03-01 03:35:35.519,4239,40.22,30
2023-03-01 03:35:35.722,4234,40.22,30
2023-03-01 03:35:35.941,4238,40.22,30
2023-03-01 03:35:36.144,4230,40.22,30
2023-03-01 03:35:36.347,4234,40.22,30
2023-03-01 03:35:36.581,4240,40.22,30
2023-03-01 03:35:36.785,4225,40.22,30
2023-03-01 03:35:36.941,4234,40.22,30
2023-03-01 03:35:37.144,4258,40.22,30
2023-03-01 03:35:37.363,4214,40.22,30
2023-03-01 03:35:37.566,4226,40.22,30
2023-03-01 03:35:37.769,4234,40.22,30
2023-03-01 03:35:37.988,4231,40.22,30
2023-03-01 03:35:38.191,4232,40.22,30
2023-03-01 03:35:38.394,4246,40.26,30
2023-03-01 03:35:38.613,4246,40.22,30
2023-03-01 03:35:38.816,4257,40.22,30
2023-03-01 03:35:39.019,4254,40.22,30
2023-03-01 03:35:39.222,4242,40.22,30
2023-03-01 03:35:39.441,4234,40.22,30
2023-03-01 03:35:39.644,4247,40.26,30
2023-03-01 03:35:39.847,4243,40.26,30
2023-03-01 03:35:40.066,4234,40.26,30
2023-03-01 03:35:40.269,4237,40.26,30
2023-03-01 03:35:40.488,4235,40.26,30
2023-03-01 03:35:40.706,4241,40.26,30
2023-03-01 03:35:40.862,4244,40.26,30
2023-03-01 03:35:41.081,4226,40.26,30
2023-03-01 03:35:41.284,4226,40.26,30
2023-03-01 03:35:41.487,4231,40.26,30
2023-03-01 03:35:41.691,4246,40.26,30
2023-03-01 03:35:41.909,4246,40.26,30
2023-03-01 03:35:42.112,4246,40.26,30
2023-03-01 03:35:42.316,4254,40.26,30
2023-03-01 03:35:42.519,4251,40.29,30
2023-03-01 03:35:42.737,4247,40.29,30
2023-03-01 03:35:42.941,4248,40.29,30
2023-03-01 03:35:43.159,4258,40.29,30
2023-03-01 03:35:43.362,4251,40.29,30
2023-03-01 03:35:43.566,4236,40.29,30
2023-03-01 03:35:43.784,4235,40.29,30
2023-03-01 03:35:43.987,4238,40.29,30
2023-03-01 03:35:44.190,4260,40.29,30
2023-03-01 03:35:44.409,4268,40.29,30
2023-03-01 03:35:44.628,4260,40.29,30
2023-03-01 03:35:44.784,4252,40.29,30
2023-03-01 03:35:44.987,4245,40.29,30
2023-03-01 03:35:45.206,4255,40.29,30
2023-03-01 03:35:45.409,4252,40.29,30
2023-03-01 03:35:45.612,4245,40.29,30
2023-03-01 03:35:45.831,4223,40.29,30
2023-03-01 03:35:46.034,4240,40.29,30
2023-03-01 03:35:46.237,4221,40.29,30
2023-03-01 03:35:46.440,4230,40.29,30
2023-03-01 03:35:46.644,4249,40.29,30
2023-03-01 03:35:46.862,4245,40.32,30
2023-03-01 03:35:47.081,4229,40.32,30
2023-03-01 03:35:47.284,4234,40.32,30
2023-03-01 03:35:47.487,4222,40.32,30
2023-03-01 03:35:47.706,4232,40.32,30
2023-03-01 03:35:47.909,4229,40.32,30
2023-03-01 03:35:48.112,4235,40.32,30
2023-03-01 03:35:48.331,4233,40.32,30
2023-03-01 03:35:48.534,4215,40.32,30
2023-03-01 03:35:48.706,4220,40.32,30
2023-03-01 03:35:48.925,4223,40.32,30
2023-03-01 03:35:49.128,4233,40.32,30
2023-03-01 03:35:49.331,4239,40.32,30
2023-03-01 03:35:49.550,4236,40.32,30
2023-03-01 03:35:49.753,4214,40.32,30
2023-03-01 03:35:49.956,4220,40.32,30
2023-03-01 03:35:50.159,4222,40.32,30
2023-03-01 03:35:50.362,4222,40.32,30
2023-03-01 03:35:50.565,4219,40.32,30
2023-03-01 03:35:50.784,4234,40.32,30
2023-03-01 03:35:51.003,4220,40.35,30
2023-03-01 03:35:51.206,4221,40.35,30
2023-03-01 03:35:51.409,4223,40.35,30
2023-03-01 03:35:51.628,4218,40.32,30
2023-03-01 03:35:51.831,4248,40.35,30
2023-03-01 03:35:52.034,4241,40.35,30
2023-03-01 03:35:52.253,4255,40.35,30
2023-03-01 03:35:52.456,4258,40.35,30
2023-03-01 03:35:52.628,4243,40.35,30
2023-03-01 03:35:52.846,4235,40.35,30
2023-03-01 03:35:53.049,4245,40.35,30
2023-03-01 03:35:53.253,4261,40.35,30
2023-03-01 03:35:53.471,4267,40.35,30
2023-03-01 03:35:53.674,4246,40.35,30
2023-03-01 03:35:53.878,4258,40.35,30
2023-03-01 03:35:54.081,4292,40.35,30
2023-03-01 03:35:54.284,4291,40.35,30
2023-03-01 03:35:54.487,4284,40.35,30
2023-03-01 03:35:54.706,4300,40.35,30
2023-03-01 03:35:54.909,4274,40.35,30
2023-03-01 03:35:55.127,4296,40.35,30
2023-03-01 03:35:55.346,4277,40.35,30
2023-03-01 03:35:55.549,4291,40.35,30
2023-03-01 03:35:55.752,4286,40.35,30
2023-03-01 03:35:55.956,4275,40.38,30
2023-03-01 03:35:56.174,4288,40.38,30
2023-03-01 03:35:56.377,4271,40.38,30
2023-03-01 03:35:56.549,4286,40.38,30
2023-03-01 03:35:56.768,4271,40.38,30
2023-03-01 03:35:56.971,4286,40.38,30
2023-03-01 03:35:57.190,4294,40.38,30
2023-03-01 03:35:57.393,4285,40.38,30
2023-03-01 03:35:57.596,4264,40.38,30
2023-03-01 03:35:57.784,4280,40.38,30
2023-03-01 03:35:58.002,4287,40.38,30
2023-03-01 03:35:58.205,4301,40.38,30
2023-03-01 03:35:58.409,4310,40.38,30
2023-03-01 03:35:58.627,4278,40.38,30
2023-03-01 03:35:58.830,4302,40.38,30
