data_ora;rad;temperatura;elevazione;;;;
2023-03-01 02:37:50.458;3482;40.29;45;;;;
2023-03-01 02:37:50.661;3481;40.29;45;;;;
2023-03-01 02:37:50.864;3507;40.29;45;;;;
2023-03-01 02:37:51.083;3496;40.29;45;;;;
2023-03-01 02:37:51.286;3494;40.29;45;;;;
2023-03-01 02:37:51.489;3493;40.29;45;;;;
2023-03-01 02:37:51.692;3496;40.29;45;;;;
2023-03-01 02:37:51.911;3507;40.29;45;;;;
2023-03-01 02:37:52.114;3519;40.29;45;;;;
2023-03-01 02:37:52.317;3502;40.29;45;;;;
2023-03-01 02:37:52.536;3492;40.29;45;;;;
2023-03-01 02:37:52.739;3499;40.29;45;;;;
2023-03-01 02:37:52.942;3501;40.26;45;;;;
2023-03-01 02:37:53.161;3502;40.26;45;;;;
2023-03-01 02:37:53.364;3508;40.26;45;;;;
2023-03-01 02:37:53.567;3503;40.26;45;;;;
2023-03-01 02:37:53.786;3502;40.29;45;;;;
2023-03-01 02:37:54.005;3500;40.26;45;;;;
2023-03-01 02:37:54.161;3512;40.26;45;;;;
2023-03-01 02:37:54.379;3491;40.26;45;;;;
2023-03-01 02:37:54.583;3490;40.26;45;;;;
2023-03-01 02:37:54.786;3474;40.26;45;;;;
2023-03-01 02:37:55.004;3481;40.26;45;;;;
2023-03-01 02:37:55.208;3488;40.26;45;;;;
2023-03-01 02:37:55.411;3492;40.26;45;;;;
2023-03-01 02:37:55.629;3511;40.26;45;;;;
2023-03-01 02:37:55.833;3498;40.26;45;;;;
2023-03-01 02:37:56.036;3488;40.26;45;;;;
2023-03-01 02:37:56.239;3493;40.26;45;;;;
2023-03-01 02:37:56.458;3485;40.26;45;;;;
2023-03-01 02:37:56.661;3501;40.26;45;;;;
2023-03-01 02:37:56.864;3490;40.26;45;;;;
2023-03-01 02:37:57.082;3488;40.26;45;;;;
2023-03-01 02:37:57.286;3491;40.26;45;;;;
2023-03-01 02:37:57.489;3492;40.26;45;;;;
2023-03-01 02:37:57.707;3499;40.26;45;;;;
2023-03-01 02:37:57.926;3499;40.26;45;;;;
2023-03-01 02:37:58.098;3495;40.26;45;;;;
2023-03-01 02:37:58.301;3500;40.26;45;;;;
2023-03-01 02:37:58.504;3489;40.26;45;;;;
2023-03-01 02:37:58.707;3504;40.26;45;;;;
2023-03-01 02:37:58.926;3503;40.26;45;;;;
2023-03-01 02:37:59.129;3506;40.26;45;;;;
2023-03-01 02:37:59.332;3499;40.26;45;;;;
2023-03-01 02:37:59.535;3507;40.26;45;;;;
2023-03-01 02:37:59.754;3502;40.26;45;;;;
2023-03-01 02:37:59.957;3488;40.26;45;;;;
2023-03-01 02:38:00.176;3513;40.26;45;;;;
2023-03-01 02:38:00.379;3503;40.26;45;;;;
2023-03-01 02:38:00.582;3511;40.26;45;;;;
2023-03-01 02:38:00.801;3523;40.26;45;;;;
2023-03-01 02:38:01.004;3514;40.26;45;;;;
2023-03-01 02:38:01.207;3510;40.26;45;;;;
2023-03-01 02:38:01.410;3527;40.26;45;;;;
2023-03-01 02:38:01.629;3526;40.26;45;;;;
2023-03-01 02:38:01.848;3516;40.26;45;;;;
2023-03-01 02:38:02.004;3512;40.26;45;;;;
2023-03-01 02:38:02.223;3498;40.26;45;;;;
2023-03-01 02:38:02.426;3520;40.26;45;;;;
2023-03-01 02:38:02.629;3515;40.26;45;;;;
2023-03-01 02:38:02.848;3493;40.26;45;;;;
2023-03-01 02:38:03.051;3513;40.26;45;;;;
2023-03-01 02:38:03.254;3514;40.26;45;;;;
2023-03-01 02:38:03.473;3515;40.26;45;;;;
2023-03-01 02:38:03.660;3527;40.26;45;;;;
2023-03-01 02:38:03.863;3516;40.26;45;;;;
2023-03-01 02:38:04.082;3518;40.26;45;;;;
2023-03-01 02:38:04.301;3496;40.26;45;;;;
2023-03-01 02:38:04.504;3503;40.26;45;;;;
2023-03-01 02:38:04.707;3514;40.26;45;;;;
2023-03-01 02:38:04.926;3510;40.26;45;;;;
2023-03-01 02:38:05.129;3505;40.26;45;;;;
2023-03-01 02:38:05.332;3505;40.26;45;;;;
2023-03-01 02:38:05.551;3501;40.26;45;;;;
2023-03-01 02:38:05.754;3516;40.26;45;;;;
2023-03-01 02:38:05.926;3518;40.26;45;;;;
2023-03-01 02:38:06.144;3507;40.26;45;;;;
2023-03-01 02:38:06.363;3495;40.26;45;;;;
2023-03-01 02:38:06.551;3506;40.26;45;;;;
2023-03-01 02:38:06.769;3513;40.26;45;;;;
2023-03-01 02:38:06.973;3521;40.26;45;;;;
2023-03-01 02:38:07.191;3519;40.26;45;;;;
2023-03-01 02:38:07.379;3505;40.26;45;;;;
2023-03-01 02:38:07.582;3524;40.26;45;;;;
2023-03-01 02:38:07.785;3515;40.26;45;;;;
2023-03-01 02:38:08.004;3523;40.26;45;;;;
2023-03-01 02:38:08.222;3515;40.26;45;;;;
2023-03-01 02:38:08.436;3533;40.26;45;;;;
2023-03-01 02:38:08.639;3525;40.26;45;;;;
2023-03-01 02:38:08.842;3528;40.26;45;;;;
2023-03-01 02:38:09.061;3518;40.26;45;;;;
2023-03-01 02:38:09.264;3529;40.26;45;;;;
2023-03-01 02:38:09.467;3519;40.26;45;;;;
2023-03-01 02:38:09.686;3518;40.26;45;;;;
2023-03-01 02:38:09.889;3510;40.26;45;;;;
2023-03-01 02:38:10.061;3535;40.26;45;;;;
2023-03-01 02:38:10.279;3531;40.26;45;;;;
2023-03-01 02:38:10.483;3530;40.26;45;;;;
2023-03-01 02:38:10.686;3521;40.26;45;;;;
2023-03-01 02:38:10.889;3512;40.26;45;;;;
2023-03-01 02:38:11.108;3505;40.26;45;;;;
2023-03-01 02:38:11.295;3502;40.29;45;;;;
2023-03-01 02:38:11.498;3519;40.26;45;;;;
2023-03-01 02:38:11.717;3500;40.26;45;;;;
2023-03-01 02:38:11.920;3507;40.29;45;;;;
2023-03-01 02:38:12.123;3507;40.26;45;;;;
2023-03-01 02:38:12.342;3513;40.29;45;;;;
2023-03-01 02:38:12.561;3510;40.29;45;;;;
2023-03-01 02:38:12.764;3502;40.29;45;;;;
2023-03-01 02:38:12.982;3498;40.29;45;;;;
2023-03-01 02:38:13.186;3510;40.29;45;;;;
2023-03-01 02:38:13.404;3493;40.29;45;;;;
2023-03-01 02:38:13.607;3502;40.29;45;;;;
2023-03-01 02:38:13.811;3507;40.29;45;;;;
2023-03-01 02:38:13.982;3500;40.29;45;;;;
2023-03-01 02:38:14.201;3493;40.29;45;;;;
2023-03-01 02:38:14.404;3493;40.29;45;;;;
2023-03-01 02:38:14.607;3492;40.29;45;;;;
2023-03-01 02:38:14.811;3491;40.29;45;;;;
2023-03-01 02:38:15.014;3505;40.29;45;;;;
2023-03-01 02:38:15.217;3498;40.29;45;;;;
2023-03-01 02:38:15.435;3512;40.29;45;;;;
2023-03-01 02:38:15.639;3517;40.29;45;;;;
2023-03-01 02:38:15.842;3516;40.29;45;;;;
2023-03-01 02:38:16.060;3510;40.32;45;;;;
2023-03-01 02:38:16.264;3503;40.32;45;;;;
2023-03-01 02:38:16.482;3513;40.32;45;;;;
2023-03-01 02:38:16.685;3516;40.32;45;;;;
2023-03-01 02:38:16.904;3504;40.32;45;;;;
2023-03-01 02:38:17.107;3501;40.32;45;;;;
2023-03-01 02:38:17.310;3504;40.32;45;;;;
2023-03-01 02:38:17.529;3493;40.32;45;;;;
2023-03-01 02:38:17.732;3511;40.32;45;;;;
2023-03-01 02:38:17.904;3515;40.32;45;;;;
2023-03-01 02:38:18.123;3511;40.32;45;;;;
2023-03-01 02:38:18.326;3492;40.32;45;;;;
2023-03-01 02:38:18.545;3526;40.32;45;;;;
2023-03-01 02:38:18.732;3526;40.32;45;;;;
2023-03-01 02:38:18.935;3517;40.32;45;;;;
2023-03-01 02:38:19.138;3517;40.32;45;;;;
2023-03-01 02:38:19.357;3529;40.32;45;;;;
2023-03-01 02:38:19.576;3517;40.32;45;;;;
2023-03-01 02:38:19.763;3524;40.32;45;;;;
2023-03-01 02:38:19.982;3530;40.32;45;;;;
2023-03-01 02:38:20.185;3519;40.35;45;;;;
2023-03-01 02:38:20.404;3535;40.35;45;;;;
2023-03-01 02:38:20.623;3538;40.35;45;;;;
2023-03-01 02:38:20.826;3525;40.35;45;;;;
2023-03-01 02:38:21.029;3536;40.35;45;;;;
2023-03-01 02:38:21.248;3531;40.35;45;;;;
2023-03-01 02:38:21.451;3521;40.35;45;;;;
2023-03-01 02:38:21.654;3530;40.35;45;;;;
2023-03-01 02:38:21.826;3515;40.35;45;;;;
2023-03-01 02:38:22.044;3527;40.35;45;;;;
2023-03-01 02:38:22.248;3527;40.35;45;;;;
2023-03-01 02:38:22.451;3534;40.35;45;;;;
2023-03-01 02:38:22.654;3520;40.35;45;;;;
2023-03-01 02:38:22.857;3512;40.35;45;;;;
2023-03-01 02:38:23.060;3504;40.35;45;;;;
2023-03-01 02:38:23.279;3517;40.35;45;;;;
2023-03-01 02:38:23.482;3517;40.35;45;;;;
2023-03-01 02:38:23.701;3523;40.35;45;;;;
2023-03-01 02:38:23.904;3524;40.35;45;;;;
2023-03-01 02:38:24.107;3534;40.35;45;;;;
2023-03-01 02:38:24.310;3513;40.38;45;;;;
2023-03-01 02:38:24.529;3508;40.38;45;;;;
2023-03-01 02:38:24.747;3526;40.38;45;;;;
2023-03-01 02:38:24.951;3516;40.38;45;;;;
2023-03-01 02:38:25.169;3518;40.38;45;;;;
2023-03-01 02:38:25.372;3508;40.38;45;;;;
2023-03-01 02:38:25.576;3515;40.38;45;;;;
2023-03-01 02:38:25.763;3527;40.38;45;;;;
2023-03-01 02:38:25.966;3519;40.38;45;;;;
2023-03-01 02:38:26.169;3522;40.38;45;;;;
2023-03-01 02:38:26.372;3538;40.38;45;;;;
2023-03-01 02:38:26.575;3523;40.38;45;;;;
2023-03-01 02:38:26.779;3530;40.38;45;;;;
2023-03-01 02:38:26.982;3538;40.38;45;;;;
2023-03-01 02:38:27.200;3525;40.38;45;;;;
2023-03-01 02:38:27.404;3534;40.38;45;;;;
2023-03-01 02:38:27.607;3548;40.38;45;;;;
2023-03-01 02:38:27.825;3533;40.38;45;;;;
2023-03-01 02:38:28.029;3536;40.38;45;;;;
2023-03-01 02:38:28.232;3527;40.38;45;;;;
2023-03-01 02:38:28.450;3519;40.38;45;;;;
2023-03-01 02:38:28.669;3525;40.38;45;;;;
2023-03-01 02:38:28.872;3526;40.38;45;;;;
2023-03-01 02:38:29.091;3521;40.38;45;;;;
2023-03-01 02:38:29.294;3535;40.38;45;;;;
2023-03-01 02:38:29.466;3506;40.38;45;;;;
2023-03-01 02:38:29.685;3522;40.38;45;;;;
2023-03-01 02:38:29.888;3519;40.38;45;;;;
2023-03-01 02:38:30.091;3516;40.38;45;;;;
2023-03-01 02:38:30.294;3490;40.38;45;;;;
2023-03-01 02:38:30.497;3527;40.38;45;;;;
2023-03-01 02:38:30.700;3514;40.38;45;;;;
2023-03-01 02:38:30.919;3495;40.38;45;;;;
2023-03-01 02:38:31.122;3516;40.38;45;;;;
2023-03-01 02:38:31.325;3511;40.38;45;;;;
2023-03-01 02:38:31.544;3528;40.38;45;;;;
2023-03-01 02:38:31.747;3514;40.38;45;;;;
2023-03-01 02:38:31.950;3528;40.41;45;;;;
2023-03-01 02:38:32.153;3526;40.38;45;;;;
2023-03-01 02:38:32.372;3506;40.38;45;;;;
2023-03-01 02:38:32.591;3511;40.38;45;;;;
2023-03-01 02:38:32.794;3509;40.38;45;;;;
2023-03-01 02:38:33.013;3528;40.38;45;;;;
2023-03-01 02:38:33.216;3506;40.38;45;;;;
2023-03-01 02:38:33.388;3531;40.38;45;;;;
2023-03-01 02:38:33.606;3533;40.38;45;;;;
2023-03-01 02:38:33.809;3520;40.38;45;;;;
2023-03-01 02:38:33.997;3534;40.38;45;;;;
2023-03-01 02:38:34.216;3524;40.38;45;;;;
2023-03-01 02:38:34.419;3516;40.38;45;;;;
2023-03-01 02:38:34.638;3494;40.38;45;;;;
2023-03-01 02:38:34.841;3504;40.38;45;;;;
2023-03-01 02:38:35.044;3515;40.38;45;;;;
2023-03-01 02:38:35.247;3520;40.38;45;;;;
2023-03-01 02:38:35.466;3509;40.38;45;;;;
2023-03-01 02:38:35.669;3508;40.38;45;;;;
2023-03-01 02:38:35.872;3518;40.38;45;;;;
2023-03-01 02:38:36.091;3506;40.38;45;;;;
2023-03-01 02:38:36.294;3513;40.38;45;;;;
2023-03-01 02:38:36.497;3497;40.38;45;;;;
2023-03-01 02:38:36.716;3523;40.38;45;;;;
2023-03-01 02:38:36.934;3512;40.38;45;;;;
2023-03-01 02:38:37.137;3515;40.38;45;;;;
2023-03-01 02:38:37.325;3487;40.38;45;;;;
2023-03-01 02:38:37.528;3507;40.38;45;;;;
2023-03-01 02:38:37.716;3520;40.38;45;;;;
2023-03-01 02:38:37.919;3507;40.38;45;;;;
2023-03-01 02:38:38.137;3512;40.38;45;;;;
2023-03-01 02:38:38.340;3516;40.38;45;;;;
2023-03-01 02:38:38.544;3518;40.38;45;;;;
2023-03-01 02:38:38.762;3526;40.35;45;;;;
2023-03-01 02:38:38.965;3499;40.35;45;;;;
2023-03-01 02:38:39.169;3510;40.35;45;;;;
2023-03-01 02:38:39.700;3514;40.35;45;;;;
2023-03-01 02:38:41.465;3518;40.35;45;;;;
2023-03-01 02:38:41.668;3512;40.35;45;;;;
2023-03-01 02:38:41.887;3521;40.35;45;;;;
2023-03-01 02:38:42.090;3496;40.35;45;;;;
2023-03-01 02:38:42.293;3504;40.35;45;;;;
2023-03-01 02:38:42.512;3515;40.35;45;;;;
2023-03-01 02:38:42.715;3513;40.35;45;;;;
2023-03-01 02:38:42.918;3513;40.35;45;;;;
2023-03-01 02:38:43.121;3531;40.35;45;;;;
2023-03-01 02:38:43.340;3528;40.35;45;;;;
2023-03-01 02:38:43.543;3542;40.35;45;;;;
2023-03-01 02:38:43.762;3539;40.35;45;;;;
2023-03-01 02:38:43.965;3563;40.35;45;;;;
2023-03-01 02:38:44.168;3539;40.35;45;;;;
2023-03-01 02:38:44.387;3554;40.32;45;;;;
2023-03-01 02:38:44.590;3543;40.32;45;;;;
2023-03-01 02:38:44.793;3556;40.32;45;;;;
2023-03-01 02:38:45.012;3557;40.32;45;;;;
2023-03-01 02:38:45.184;3544;40.32;45;;;;
2023-03-01 02:38:45.387;3547;40.32;45;;;;
2023-03-01 02:38:45.590;3555;40.32;45;;;;
2023-03-01 02:38:45.809;3552;40.32;45;;;;
2023-03-01 02:38:46.012;3542;40.32;45;;;;
2023-03-01 02:38:46.215;3550;40.32;45;;;;
2023-03-01 02:38:46.434;3529;40.32;45;;;;
2023-03-01 02:38:46.637;3551;40.32;45;;;;
2023-03-01 02:38:46.840;3544;40.32;45;;;;
2023-03-01 02:38:47.043;3520;40.32;45;;;;
2023-03-01 02:38:47.246;3541;40.32;45;;;;
2023-03-01 02:38:47.465;3520;40.32;45;;;;
2023-03-01 02:38:47.684;3526;40.32;45;;;;
2023-03-01 02:38:47.887;3515;40.32;45;;;;
2023-03-01 02:38:48.090;3504;40.32;45;;;;
2023-03-01 02:38:48.309;3537;40.32;45;;;;
2023-03-01 02:38:48.512;3532;40.32;45;;;;
2023-03-01 02:38:48.715;3521;40.32;45;;;;
2023-03-01 02:38:48.934;3539;40.29;45;;;;
2023-03-01 02:38:49.106;3536;40.29;45;;;;
2023-03-01 02:38:49.309;3538;40.29;45;;;;
2023-03-01 02:38:49.527;3548;40.29;45;;;;
2023-03-01 02:38:49.730;3539;40.29;45;;;;
2023-03-01 02:38:49.934;3540;40.29;45;;;;
2023-03-01 02:38:50.152;3540;40.29;45;;;;
2023-03-01 02:38:50.355;3532;40.29;45;;;;
2023-03-01 02:38:50.559;3523;40.29;45;;;;
2023-03-01 02:38:50.746;3533;40.29;45;;;;
2023-03-01 02:38:50.965;3542;40.29;45;;;;
2023-03-01 02:38:51.168;3525;40.29;45;;;;
2023-03-01 02:38:51.387;3522;40.29;45;;;;
2023-03-01 02:38:51.605;3521;40.29;45;;;;
2023-03-01 02:38:51.808;3518;40.29;45;;;;
2023-03-01 02:38:52.012;3507;40.29;45;;;;
2023-03-01 02:38:52.230;3522;40.29;45;;;;
2023-03-01 02:38:52.433;3513;40.29;45;;;;
2023-03-01 02:38:52.637;3516;40.29;45;;;;
2023-03-01 02:38:52.855;3500;40.26;45;;;;
2023-03-01 02:38:53.058;3520;40.29;45;;;;
2023-03-01 02:38:53.230;3512;40.26;45;;;;
2023-03-01 02:38:53.449;3509;40.26;45;;;;
2023-03-01 02:38:53.652;3505;40.26;45;;;;
2023-03-01 02:38:53.855;3498;40.26;45;;;;
2023-03-01 02:38:54.074;3513;40.26;45;;;;
2023-03-01 02:38:54.261;3502;40.26;45;;;;
2023-03-01 02:38:54.465;3515;40.26;45;;;;
2023-03-01 02:38:54.683;3502;40.26;45;;;;
2023-03-01 02:38:54.886;3526;40.26;45;;;;
2023-03-01 02:38:55.090;3509;40.26;45;;;;
2023-03-01 02:38:55.308;3522;40.26;45;;;;
2023-03-01 02:38:55.511;3508;40.26;45;;;;
2023-03-01 02:38:55.730;3517;40.26;45;;;;
2023-03-01 02:38:55.949;3507;40.26;45;;;;
2023-03-01 02:38:56.152;3511;40.26;45;;;;
2023-03-01 02:38:56.355;3505;40.26;45;;;;
2023-03-01 02:38:56.558;3513;40.26;45;;;;
2023-03-01 02:38:56.777;3519;40.26;45;;;;
2023-03-01 02:38:56.980;3526;40.26;45;;;;
2023-03-01 02:38:57.152;3529;40.26;45;;;;
2023-03-01 02:38:57.371;3523;40.26;45;;;;
2023-03-01 02:38:57.574;3528;40.26;45;;;;
2023-03-01 02:38:57.777;3534;40.26;45;;;;
2023-03-01 02:38:57.980;3522;40.26;45;;;;
2023-03-01 02:38:58.183;3534;40.26;45;;;;
2023-03-01 02:38:58.386;3527;40.26;45;;;;
2023-03-01 02:38:58.605;3527;40.26;45;;;;
2023-03-01 02:38:58.808;3534;40.26;45;;;;
2023-03-01 02:38:59.011;3524;40.26;45;;;;
2023-03-01 02:38:59.230;3510;40.22;45;;;;
2023-03-01 02:38:59.433;3532;40.22;45;;;;
2023-03-01 02:38:59.636;3530;40.26;45;;;;
2023-03-01 02:38:59.855;3536;40.26;45;;;;
2023-03-01 02:39:00.074;3532;40.26;45;;;;
2023-03-01 02:39:00.277;3531;40.26;45;;;;
2023-03-01 02:39:00.495;3536;40.22;45;;;;
2023-03-01 02:39:00.699;3537;40.22;45;;;;
2023-03-01 02:39:00.902;3547;40.22;45;;;;
2023-03-01 02:39:01.089;3532;40.22;45;;;;
2023-03-01 02:39:01.292;3555;40.22;45;;;;
2023-03-01 02:39:01.495;3549;40.22;45;;;;
2023-03-01 02:39:01.699;3555;40.22;45;;;;
2023-03-01 02:39:01.902;3538;40.22;45;;;;
2023-03-01 02:39:02.105;3560;40.22;45;;;;
2023-03-01 02:39:02.308;3566;40.22;45;;;;
2023-03-01 02:39:02.527;3566;40.22;45;;;;
2023-03-01 02:39:02.730;3561;40.22;45;;;;
2023-03-01 02:39:02.933;3566;40.22;45;;;;
2023-03-01 02:39:03.152;3574;40.22;45;;;;
2023-03-01 02:39:03.355;3562;40.22;45;;;;
2023-03-01 02:39:03.558;3578;40.22;45;;;;
2023-03-01 02:39:03.777;3586;40.22;45;;;;
2023-03-01 02:39:03.995;3576;40.22;45;;;;
2023-03-01 02:39:04.198;3558;40.22;45;;;;
2023-03-01 02:39:04.417;3532;40.22;45;;;;
2023-03-01 02:39:04.620;3547;40.22;45;;;;
2023-03-01 02:39:04.839;3545;40.22;45;;;;
2023-03-01 02:39:05.011;3538;40.22;45;;;;
2023-03-01 02:39:05.214;3524;40.22;45;;;;
2023-03-01 02:39:05.417;3530;40.22;45;;;;
2023-03-01 02:39:05.620;3534;40.22;45;;;;
2023-03-01 02:39:05.823;3535;40.22;45;;;;
2023-03-01 02:39:06.026;3527;40.22;45;;;;
2023-03-01 02:39:06.245;3540;40.22;45;;;;
2023-03-01 02:39:06.448;3540;40.22;45;;;;
2023-03-01 02:39:06.651;3552;40.22;45;;;;
2023-03-01 02:39:06.870;3529;40.22;45;;;;
2023-03-01 02:39:07.073;3542;40.22;45;;;;
2023-03-01 02:39:07.276;3541;40.22;45;;;;
2023-03-01 02:39:07.480;3534;40.22;45;;;;
2023-03-01 02:39:07.698;3559;40.22;45;;;;
2023-03-01 02:39:07.901;3551;40.22;45;;;;
2023-03-01 02:39:08.120;3572;40.22;45;;;;
2023-03-01 02:39:08.339;3592;40.22;45;;;;
2023-03-01 02:39:08.552;3604;40.22;45;;;;
2023-03-01 02:39:08.755;3600;40.22;45;;;;
2023-03-01 02:39:08.927;3602;40.22;45;;;;
2023-03-01 02:39:09.130;3589;40.26;45;;;;
2023-03-01 02:39:09.333;3586;40.26;45;;;;
2023-03-01 02:39:09.536;3582;40.26;45;;;;
2023-03-01 02:39:09.755;3561;40.26;45;;;;
2023-03-01 02:39:09.958;3530;40.26;45;;;;
2023-03-01 02:39:10.161;3552;40.26;45;;;;
2023-03-01 02:39:10.365;3538;40.26;45;;;;
2023-03-01 02:39:10.583;3530;40.26;45;;;;
2023-03-01 02:39:10.786;3510;40.26;45;;;;
2023-03-01 02:39:10.990;3523;40.26;45;;;;
2023-03-01 02:39:11.208;3517;40.26;45;;;;
2023-03-01 02:39:11.411;3516;40.26;45;;;;
2023-03-01 02:39:11.614;3527;40.26;45;;;;
2023-03-01 02:39:11.833;3525;40.26;45;;;;
2023-03-01 02:39:12.036;3496;40.26;45;;;;
2023-03-01 02:39:12.255;3518;40.26;45;;;;
2023-03-01 02:39:12.474;3519;40.26;45;;;;
2023-03-01 02:39:12.677;3515;40.26;45;;;;
2023-03-01 02:39:12.849;3509;40.26;45;;;;
2023-03-01 02:39:13.052;3520;40.29;45;;;;
2023-03-01 02:39:13.255;3528;40.29;45;;;;
2023-03-01 02:39:13.458;3535;40.29;45;;;;
2023-03-01 02:39:13.677;3544;40.29;45;;;;
2023-03-01 02:39:13.880;3543;40.29;45;;;;
2023-03-01 02:39:14.083;3520;40.29;45;;;;
2023-03-01 02:39:14.286;3526;40.29;45;;;;
2023-03-01 02:39:14.505;3541;40.29;45;;;;
2023-03-01 02:39:14.708;3533;40.29;45;;;;
2023-03-01 02:39:14.911;3516;40.29;45;;;;
2023-03-01 02:39:15.130;3505;40.29;45;;;;
2023-03-01 02:39:15.333;3522;40.29;45;;;;
2023-03-01 02:39:15.536;3515;40.29;45;;;;
2023-03-01 02:39:15.755;3512;40.29;45;;;;
2023-03-01 02:39:15.958;3523;40.29;45;;;;
2023-03-01 02:39:16.177;3510;40.32;45;;;;
2023-03-01 02:39:16.380;3501;40.32;45;;;;
