               data_ora         rad  temperatura elevazione
2023-03-16 23:23:14.218  -45.432450        40.38         20
2023-03-16 23:23:14.421  -45.499723        40.38         20
2023-03-16 23:23:14.640  -44.877442        40.38         20
2023-03-16 23:23:14.796  -44.826987        40.38         20
2023-03-16 23:23:15.015  -44.658803        40.38         20
2023-03-16 23:23:15.218  -44.927897        40.38         20
2023-03-16 23:23:15.421  -44.843805        40.38         20
2023-03-16 23:23:15.640  -44.557892        40.38         20
2023-03-16 23:23:15.843  -44.507437        40.38         20
2023-03-16 23:23:16.046  -44.625166        40.38         20
2023-03-16 23:23:16.249  -44.894261        40.38         20
2023-03-16 23:23:16.468  -45.112900        40.38         20
2023-03-16 23:23:16.671  -45.146537        40.38         20
2023-03-16 23:23:16.874  -45.045626        40.38         20
2023-03-16 23:23:17.093  -44.793350        40.38         20
2023-03-16 23:23:17.296  -45.247447        40.38         20
2023-03-16 23:23:17.515  -45.028808        40.38         20
2023-03-16 23:23:17.718  -45.028808        40.38         20
2023-03-16 23:23:17.921  -45.045626        40.38         20
2023-03-16 23:23:18.140  -45.247447        40.38         20
2023-03-16 23:23:18.359  -45.381994        40.38         20
2023-03-16 23:23:18.562  -45.365176        40.38         20
2023-03-16 23:23:18.718  -45.466086        40.38         20
2023-03-16 23:23:18.937  -45.146537        40.38         20
2023-03-16 23:23:19.140  -45.096081        40.38         20
2023-03-16 23:23:19.343  -45.566997        40.38         20
2023-03-16 23:23:19.546  -45.213810        40.38         20
2023-03-16 23:23:19.765  -45.297902        40.38         20
2023-03-16 23:23:19.968  -45.096081        40.38         20
2023-03-16 23:23:20.187  -44.911079        40.38         20
2023-03-16 23:23:20.390  -44.927897        40.38         20
2023-03-16 23:23:20.593  -44.675621        40.38         20
2023-03-16 23:23:20.812  -44.709258        40.38         20
2023-03-16 23:23:21.015  -44.574711        40.38         20
2023-03-16 23:23:21.218  -44.658803        40.38         20
2023-03-16 23:23:21.421  -44.826987        40.38         20
2023-03-16 23:23:21.640  -44.810168        40.38         20
2023-03-16 23:23:21.843  -44.658803        40.38         20
2023-03-16 23:23:22.062  -44.894261        40.38         20
2023-03-16 23:23:22.280  -45.163355        40.38         20
2023-03-16 23:23:22.484  -45.028808        40.38         20
2023-03-16 23:23:22.640  -45.045626        40.38         20
2023-03-16 23:23:22.859  -45.466086        40.41         20
2023-03-16 23:23:23.062  -45.566997        40.38         20
2023-03-16 23:23:23.265  -45.449268        40.38         20
2023-03-16 23:23:23.484  -45.667907        40.38         20
2023-03-16 23:23:23.687  -45.802454        40.38         20
2023-03-16 23:23:23.890  -46.071549        40.38         20
2023-03-16 23:23:24.109  -46.340644        40.38         20
2023-03-16 23:23:24.312  -46.206096        40.38         20
2023-03-16 23:23:24.515  -46.172459        40.38         20
2023-03-16 23:23:24.734  -46.105186        40.38         20
2023-03-16 23:23:24.937  -46.290188        40.38         20
2023-03-16 23:23:25.140  -45.499723        40.38         20
2023-03-16 23:23:25.343  -45.751999        40.38         20
2023-03-16 23:23:25.562  -45.937002        40.38         20
2023-03-16 23:23:25.765  -45.953820        40.38         20
2023-03-16 23:23:25.983  -45.819273        40.41         20
2023-03-16 23:23:26.202  -46.088367        40.38         20
2023-03-16 23:23:26.374  -45.937002        40.41         20
2023-03-16 23:23:26.577  -45.970639        40.41         20
2023-03-16 23:23:26.780  -45.869728        40.41         20
2023-03-16 23:23:26.983  -46.172459        40.38         20
2023-03-16 23:23:27.187  -45.651089        40.38         20
2023-03-16 23:23:27.405  -45.482905        40.41         20
2023-03-16 23:23:27.608  -45.684726        40.41         20
2023-03-16 23:23:27.812  -45.735181        40.38         20
2023-03-16 23:23:28.030  -45.920183        40.41         20
2023-03-16 23:23:28.233  -45.869728        40.41         20
2023-03-16 23:23:28.437  -45.819273        40.38         20
2023-03-16 23:23:28.655  -45.634270        40.38         20
2023-03-16 23:23:28.858  -45.617452        40.41         20
2023-03-16 23:23:29.062  -45.146537        40.41         20
2023-03-16 23:23:29.265  -45.533360        40.41         20
2023-03-16 23:23:29.483  -45.516542        40.41         20
2023-03-16 23:23:29.702  -45.449268        40.41         20
2023-03-16 23:23:29.905  -45.247447        40.38         20
2023-03-16 23:23:30.124  -45.499723        40.38         20
2023-03-16 23:23:30.296  -45.802454        40.38         20
2023-03-16 23:23:30.499  -46.155641        40.38         20
2023-03-16 23:23:30.702  -45.852910        40.38         20
2023-03-16 23:23:30.905  -45.953820        40.41         20
2023-03-16 23:23:31.124  -45.449268        40.41         20
2023-03-16 23:23:31.327  -45.768818        40.41         20
2023-03-16 23:23:31.530  -45.768818        40.41         20
2023-03-16 23:23:31.749  -45.583815        40.41         20
2023-03-16 23:23:31.952  -45.297902        40.41         20
2023-03-16 23:23:32.155  -45.684726        40.41         20
2023-03-16 23:23:32.358  -45.768818        40.38         20
2023-03-16 23:23:32.577  -45.785636        40.41         20
2023-03-16 23:23:32.780  -45.634270        40.41         20
2023-03-16 23:23:32.983  -45.365176        40.41         20
2023-03-16 23:23:33.202  -45.096081        40.41         20
2023-03-16 23:23:33.421  -45.011989        40.41         20
2023-03-16 23:23:33.624  -45.449268        40.38         20
2023-03-16 23:23:33.843  -45.348357        40.38         20
2023-03-16 23:23:34.014  -45.617452        40.38         20
2023-03-16 23:23:34.218  -45.566997        40.38         20
2023-03-16 23:23:34.421  -45.381994        40.38         20
2023-03-16 23:23:34.624  -45.314721        40.41         20
2023-03-16 23:23:34.827  -45.415631        40.41         20
2023-03-16 23:23:35.030  -45.634270        40.41         20
2023-03-16 23:23:35.249  -45.583815        40.41         20
2023-03-16 23:23:35.452  -45.466086        40.41         20
2023-03-16 23:23:35.671  -45.768818        40.41         20
2023-03-16 23:23:35.874  -46.071549        40.41         20
2023-03-16 23:23:36.077  -45.735181        40.41         20
2023-03-16 23:23:36.280  -45.718362        40.41         20
2023-03-16 23:23:36.499  -45.566997        40.41         20
2023-03-16 23:23:36.702  -45.735181        40.41         20
2023-03-16 23:23:36.905  -45.735181        40.41         20
2023-03-16 23:23:37.124  -45.684726        40.41         20
2023-03-16 23:23:37.343  -45.819273        40.41         20
2023-03-16 23:23:37.546  -45.802454        40.41         20
2023-03-16 23:23:37.764  -46.071549        40.41         20
2023-03-16 23:23:37.936  -46.138823        40.41         20
2023-03-16 23:23:38.139  -46.054731        40.41         20
2023-03-16 23:23:38.342  -45.886547        40.41         20
