               data_ora         rad  temperatura elevazione
2023-02-21 03:00:02.031   44.349424        40.32         20
2023-02-21 03:00:02.236   44.282151        40.32         20
2023-02-21 03:00:02.449   44.383061        40.32         20
2023-02-21 03:00:02.651   44.467153        40.32         20
2023-02-21 03:00:02.860   44.231695        40.32         20
2023-02-21 03:00:03.067   44.265332        40.32         20
2023-02-21 03:00:03.282   45.022161        40.32         20
2023-02-21 03:00:03.489   44.803521        40.32         20
2023-02-21 03:00:03.707   44.988524        40.32         20
2023-02-21 03:00:03.922   44.635337        40.32         20
2023-02-21 03:00:04.130   45.207163        40.32         20
2023-02-21 03:00:04.338   45.223981        40.32         20
2023-02-21 03:00:04.546   44.803521        40.32         20
2023-02-21 03:00:04.754   45.207163        40.32         20
2023-02-21 03:00:04.930   44.904432        40.32         20
2023-02-21 03:00:05.139   45.123071        40.32         20
2023-02-21 03:00:05.345   45.308074        40.32         20
2023-02-21 03:00:05.555   45.022161        40.32         20
2023-02-21 03:00:05.757   44.971705        40.32         20
2023-02-21 03:00:05.955   45.005342        40.32         20
2023-02-21 03:00:06.164   44.887613        40.32         20
2023-02-21 03:00:06.370   44.853977        40.32         20
2023-02-21 03:00:06.579   44.971705        40.32         20
2023-02-21 03:00:06.788   45.257618        40.32         20
2023-02-21 03:00:06.996   45.240800        40.32         20
2023-02-21 03:00:07.202   45.324892        40.32         20
2023-02-21 03:00:07.418   45.392166        40.32         20
2023-02-21 03:00:07.636   45.627623        40.32         20
2023-02-21 03:00:07.845   45.678078        40.32         20
2023-02-21 03:00:08.053   45.308074        40.32         20
2023-02-21 03:00:08.261   45.291255        40.32         20
2023-02-21 03:00:08.469   45.072616        40.32         20
2023-02-21 03:00:08.677   44.954887        40.32         20
2023-02-21 03:00:08.853   45.173526        40.32         20
2023-02-21 03:00:09.061   44.921250        40.32         20
2023-02-21 03:00:09.268   45.038979        40.32         20
2023-02-21 03:00:09.477   44.769884        40.32         20
2023-02-21 03:00:09.678   45.005342        40.32         20
2023-02-21 03:00:09.876   44.971705        40.32         20
2023-02-21 03:00:10.085   44.786703        40.32         20
2023-02-21 03:00:10.309   44.517608        40.32         20
2023-02-21 03:00:10.501   44.635337        40.32         20
2023-02-21 03:00:10.710   44.685792        40.32         20
2023-02-21 03:00:10.918   44.971705        40.32         20
2023-02-21 03:00:11.126   44.904432        40.32         20
2023-02-21 03:00:11.345   45.055797        40.32         20
2023-02-21 03:00:11.556   44.904432        40.32         20
2023-02-21 03:00:11.766   44.719429        40.32         20
2023-02-21 03:00:11.975   45.190345        40.32         20
2023-02-21 03:00:12.183   45.274437        40.32         20
2023-02-21 03:00:12.391   45.190345        40.32         20
2023-02-21 03:00:12.571   45.476258        40.32         20
2023-02-21 03:00:12.775   45.425802        40.32         20
2023-02-21 03:00:12.983   45.509894        40.32         20
2023-02-21 03:00:13.191   45.291255        40.32         20
2023-02-21 03:00:13.399   45.324892        40.35         20
2023-02-21 03:00:13.602   45.055797        40.35         20
2023-02-21 03:00:13.800   45.190345        40.35         20
2023-02-21 03:00:14.008   45.408984        40.35         20
2023-02-21 03:00:14.216   44.853977        40.35         20
2023-02-21 03:00:14.424   45.223981        40.35         20
2023-02-21 03:00:14.632   45.055797        40.35         20
2023-02-21 03:00:14.840   45.627623        40.35         20
2023-02-21 03:00:15.053   45.257618        40.35         20
2023-02-21 03:00:15.270   44.887613        40.35         20
2023-02-21 03:00:15.479   45.022161        40.35         20
2023-02-21 03:00:15.689   44.988524        40.35         20
2023-02-21 03:00:15.896   44.837158        40.35         20
2023-02-21 03:00:16.106   44.652156        40.35         20
2023-02-21 03:00:16.314   44.433516        40.35         20
2023-02-21 03:00:16.490   44.416698        40.35         20
2023-02-21 03:00:16.697   44.685792        40.35         20
2023-02-21 03:00:16.905   44.231695        40.35         20
2023-02-21 03:00:17.114   44.265332        40.35         20
2023-02-21 03:00:17.323   44.584882        40.35         20
2023-02-21 03:00:17.524   44.063511        40.35         20
2023-02-21 03:00:17.723   44.467153        40.35         20
2023-02-21 03:00:17.931   44.046693        40.35         20
2023-02-21 03:00:18.139   44.584882        40.35         20
2023-02-21 03:00:18.348   44.601700        40.35         20
2023-02-21 03:00:18.555   44.433516        40.35         20
2023-02-21 03:00:18.762   44.601700        40.35         20
2023-02-21 03:00:18.979   44.685792        40.35         20
2023-02-21 03:00:19.195   44.399880        40.35         20
2023-02-21 03:00:19.404   44.887613        40.35         20
2023-02-21 03:00:19.612   44.534427        40.35         20
2023-02-21 03:00:19.820   44.551245        40.35         20
2023-02-21 03:00:20.028   44.450335        40.35         20
2023-02-21 03:00:20.252   44.652156        40.35         20
2023-02-21 03:00:20.428   43.945783        40.35         20
2023-02-21 03:00:20.636   44.298969        40.32         20
2023-02-21 03:00:20.829   44.753066        40.32         20
2023-02-21 03:00:21.037   43.996238        40.32         20
2023-02-21 03:00:21.245   43.928964        40.32         20
2023-02-21 03:00:21.446   44.029875        40.32         20
2023-02-21 03:00:21.644   43.693506        40.32         20
2023-02-21 03:00:21.854   44.214877        40.32         20
2023-02-21 03:00:22.062   43.895327        40.32         20
2023-02-21 03:00:22.270   43.828054        40.32         20
2023-02-21 03:00:22.476   43.794417        40.32         20
2023-02-21 03:00:22.686   43.928964        40.32         20
2023-02-21 03:00:22.901   43.760780        40.32         20
2023-02-21 03:00:23.118   43.727143        40.32         20
2023-02-21 03:00:23.326   43.710325        40.32         20
2023-02-21 03:00:23.534   43.828054        40.32         20
2023-02-21 03:00:23.741   43.945783        40.32         20
2023-02-21 03:00:23.950   43.693506        40.32         20
2023-02-21 03:00:24.158   43.458049        40.32         20
2023-02-21 03:00:24.335   43.659870        40.32         20
2023-02-21 03:00:24.543   43.878509        40.32         20
2023-02-21 03:00:24.752   43.794417        40.32         20
2023-02-21 03:00:24.960   43.710325        40.32         20
2023-02-21 03:00:25.166   44.046693        40.32         20
2023-02-21 03:00:25.368   43.861690        40.32         20
2023-02-21 03:00:25.567   44.198059        40.32         20
2023-02-21 03:00:25.775   43.693506        40.32         20
2023-02-21 03:00:25.983   43.727143        40.32         20
2023-02-21 03:00:26.191   43.508504        40.32         20
2023-02-21 03:00:26.401   43.188954        40.32         20
2023-02-21 03:00:26.609   43.592596        40.32         20
2023-02-21 03:00:26.825   43.155317        40.32         20
2023-02-21 03:00:27.039   43.273046        40.32         20
2023-02-21 03:00:27.248   43.256228        40.32         20
2023-02-21 03:00:27.458   43.104862        40.32         20
2023-02-21 03:00:27.664   43.289865        40.32         20
2023-02-21 03:00:27.874   43.357138        40.32         20
2023-02-21 03:00:28.080   43.575778        40.32         20
2023-02-21 03:00:28.258   43.273046        40.32         20
2023-02-21 03:00:28.466   43.609414        40.32         20
2023-02-21 03:00:28.674   43.239409        40.32         20
2023-02-21 03:00:28.882   43.441230        40.32         20
2023-02-21 03:00:29.090   43.760780        40.32         20
2023-02-21 03:00:29.291   43.760780        40.32         20
2023-02-21 03:00:29.490   43.743962        40.32         20
2023-02-21 03:00:29.696   43.491686        40.32         20
2023-02-21 03:00:29.905   43.508504        40.32         20
2023-02-21 03:00:30.114   43.609414        40.32         20
2023-02-21 03:00:30.323   43.996238        40.32         20
2023-02-21 03:00:30.531   44.214877        40.32         20
2023-02-21 03:00:30.746   44.298969        40.32         20
