               data_ora         rad  temperatura elevazione
2023-02-16 03:00:12.126   57.215506        40.35         20
2023-02-16 03:00:12.333   57.417327        40.35         20
2023-02-16 03:00:12.544   57.535055        40.35         20
2023-02-16 03:00:12.720   57.181869        40.35         20
2023-02-16 03:00:12.927   57.265961        40.35         20
2023-02-16 03:00:13.136   57.703240        40.35         20
2023-02-16 03:00:13.337   57.232324        40.35         20
2023-02-16 03:00:13.536   57.820968        40.35         20
2023-02-16 03:00:13.745   57.652784        40.35         20
2023-02-16 03:00:13.951   57.635966        40.35         20
2023-02-16 03:00:14.159   57.753695        40.35         20
2023-02-16 03:00:14.369   57.736876        40.35         20
2023-02-16 03:00:14.577   57.602329        40.35         20
2023-02-16 03:00:14.785   57.467782        40.35         20
2023-02-16 03:00:14.994   57.551874        40.35         20
2023-02-16 03:00:15.202   57.350053        40.35         20
2023-02-16 03:00:15.410   57.417327        40.35         20
2023-02-16 03:00:15.629   57.366871        40.35         20
2023-02-16 03:00:15.842   57.820968        40.35         20
2023-02-16 03:00:16.048   57.905060        40.35         20
2023-02-16 03:00:16.258   57.938697        40.35         20
2023-02-16 03:00:16.466   57.955516        40.35         20
2023-02-16 03:00:16.642   58.005971        40.35         20
2023-02-16 03:00:16.850   57.888242        40.35         20
2023-02-16 03:00:17.058   58.090063        40.35         20
2023-02-16 03:00:17.263   58.275065        40.38         20
2023-02-16 03:00:17.462   58.022789        40.38         20
2023-02-16 03:00:17.667   58.375976        40.35         20
2023-02-16 03:00:17.875   58.409613        40.35         20
2023-02-16 03:00:18.082   58.106881        40.38         20
2023-02-16 03:00:18.291   58.022789        40.38         20
2023-02-16 03:00:18.499   58.275065        40.38         20
2023-02-16 03:00:18.706   58.510523        40.38         20
2023-02-16 03:00:18.915   58.510523        40.38         20
2023-02-16 03:00:19.123   58.359157        40.38         20
2023-02-16 03:00:19.335   58.275065        40.38         20
2023-02-16 03:00:19.553   58.493705        40.38         20
2023-02-16 03:00:19.764   58.527341        40.38         20
2023-02-16 03:00:19.970   58.342339        40.38         20
2023-02-16 03:00:20.180   58.678707        40.38         20
2023-02-16 03:00:20.388   58.577797        40.38         20
2023-02-16 03:00:20.594   58.443249        40.38         20
2023-02-16 03:00:20.772   58.678707        40.38         20
2023-02-16 03:00:20.980   58.863710        40.38         20
2023-02-16 03:00:21.187   58.897346        40.38         20
2023-02-16 03:00:21.389   58.762799        40.38         20
2023-02-16 03:00:21.589   59.048712        40.38         20
2023-02-16 03:00:21.797   58.846891        40.38         20
2023-02-16 03:00:22.005   58.981438        40.38         20
2023-02-16 03:00:22.213   59.166441        40.38         20
2023-02-16 03:00:22.421   59.031894        40.38         20
2023-02-16 03:00:22.629   59.015075        40.38         20
2023-02-16 03:00:22.838   58.998257        40.35         20
2023-02-16 03:00:23.043   59.267351        40.35         20
2023-02-16 03:00:23.253   59.250533        40.35         20
2023-02-16 03:00:23.472   59.452354        40.38         20
2023-02-16 03:00:23.685   59.200078        40.38         20
2023-02-16 03:00:23.891   59.452354        40.38         20
2023-02-16 03:00:24.101   59.435535        40.38         20
2023-02-16 03:00:24.309   59.435535        40.38         20
2023-02-16 03:00:24.517   59.401899        40.38         20
2023-02-16 03:00:24.694   59.334625        40.38         20
2023-02-16 03:00:24.901   59.452354        40.38         20
2023-02-16 03:00:25.110   59.469172        40.38         20
2023-02-16 03:00:25.315   59.738267        40.38         20
2023-02-16 03:00:25.514   59.704630        40.38         20
2023-02-16 03:00:25.717   59.570083        40.35         20
2023-02-16 03:00:25.926   59.637356        40.35         20
2023-02-16 03:00:26.134   59.536446        40.35         20
2023-02-16 03:00:26.353   59.670993        40.35         20
2023-02-16 03:00:26.550   59.822359        40.35         20
2023-02-16 03:00:26.758   59.923269        40.35         20
2023-02-16 03:00:26.967   59.822359        40.35         20
2023-02-16 03:00:27.173   59.855996        40.35         20
2023-02-16 03:00:27.387   59.855996        40.38         20
2023-02-16 03:00:27.602   59.586901        40.38         20
