               data_ora         rad  temperatura elevazione
2023-02-18 03:00:09.103   74.101186        40.32         20
2023-02-18 03:00:09.309   73.445269        40.32         20
2023-02-18 03:00:09.496   72.923898        40.32         20
2023-02-18 03:00:09.725   74.185279        40.32         20
2023-02-18 03:00:09.920   74.202097        40.32         20
2023-02-18 03:00:10.128   74.303007        40.32         20
2023-02-18 03:00:10.336   73.966639        40.32         20
2023-02-18 03:00:10.538   74.202097        40.32         20
2023-02-18 03:00:10.760   75.194383        40.32         20
2023-02-18 03:00:10.976   76.489400        40.32         20
2023-02-18 03:00:11.183   76.270761        40.32         20
2023-02-18 03:00:11.356   76.506219        40.32         20
2023-02-18 03:00:11.556   76.607129        40.32         20
2023-02-18 03:00:11.759   75.900756        40.32         20
2023-02-18 03:00:11.968   74.134823        40.32         20
2023-02-18 03:00:12.175   74.403918        40.32         20
2023-02-18 03:00:12.383   73.562997        40.32         20
2023-02-18 03:00:12.586   73.832092        40.32         20
2023-02-18 03:00:12.801   74.286189        40.32         20
2023-02-18 03:00:13.008   74.706649        40.32         20
2023-02-18 03:00:13.217   75.110291        40.32         20
2023-02-18 03:00:13.426   74.992562        40.32         20
2023-02-18 03:00:13.627   74.757104        40.32         20
2023-02-18 03:00:13.842   76.186669        40.32         20
2023-02-18 03:00:14.049   75.698935        40.32         20
2023-02-18 03:00:14.258   76.237124        40.32         20
2023-02-18 03:00:14.466   76.153032        40.32         20
2023-02-18 03:00:14.670   76.876224        40.32         20
2023-02-18 03:00:14.893   75.934393        40.32         20
2023-02-18 03:00:15.106   76.203487        40.32         20
2023-02-18 03:00:15.314   76.203487        40.32         20
2023-02-18 03:00:15.484   76.136214        40.32         20
2023-02-18 03:00:15.679   75.749390        40.32         20
2023-02-18 03:00:15.888   75.379385        40.32         20
2023-02-18 03:00:16.096   75.968030        40.32         20
2023-02-18 03:00:16.305   75.766209        40.32         20
2023-02-18 03:00:16.514   75.631662        40.32         20
2023-02-18 03:00:16.720   75.480296        40.32         20
2023-02-18 03:00:16.930   75.665298        40.32         20
2023-02-18 03:00:17.137   75.295293        40.35         20
2023-02-18 03:00:17.345   75.110291        40.35         20
2023-02-18 03:00:17.555   74.286189        40.32         20
2023-02-18 03:00:17.760   74.202097        40.32         20
2023-02-18 03:00:17.970   74.471191        40.32         20
2023-02-18 03:00:18.179   75.177565        40.32         20
2023-02-18 03:00:18.386   74.874833        40.32         20
2023-02-18 03:00:18.593   75.362567        40.32         20
