               data_ora         rad  temperatura elevazione
2023-02-23 03:20:23.176   56.475496        40.38         20
2023-02-23 03:20:23.389   56.408222        40.38         20
2023-02-23 03:20:23.597   56.525951        40.38         20
2023-02-23 03:20:23.773   56.256857        40.38         20
2023-02-23 03:20:23.974   56.189583        40.38         20
2023-02-23 03:20:24.173   55.836396        40.38         20
2023-02-23 03:20:24.382   56.122309        40.38         20
2023-02-23 03:20:24.589   55.668212        40.38         20
2023-02-23 03:20:24.798   56.240038        40.38         20
2023-02-23 03:20:25.006   55.937307        40.38         20
2023-02-23 03:20:25.215   55.920488        40.38         20
2023-02-23 03:20:25.423   56.357767        40.38         20
2023-02-23 03:20:25.630   56.458677        40.38         20
2023-02-23 03:20:25.839   56.357767        40.38         20
2023-02-23 03:20:26.047   55.836396        40.38         20
2023-02-23 03:20:26.253   56.122309        40.38         20
2023-02-23 03:20:26.463   56.172764        40.38         20
2023-02-23 03:20:26.671   56.408222        40.38         20
2023-02-23 03:20:26.879   56.324130        40.38         20
2023-02-23 03:20:27.093   55.903670        40.38         20
2023-02-23 03:20:27.312   55.785941        40.38         20
2023-02-23 03:20:27.519   56.071854        40.38         20
2023-02-23 03:20:27.728   56.021399        40.38         20
2023-02-23 03:20:27.899   55.836396        40.38         20
2023-02-23 03:20:28.096   55.769123        40.38         20
2023-02-23 03:20:28.304   56.004580        40.38         20
2023-02-23 03:20:28.512   55.685031        40.38         20
2023-02-23 03:20:28.720   55.987762        40.38         20
2023-02-23 03:20:28.930   55.769123        40.38         20
2023-02-23 03:20:29.137   55.634575        40.38         20
2023-02-23 03:20:29.345   56.038217        40.38         20
2023-02-23 03:20:29.554   55.617757        40.38         20
2023-02-23 03:20:29.761   55.735486        40.38         20
2023-02-23 03:20:29.968   56.004580        40.38         20
2023-02-23 03:20:30.176   55.987762        40.38         20
2023-02-23 03:20:30.384   56.189583        40.38         20
2023-02-23 03:20:30.595   55.987762        40.38         20
2023-02-23 03:20:30.803   55.870033        40.38         20
2023-02-23 03:20:31.009   55.987762        40.38         20
2023-02-23 03:20:31.229   56.038217        40.38         20
2023-02-23 03:20:31.443   56.357767        40.38         20
2023-02-23 03:20:31.652   56.240038        40.38         20
2023-02-23 03:20:31.822   56.324130        40.38         20
2023-02-23 03:20:32.019   56.172764        40.38         20
2023-02-23 03:20:32.226   56.475496        40.38         20
2023-02-23 03:20:32.435   56.643680        40.38         20
2023-02-23 03:20:32.644   56.408222        40.38         20
2023-02-23 03:20:32.852   56.895956        40.38         20
2023-02-23 03:20:33.060   56.778227        40.38         20
2023-02-23 03:20:33.269   57.013685        40.38         20
2023-02-23 03:20:33.477   56.862319        40.38         20
2023-02-23 03:20:33.685   56.895956        40.38         20
2023-02-23 03:20:33.893   57.030503        40.38         20
2023-02-23 03:20:34.099   56.996866        40.38         20
2023-02-23 03:20:34.309   57.484600        40.38         20
2023-02-23 03:20:34.516   57.131414        40.38         20
2023-02-23 03:20:34.724   57.265961        40.38         20
2023-02-23 03:20:34.934   57.282779        40.38         20
2023-02-23 03:20:35.153   57.131414        40.38         20
2023-02-23 03:20:35.366   56.980048        40.38         20
2023-02-23 03:20:35.574   57.383690        40.38         20
2023-02-23 03:20:35.745   57.265961        40.38         20
2023-02-23 03:20:35.941   57.467782        40.38         20
2023-02-23 03:20:36.148   57.635966        40.38         20
2023-02-23 03:20:36.358   57.871424        40.38         20
2023-02-23 03:20:36.566   57.753695        40.38         20
2023-02-23 03:20:36.790   57.434145        40.38         20
2023-02-23 03:20:36.998   57.501419        40.35         20
2023-02-23 03:20:37.205   57.686421        40.35         20
2023-02-23 03:20:37.399   57.215506        40.35         20
2023-02-23 03:20:37.606   57.568692        40.35         20
2023-02-23 03:20:37.814   57.568692        40.35         20
2023-02-23 03:20:38.023   57.619148        40.35         20
2023-02-23 03:20:38.231   57.366871        40.35         20
2023-02-23 03:20:38.439   57.652784        40.35         20
2023-02-23 03:20:38.646   57.383690        40.35         20
2023-02-23 03:20:38.855   57.720058        40.35         20
2023-02-23 03:20:39.068   57.518237        40.35         20
2023-02-23 03:20:39.286   57.434145        40.35         20
2023-02-23 03:20:39.496   57.064140        40.35         20
2023-02-23 03:20:39.668   57.316416        40.35         20
2023-02-23 03:20:39.864   57.215506        40.35         20
