               data_ora         rad  temperatura
2023-03-16 23:23:37.124  -42.915434        40.41
2023-03-16 23:23:37.343  -43.049989        40.41
2023-03-16 23:23:37.546  -43.033170        40.41
2023-03-16 23:23:37.764  -43.302280        40.41
2023-03-16 23:23:37.936  -43.369558        40.41
2023-03-16 23:23:38.139  -43.285461        40.41
2023-03-16 23:23:38.342  -43.117267        40.41
2023-03-16 23:23:38.546  -43.335919        40.41
2023-03-16 23:23:38.749  -43.520932        40.41
2023-03-16 23:23:38.952  -43.504113        40.41
2023-03-16 23:23:39.171  -43.504113        40.41
2023-03-16 23:23:39.374  -43.588210        40.41
2023-03-16 23:23:39.577  -43.184544        40.41
2023-03-16 23:23:39.796  -43.033170        40.41
2023-03-16 23:23:39.999  -42.965892        40.41
2023-03-16 23:23:40.217  -42.915434        40.41
2023-03-16 23:23:40.405  -43.083628        40.41
2023-03-16 23:23:40.624  -42.629505        40.41
2023-03-16 23:23:40.842  -42.679963        40.41
2023-03-16 23:23:41.061  -42.579047        40.38
2023-03-16 23:23:41.264  -42.764060        40.38
2023-03-16 23:23:41.467  -42.780879        40.41
2023-03-16 23:23:41.639  -43.117267        40.38
2023-03-16 23:23:41.858  -42.831337        40.41
2023-03-16 23:23:42.061  -42.898615        40.41
2023-03-16 23:23:42.264  -43.117267        40.41
2023-03-16 23:23:42.467  -42.898615        40.41
2023-03-16 23:23:42.670  -43.134086        40.41
2023-03-16 23:23:42.874  -43.150906        40.41
2023-03-16 23:23:43.108  -43.319100        40.41
2023-03-16 23:23:43.295  -43.302280        40.41
2023-03-16 23:23:43.499  -43.167725        40.41
2023-03-16 23:23:43.717  -43.016351        40.41
2023-03-16 23:23:43.920  -42.999531        40.41
2023-03-16 23:23:44.124  -42.848157        40.41
2023-03-16 23:23:44.342  -43.033170        40.41
2023-03-16 23:23:44.561  -42.679963        40.38
2023-03-16 23:23:44.764  -42.932254        40.38
2023-03-16 23:23:44.983  -42.915434        40.38
2023-03-16 23:23:45.186  -42.949073        40.41
2023-03-16 23:23:45.389  -42.881796        40.41
2023-03-16 23:23:45.577  -43.235003        40.38
2023-03-16 23:23:45.780  -42.999531        40.38
2023-03-16 23:23:45.983  -42.932254        40.38
2023-03-16 23:23:46.186  -43.150906        40.38
2023-03-16 23:23:46.389  -43.066809        40.38
2023-03-16 23:23:46.592  -43.302280        40.38
2023-03-16 23:23:46.795  -42.999531        40.41
2023-03-16 23:23:47.014  -43.033170        40.41
2023-03-16 23:23:47.217  -43.150906        40.41
2023-03-16 23:23:47.420  -43.369558        40.41
2023-03-16 23:23:47.639  -43.672307        40.38
2023-03-16 23:23:47.842  -42.797699        40.38
2023-03-16 23:23:48.061  -43.352738        40.38
2023-03-16 23:23:48.280  -43.319100        40.38
2023-03-16 23:23:48.483  -42.915434        40.38
2023-03-16 23:23:48.686  -43.420016        40.38
2023-03-16 23:23:48.905  -43.167725        40.38
2023-03-16 23:23:49.108  -43.100448        40.38
2023-03-16 23:23:49.280  -42.915434        40.38
2023-03-16 23:23:49.498  -42.780879        40.38
2023-03-16 23:23:49.701  -42.410853        40.38
2023-03-16 23:23:49.905  -42.562227        40.38
2023-03-16 23:23:50.108  -42.595866        40.38
2023-03-16 23:23:50.311  -42.629505        40.38
2023-03-16 23:23:50.514  -42.881796        40.38
2023-03-16 23:23:50.733  -42.646324        40.38
2023-03-16 23:23:50.936  -42.848157        40.38
2023-03-16 23:23:51.139  -42.864976        40.38
2023-03-16 23:23:51.342  -42.747240        40.38
2023-03-16 23:23:51.561  -43.016351        40.38
2023-03-16 23:23:51.764  -43.117267        40.41
2023-03-16 23:23:51.983  -42.932254        40.38
2023-03-16 23:23:52.201  -42.663143        40.41
