               data_ora    rad  temperatura elevazione
2023-03-18 23:24:29.437   5253        40.32         20
2023-03-18 23:24:29.656   5287        40.32         20
2023-03-18 23:24:29.870   5320        40.32         20
2023-03-18 23:24:30.078   5334        40.32         20
2023-03-18 23:24:30.251   5351        40.32         20
2023-03-18 23:24:30.450   5358        40.32         20
2023-03-18 23:24:30.654   5356        40.32         20
2023-03-18 23:24:30.863   5324        40.32         20
2023-03-18 23:24:31.070   5295        40.32         20
2023-03-18 23:24:31.278   5271        40.32         20
2023-03-18 23:24:31.484   5226        40.32         20
2023-03-18 23:24:31.694   5172        40.32         20
2023-03-18 23:24:31.902   5132        40.32         20
2023-03-18 23:24:32.110   5114        40.32         20
2023-03-18 23:24:32.318   5073        40.32         20
2023-03-18 23:24:32.526   5035        40.32         20
2023-03-18 23:24:32.734   5030        40.32         20
2023-03-18 23:24:32.942   5019        40.35         20
2023-03-18 23:24:33.149   5031        40.35         20
2023-03-18 23:24:33.358   5065        40.35         20
2023-03-18 23:24:33.578   5105        40.35         20
2023-03-18 23:24:33.791   5152        40.35         20
2023-03-18 23:24:33.999   5188        40.35         20
2023-03-18 23:24:34.176   5216        40.35         20
2023-03-18 23:24:34.379   5262        40.35         20
2023-03-18 23:24:34.580   5268        40.35         20
2023-03-18 23:24:34.782   5333        40.35         20
2023-03-18 23:24:34.990   5324        40.35         20
2023-03-18 23:24:35.200   5342        40.35         20
2023-03-18 23:24:35.407   5313        40.35         20
2023-03-18 23:24:35.615   5292        40.35         20
2023-03-18 23:24:35.823   5232        40.35         20
2023-03-18 23:24:36.032   5203        40.35         20
2023-03-18 23:24:36.239   5156        40.35         20
2023-03-18 23:24:36.463   5096        40.35         20
2023-03-18 23:24:36.656   5060        40.35         20
2023-03-18 23:24:36.864   5050        40.35         20
2023-03-18 23:24:37.073   5040        40.35         20
2023-03-18 23:24:37.281   5051        40.35         20
2023-03-18 23:24:37.502   5070        40.35         20
2023-03-18 23:24:37.713   5090        40.35         20
2023-03-18 23:24:37.919   5152        40.35         20
2023-03-18 23:24:38.127   5216        40.35         20
2023-03-18 23:24:38.305   5285        40.35         20
2023-03-18 23:24:38.511   5328        40.35         20
2023-03-18 23:24:38.711   5379        40.35         20
2023-03-18 23:24:38.913   5390        40.35         20
2023-03-18 23:24:39.136   5394        40.35         20
2023-03-18 23:24:39.345   5390        40.35         20
2023-03-18 23:24:39.553   5394        40.35         20
2023-03-18 23:24:39.745   5358        40.35         20
2023-03-18 23:24:39.953   5342        40.35         20
2023-03-18 23:24:40.160   5344        40.35         20
2023-03-18 23:24:40.369   5344        40.35         20
2023-03-18 23:24:40.577   5390        40.35         20
2023-03-18 23:24:40.786   5489        40.35         20
2023-03-18 23:24:40.995   5637        40.35         20
2023-03-18 23:24:41.209   5834        40.35         20
2023-03-18 23:24:41.427   6094        40.35         20
2023-03-18 23:24:41.634   6410        40.35         20
2023-03-18 23:24:41.842   6781        40.35         20
2023-03-18 23:24:42.050   7188        40.35         20
2023-03-18 23:24:42.225   7655        40.35         20
2023-03-18 23:24:42.433   8142        40.35         20
2023-03-18 23:24:42.641   8582        40.35         20
2023-03-18 23:24:42.840   9013        40.35         20
2023-03-18 23:24:43.044   9452        40.35         20
2023-03-18 23:24:43.250   9752        40.35         20
2023-03-18 23:24:43.459  10044        40.35         20
2023-03-18 23:24:43.668  10222        40.35         20
2023-03-18 23:24:43.875  10327        40.35         20
2023-03-18 23:24:44.083  10342        40.35         20
2023-03-18 23:24:44.291  10321        40.35         20
2023-03-18 23:24:44.498  10123        40.35         20
2023-03-18 23:24:44.707   9816        40.35         20
2023-03-18 23:24:44.915   9447        40.35         20
2023-03-18 23:24:45.123   9053        40.38         20
2023-03-18 23:24:45.331   8608        40.38         20
2023-03-18 23:24:45.550   8125        40.38         20
2023-03-18 23:24:45.764   7618        40.38         20
2023-03-18 23:24:45.972   7102        40.35         20
2023-03-18 23:24:46.179   6581        40.35         20
2023-03-18 23:24:46.355   6068        40.35         20
2023-03-18 23:24:46.563   5634        40.35         20
2023-03-18 23:24:46.769   5272        40.35         20
2023-03-18 23:24:46.968   5046        40.35         20
2023-03-18 23:24:47.172   4954        40.38         20
2023-03-18 23:24:47.380   4937        40.35         20
2023-03-18 23:24:47.588   5051        40.38         20
2023-03-18 23:24:47.797   5230        40.35         20
2023-03-18 23:24:48.005   5500        40.38         20
2023-03-18 23:24:48.213   5832        40.35         20
2023-03-18 23:24:48.420   6175        40.35         20
2023-03-18 23:24:48.629   6515        40.35         20
2023-03-18 23:24:48.838   6853        40.38         20
2023-03-18 23:24:49.045   7171        40.38         20
2023-03-18 23:24:49.253   7518        40.38         20
2023-03-18 23:24:49.468   7794        40.38         20
2023-03-18 23:24:49.686   8058        40.38         20
2023-03-18 23:24:49.893   8272        40.38         20
2023-03-18 23:24:50.117   8401        40.38         20
2023-03-18 23:24:50.323   8545        40.38         20
2023-03-18 23:24:50.502   8609        40.38         20
2023-03-18 23:24:50.710   8608        40.38         20
2023-03-18 23:24:50.902   8653        40.38         20
2023-03-18 23:24:51.093   8647        40.38         20
2023-03-18 23:24:51.301   8611        40.38         20
2023-03-18 23:24:51.511   8612        40.38         20
2023-03-18 23:24:51.718   8509        40.38         20
2023-03-18 23:24:51.926   8408        40.38         20
2023-03-18 23:24:52.134   8294        40.38         20
2023-03-18 23:24:52.341   8223        40.38         20
2023-03-18 23:24:52.550   8246        40.38         20
2023-03-18 23:24:52.760   8292        40.38         20
2023-03-18 23:24:52.967   8317        40.35         20
2023-03-18 23:24:53.176   8325        40.38         20
2023-03-18 23:24:53.380   8347        40.38         20
2023-03-18 23:24:53.599   8422        40.35         20
2023-03-18 23:24:53.815   8555        40.35         20
2023-03-18 23:24:54.023   8620        40.35         20
2023-03-18 23:24:54.231   8662        40.35         20
2023-03-18 23:24:54.438   8737        40.35         20
2023-03-18 23:24:54.614   8845        40.35         20
2023-03-18 23:24:54.825   8878        40.38         20
2023-03-18 23:24:55.026   8893        40.38         20
2023-03-18 23:24:55.225   8899        40.38         20
2023-03-18 23:24:55.430   8853        40.38         20
2023-03-18 23:24:55.641   8678        40.38         20
2023-03-18 23:24:55.847   8508        40.38         20
2023-03-18 23:24:56.056   8298        40.35         20
2023-03-18 23:24:56.265   8067        40.35         20
2023-03-18 23:24:56.472   7818        40.35         20
2023-03-18 23:24:56.680   7547        40.35         20
2023-03-18 23:24:56.889   7278        40.38         20
2023-03-18 23:24:57.095   7032        40.38         20
2023-03-18 23:24:57.305   6759        40.38         20
2023-03-18 23:24:57.509   6450        40.38         20
2023-03-18 23:24:57.729   6194        40.35         20
2023-03-18 23:24:57.945   5925        40.35         20
2023-03-18 23:24:58.152   5698        40.35         20
2023-03-18 23:24:58.361   5501        40.35         20
2023-03-18 23:24:58.567   5333        40.38         20
2023-03-18 23:24:58.745   5194        40.38         20
2023-03-18 23:24:58.954   5100        40.38         20
2023-03-18 23:24:59.154   5027        40.38         20
2023-03-18 23:24:59.354   4964        40.38         20
2023-03-18 23:24:59.558   4949        40.35         20
2023-03-18 23:24:59.770   4932        40.35         20
2023-03-18 23:24:59.976   4924        40.35         20
2023-03-18 23:25:00.184   4924        40.38         20
2023-03-18 23:25:00.392   4940        40.38         20
2023-03-18 23:25:00.601   4959        40.38         20
2023-03-18 23:25:00.811   4967        40.38         20
2023-03-18 23:25:01.018   4967        40.38         20
2023-03-18 23:25:01.227   4981        40.38         20
2023-03-18 23:25:01.436   4995        40.38         20
2023-03-18 23:25:01.650   4996        40.38         20
2023-03-18 23:25:01.866   4976        40.38         20
2023-03-18 23:25:02.090   4967        40.38         20
2023-03-18 23:25:02.298   4955        40.38         20
2023-03-18 23:25:02.507   4938        40.38         20
2023-03-18 23:25:02.683   4938        40.38         20
2023-03-18 23:25:02.890   4922        40.38         20
2023-03-18 23:25:03.099   4952        40.38         20
2023-03-18 23:25:03.285   4951        40.38         20
2023-03-18 23:25:03.484   4966        40.38         20
2023-03-18 23:25:03.690   5008        40.38         20
2023-03-18 23:25:03.899   5043        40.38         20
2023-03-18 23:25:04.108   5121        40.38         20
2023-03-18 23:25:04.315   5184        40.38         20
2023-03-18 23:25:04.523   5237        40.38         20
2023-03-18 23:25:04.732   5330        40.38         20
2023-03-18 23:25:04.939   5387        40.38         20
2023-03-18 23:25:05.148   5442        40.38         20
2023-03-18 23:25:05.360   5472        40.38         20
2023-03-18 23:25:05.577   5520        40.38         20
2023-03-18 23:25:05.786   5550        40.38         20
2023-03-18 23:25:05.997   5543        40.38         20
2023-03-18 23:25:06.205   5559        40.38         20
2023-03-18 23:25:06.413   5567        40.38         20
2023-03-18 23:25:06.588   5557        40.38         20
2023-03-18 23:25:06.796   5517        40.38         20
2023-03-18 23:25:07.005   5485        40.38         20
2023-03-18 23:25:07.214   5452        40.35         20
2023-03-18 23:25:07.416   5404        40.35         20
2023-03-18 23:25:07.613   5372        40.35         20
2023-03-18 23:25:07.822   5325        40.38         20
2023-03-18 23:25:08.030   5276        40.38         20
2023-03-18 23:25:08.238   5238        40.38         20
2023-03-18 23:25:08.444   5227        40.38         20
2023-03-18 23:25:08.654   5197        40.38         20
2023-03-18 23:25:08.861   5175        40.38         20
2023-03-18 23:25:09.067   5167        40.38         20
2023-03-18 23:25:09.282   5148        40.38         20
2023-03-18 23:25:09.502   5155        40.38         20
