               data_ora   rad  temperatura elevazione
2023-01-19 03:37:30.060  2923        40.32         45
2023-01-19 03:37:30.272  2934        40.32         45
2023-01-19 03:37:30.493  2919        40.32         45
2023-01-19 03:37:30.718  2905        40.32         45
2023-01-19 03:37:30.925  2928        40.32         45
2023-01-19 03:37:31.133  2916        40.32         45
2023-01-19 03:37:31.326  2930        40.32         45
2023-01-19 03:37:31.549  2958        40.32         45
2023-01-19 03:37:31.709  2958        40.32         45
2023-01-19 03:37:31.918  2962        40.32         45
2023-01-19 03:37:32.126  2937        40.32         45
2023-01-19 03:37:32.325  2938        40.32         45
2023-01-19 03:37:32.526  2933        40.32         45
2023-01-19 03:37:32.733  2915        40.32         45
2023-01-19 03:37:32.942  2941        40.32         45
2023-01-19 03:37:33.150  2939        40.32         45
2023-01-19 03:37:33.366  2922        40.32         45
2023-01-19 03:37:33.567  2949        40.32         45
2023-01-19 03:37:33.774  2934        40.32         45
2023-01-19 03:37:33.983  2930        40.32         45
2023-01-19 03:37:34.192  2944        40.32         45
2023-01-19 03:37:34.399  2932        40.32         45
2023-01-19 03:37:34.612  2907        40.32         45
2023-01-19 03:37:34.828  2942        40.32         45
2023-01-19 03:37:35.040  2950        40.32         45
2023-01-19 03:37:35.247  2950        40.32         45
2023-01-19 03:37:35.456  2975        40.32         45
2023-01-19 03:37:35.662  2985        40.32         45
2023-01-19 03:37:35.839  2996        40.29         45
2023-01-19 03:37:36.044  3007        40.29         45
2023-01-19 03:37:36.244  3038        40.32         45
2023-01-19 03:37:36.447  3046        40.32         45
2023-01-19 03:37:36.655  3032        40.32         45
2023-01-19 03:37:36.863  3006        40.32         45
2023-01-19 03:37:37.072  2980        40.32         45
2023-01-19 03:37:37.281  2941        40.32         45
2023-01-19 03:37:37.489  2943        40.32         45
2023-01-19 03:37:37.697  2935        40.32         45
2023-01-19 03:37:37.904  2932        40.32         45
2023-01-19 03:37:38.113  2960        40.32         45
2023-01-19 03:37:38.320  2942        40.29         45
2023-01-19 03:37:38.529  2952        40.29         45
2023-01-19 03:37:38.736  2930        40.29         45
2023-01-19 03:37:38.951  2966        40.29         45
2023-01-19 03:37:39.170  2987        40.29         45
2023-01-19 03:37:39.377  2964        40.29         45
2023-01-19 03:37:39.586  2969        40.29         45
2023-01-19 03:37:39.761  2963        40.29         45
2023-01-19 03:37:39.964  2958        40.29         45
2023-01-19 03:37:40.162  2955        40.29         45
2023-01-19 03:37:40.370  2943        40.29         45
2023-01-19 03:37:40.578  2954        40.29         45
2023-01-19 03:37:40.786  2931        40.29         45
2023-01-19 03:37:40.994  2914        40.29         45
2023-01-19 03:37:41.202  2894        40.29         45
2023-01-19 03:37:41.411  2887        40.29         45
2023-01-19 03:37:41.618  2874        40.29         45
2023-01-19 03:37:41.827  2893        40.29         45
2023-01-19 03:37:42.034  2902        40.29         45
2023-01-19 03:37:42.242  2909        40.29         45
2023-01-19 03:37:42.452  2890        40.29         45
2023-01-19 03:37:42.659  2883        40.29         45
2023-01-19 03:37:42.868  2895        40.29         45
2023-01-19 03:37:43.081  2866        40.29         45
2023-01-19 03:37:43.298  2856        40.29         45
2023-01-19 03:37:43.509  2851        40.29         45
2023-01-19 03:37:43.715  2851        40.29         45
2023-01-19 03:37:43.885  2830        40.29         45
2023-01-19 03:37:44.083  2831        40.29         45
2023-01-19 03:37:44.292  2822        40.29         45
2023-01-19 03:37:44.501  2830        40.29         45
2023-01-19 03:37:44.709  2828        40.29         45
2023-01-19 03:37:44.916  2851        40.29         45
2023-01-19 03:37:45.125  2858        40.29         45
2023-01-19 03:37:45.333  2855        40.29         45
2023-01-19 03:37:45.541  2840        40.29         45
2023-01-19 03:37:45.749  2855        40.29         45
2023-01-19 03:37:45.957  2872        40.26         45
2023-01-19 03:37:46.166  2882        40.26         45
2023-01-19 03:37:46.374  2895        40.26         45
2023-01-19 03:37:46.582  2895        40.26         45
2023-01-19 03:37:46.790  2870        40.26         45
2023-01-19 03:37:46.998  2865        40.26         45
2023-01-19 03:37:47.207  2851        40.29         45
2023-01-19 03:37:47.421  2870        40.26         45
2023-01-19 03:37:47.638  2880        40.26         45
2023-01-19 03:37:47.806  2873        40.26         45
2023-01-19 03:37:48.007  2847        40.26         45
2023-01-19 03:37:48.215  2853        40.26         45
2023-01-19 03:37:48.422  2849        40.26         45
2023-01-19 03:37:48.630  2853        40.26         45
2023-01-19 03:37:48.839  2844        40.26         45
2023-01-19 03:37:49.047  2874        40.26         45
2023-01-19 03:37:49.255  2853        40.26         45
2023-01-19 03:37:49.463  2855        40.26         45
2023-01-19 03:37:49.666  2839        40.26         45
2023-01-19 03:37:49.870  2855        40.26         45
2023-01-19 03:37:50.088  2866        40.26         45
2023-01-19 03:37:50.296  2865        40.26         45
2023-01-19 03:37:50.504  2867        40.26         45
2023-01-19 03:37:50.712  2887        40.26         45
2023-01-19 03:37:50.920  2874        40.26         45
2023-01-19 03:37:51.127  2891        40.26         45
2023-01-19 03:37:51.336  2878        40.26         45
2023-01-19 03:37:51.543  2888        40.26         45
2023-01-19 03:37:51.761  2885        40.26         45
2023-01-19 03:37:51.928  2907        40.26         45
2023-01-19 03:37:52.135  2939        40.26         45
2023-01-19 03:37:52.343  2928        40.26         45
2023-01-19 03:37:52.552  2937        40.26         45
2023-01-19 03:37:52.768  2945        40.26         45
2023-01-19 03:37:52.969  2944        40.26         45
2023-01-19 03:37:53.177  2952        40.26         45
2023-01-19 03:37:53.386  2928        40.26         45
2023-01-19 03:37:53.586  2933        40.26         45
2023-01-19 03:37:53.785  2910        40.26         45
2023-01-19 03:37:53.990  2899        40.26         45
2023-01-19 03:37:54.214  2891        40.26         45
2023-01-19 03:37:54.425  2885        40.26         45
2023-01-19 03:37:54.633  2902        40.26         45
2023-01-19 03:37:54.842  2875        40.26         45
2023-01-19 03:37:55.050  2885        40.26         45
2023-01-19 03:37:55.258  2888        40.26         45
2023-01-19 03:37:55.466  2886        40.26         45
2023-01-19 03:37:55.675  2886        40.26         45
2023-01-19 03:37:55.882  2910        40.26         45
2023-01-19 03:37:56.058  2916        40.26         45
2023-01-19 03:37:56.267  2916        40.26         45
2023-01-19 03:37:56.474  2941        40.26         45
2023-01-19 03:37:56.684  2946        40.26         45
2023-01-19 03:37:56.891  2948        40.26         45
2023-01-19 03:37:57.098  2957        40.26         45
2023-01-19 03:37:57.308  2955        40.26         45
2023-01-19 03:37:57.507  2954        40.26         45
2023-01-19 03:37:57.708  2938        40.26         45
2023-01-19 03:37:57.915  2954        40.26         45
2023-01-19 03:37:58.124  2946        40.26         45
2023-01-19 03:37:58.339  2958        40.26         45
2023-01-19 03:37:58.554  2936        40.29         45
2023-01-19 03:37:58.764  2963        40.29         45
2023-01-19 03:37:58.973  2931        40.29         45
2023-01-19 03:37:59.181  2947        40.29         45
2023-01-19 03:37:59.390  2926        40.29         45
2023-01-19 03:37:59.597  2934        40.29         45
2023-01-19 03:37:59.805  2911        40.29         45
