               data_ora   rad  temperatura elevazione
2023-01-19 04:32:00.040  3157        40.32         30
2023-01-19 04:32:00.250  3144        40.32         30
2023-01-19 04:32:00.458  3162        40.32         30
2023-01-19 04:32:00.635  3151        40.32         30
2023-01-19 04:32:00.838  3131        40.32         30
2023-01-19 04:32:01.035  3122        40.32         30
2023-01-19 04:32:01.241  3142        40.32         30
2023-01-19 04:32:01.451  3137        40.32         30
2023-01-19 04:32:01.660  3117        40.32         30
2023-01-19 04:32:01.867  3115        40.32         30
2023-01-19 04:32:02.076  3133        40.32         30
2023-01-19 04:32:02.284  3142        40.32         30
2023-01-19 04:32:02.492  3153        40.32         30
2023-01-19 04:32:02.700  3166        40.32         30
2023-01-19 04:32:02.914  3159        40.32         30
2023-01-19 04:32:03.116  3160        40.32         30
2023-01-19 04:32:03.324  3140        40.35         30
2023-01-19 04:32:03.532  3144        40.32         30
2023-01-19 04:32:03.740  3129        40.35         30
2023-01-19 04:32:03.953  3132        40.35         30
2023-01-19 04:32:04.170  3136        40.35         30
2023-01-19 04:32:04.381  3136        40.35         30
2023-01-19 04:32:04.589  3146        40.35         30
2023-01-19 04:32:04.759  3139        40.35         30
2023-01-19 04:32:04.956  3148        40.35         30
2023-01-19 04:32:05.165  3143        40.35         30
2023-01-19 04:32:05.373  3112        40.35         30
2023-01-19 04:32:05.581  3138        40.35         30
2023-01-19 04:32:05.789  3114        40.35         30
2023-01-19 04:32:05.996  3122        40.35         30
2023-01-19 04:32:06.205  3105        40.35         30
2023-01-19 04:32:06.414  3132        40.35         30
2023-01-19 04:32:06.622  3116        40.35         30
2023-01-19 04:32:06.830  3125        40.35         30
2023-01-19 04:32:07.038  3101        40.35         30
2023-01-19 04:32:07.246  3097        40.35         30
2023-01-19 04:32:07.454  3080        40.35         30
2023-01-19 04:32:07.663  3059        40.35         30
2023-01-19 04:32:07.871  3064        40.35         30
2023-01-19 04:32:08.077  3058        40.35         30
2023-01-19 04:32:08.299  3058        40.35         30
2023-01-19 04:32:08.511  3035        40.35         30
2023-01-19 04:32:08.682  3041        40.35         30
2023-01-19 04:32:08.883  3040        40.35         30
2023-01-19 04:32:09.087  3053        40.35         30
2023-01-19 04:32:09.296  3072        40.35         30
2023-01-19 04:32:09.503  3093        40.35         30
2023-01-19 04:32:09.711  3099        40.35         30
2023-01-19 04:32:09.920  3104        40.35         30
2023-01-19 04:32:10.127  3104        40.35         30
2023-01-19 04:32:10.335  3106        40.35         30
2023-01-19 04:32:10.544  3105        40.35         30
2023-01-19 04:32:10.751  3117        40.35         30
2023-01-19 04:32:10.960  3099        40.35         30
2023-01-19 04:32:11.168  3104        40.35         30
2023-01-19 04:32:11.376  3087        40.35         30
2023-01-19 04:32:11.585  3087        40.35         30
2023-01-19 04:32:11.793  3054        40.35         30
2023-01-19 04:32:12.001  3073        40.35         30
2023-01-19 04:32:12.207  3051        40.35         30
2023-01-19 04:32:12.426  3039        40.35         30
2023-01-19 04:32:12.640  3044        40.35         30
2023-01-19 04:32:12.805  3058        40.35         30
2023-01-19 04:32:13.007  3041        40.35         30
2023-01-19 04:32:13.216  3034        40.35         30
2023-01-19 04:32:13.426  3041        40.35         30
2023-01-19 04:32:13.633  3052        40.35         30
2023-01-19 04:32:13.841  3045        40.35         30
2023-01-19 04:32:14.048  3044        40.35         30
2023-01-19 04:32:14.257  3060        40.35         30
2023-01-19 04:32:14.465  3059        40.35         30
2023-01-19 04:32:14.666  3065        40.35         30
2023-01-19 04:32:14.881  3055        40.35         30
2023-01-19 04:32:15.089  3060        40.35         30
2023-01-19 04:32:15.298  3058        40.35         30
2023-01-19 04:32:15.506  3055        40.35         30
2023-01-19 04:32:15.713  3062        40.35         30
2023-01-19 04:32:15.921  3070        40.35         30
2023-01-19 04:32:16.129  3080        40.35         30
2023-01-19 04:32:16.338  3075        40.32         30
2023-01-19 04:32:16.555  3083        40.32         30
2023-01-19 04:32:16.770  3091        40.32         30
2023-01-19 04:32:16.930  3103        40.32         30
2023-01-19 04:32:17.139  3088        40.32         30
2023-01-19 04:32:17.345  3072        40.32         30
2023-01-19 04:32:17.553  3075        40.32         30
2023-01-19 04:32:17.761  3083        40.32         30
2023-01-19 04:32:17.970  3100        40.32         30
2023-01-19 04:32:18.195  3103        40.32         30
2023-01-19 04:32:18.387  3095        40.32         30
2023-01-19 04:32:18.590  3077        40.32         30
2023-01-19 04:32:18.795  3080        40.32         30
2023-01-19 04:32:19.011  3076        40.32         30
2023-01-19 04:32:19.220  3053        40.32         30
2023-01-19 04:32:19.428  3071        40.32         30
2023-01-19 04:32:19.636  3070        40.32         30
2023-01-19 04:32:19.842  3076        40.32         30
2023-01-19 04:32:20.052  3087        40.32         30
2023-01-19 04:32:20.261  3058        40.32         30
2023-01-19 04:32:20.468  3071        40.32         30
2023-01-19 04:32:20.686  3077        40.32         30
2023-01-19 04:32:20.851  3060        40.32         30
2023-01-19 04:32:21.059  3072        40.32         30
2023-01-19 04:32:21.268  3076        40.32         30
2023-01-19 04:32:21.475  3082        40.32         30
2023-01-19 04:32:21.685  3080        40.29         30
2023-01-19 04:32:21.893  3077        40.29         30
2023-01-19 04:32:22.101  3071        40.29         30
2023-01-19 04:32:22.308  3072        40.29         30
2023-01-19 04:32:22.514  3086        40.29         30
2023-01-19 04:32:22.713  3076        40.29         30
2023-01-19 04:32:22.922  3073        40.29         30
2023-01-19 04:32:23.140  3090        40.29         30
2023-01-19 04:32:23.349  3083        40.29         30
2023-01-19 04:32:23.557  3068        40.29         30
2023-01-19 04:32:23.765  3083        40.29         30
2023-01-19 04:32:23.975  3067        40.29         30
2023-01-19 04:32:24.183  3081        40.29         30
2023-01-19 04:32:24.391  3084        40.29         30
2023-01-19 04:32:24.599  3075        40.29         30
2023-01-19 04:32:24.811  3088        40.29         30
2023-01-19 04:32:24.983  3083        40.29         30
2023-01-19 04:32:25.191  3079        40.29         30
2023-01-19 04:32:25.399  3101        40.29         30
2023-01-19 04:32:25.607  3094        40.29         30
2023-01-19 04:32:25.815  3117        40.29         30
2023-01-19 04:32:26.023  3126        40.29         30
2023-01-19 04:32:26.232  3114        40.29         30
2023-01-19 04:32:26.432  3126        40.29         30
2023-01-19 04:32:26.631  3116        40.29         30
2023-01-19 04:32:26.840  3102        40.29         30
2023-01-19 04:32:27.047  3100        40.29         30
2023-01-19 04:32:27.263  3103        40.29         30
2023-01-19 04:32:27.480  3096        40.29         30
2023-01-19 04:32:27.688  3090        40.26         30
2023-01-19 04:32:27.896  3089        40.26         30
2023-01-19 04:32:28.103  3090        40.26         30
2023-01-19 04:32:28.312  3072        40.26         30
2023-01-19 04:32:28.520  3082        40.26         30
2023-01-19 04:32:28.728  3075        40.26         30
2023-01-19 04:32:28.937  3082        40.26         30
2023-01-19 04:32:29.113  3076        40.26         30
2023-01-19 04:32:29.320  3073        40.26         30
2023-01-19 04:32:29.528  3106        40.26         30
2023-01-19 04:32:29.737  3117        40.26         30
2023-01-19 04:32:29.945  3122        40.26         30
2023-01-19 04:32:30.154  3122        40.26         30
2023-01-19 04:32:30.352  3116        40.26         30
2023-01-19 04:32:30.553  3118        40.26         30
2023-01-19 04:32:30.761  3125        40.26         30
2023-01-19 04:32:30.970  3121        40.26         30
2023-01-19 04:32:31.177  3100        40.26         30
2023-01-19 04:32:31.387  3099        40.26         30
2023-01-19 04:32:31.603  3081        40.26         30
2023-01-19 04:32:31.818  3089        40.26         30
2023-01-19 04:32:32.026  3058        40.26         30
2023-01-19 04:32:32.231  3059        40.26         30
2023-01-19 04:32:32.443  3067        40.26         30
2023-01-19 04:32:32.652  3078        40.26         30
2023-01-19 04:32:32.859  3087        40.26         30
2023-01-19 04:32:33.067  3071        40.26         30
2023-01-19 04:32:33.243  3076        40.26         30
2023-01-19 04:32:33.452  3094        40.26         30
2023-01-19 04:32:33.658  3075        40.26         30
2023-01-19 04:32:33.867  3065        40.26         30
2023-01-19 04:32:34.076  3067        40.26         30
2023-01-19 04:32:34.275  3056        40.26         30
2023-01-19 04:32:34.475  3042        40.26         30
2023-01-19 04:32:34.684  3045        40.26         30
2023-01-19 04:32:34.891  3042        40.26         30
2023-01-19 04:32:35.099  3060        40.26         30
2023-01-19 04:32:35.308  3050        40.26         30
2023-01-19 04:32:35.517  3060        40.26         30
2023-01-19 04:32:35.725  3055        40.26         30
2023-01-19 04:32:35.943  3041        40.26         30
2023-01-19 04:32:36.155  3050        40.26         30
2023-01-19 04:32:36.364  3049        40.26         30
2023-01-19 04:32:36.573  3056        40.26         30
2023-01-19 04:32:36.780  3079        40.26         30
2023-01-19 04:32:36.990  3081        40.26         30
2023-01-19 04:32:37.198  3102        40.26         30
2023-01-19 04:32:37.373  3111        40.26         30
2023-01-19 04:32:37.582  3133        40.26         30
2023-01-19 04:32:37.790  3156        40.26         30
2023-01-19 04:32:37.995  3144        40.26         30
2023-01-19 04:32:38.195  3122        40.26         30
2023-01-19 04:32:38.397  3120        40.26         30
2023-01-19 04:32:38.606  3121        40.26         30
2023-01-19 04:32:38.814  3102        40.26         30
2023-01-19 04:32:39.023  3102        40.26         30
2023-01-19 04:32:39.231  3092        40.29         30
2023-01-19 04:32:39.439  3084        40.29         30
2023-01-19 04:32:39.647  3084        40.29         30
2023-01-19 04:32:39.856  3100        40.29         30
2023-01-19 04:32:40.064  3124        40.29         30
2023-01-19 04:32:40.281  3126        40.29         30
2023-01-19 04:32:40.494  3116        40.29         30
2023-01-19 04:32:40.702  3108        40.29         30
2023-01-19 04:32:40.911  3124        40.29         30
2023-01-19 04:32:41.119  3127        40.29         30
2023-01-19 04:32:41.326  3125        40.29         30
2023-01-19 04:32:41.503  3131        40.29         30
2023-01-19 04:32:41.712  3127        40.29         30
2023-01-19 04:32:41.915  3104        40.29         30
2023-01-19 04:32:42.115  3118        40.29         30
2023-01-19 04:32:42.319  3114        40.29         30
2023-01-19 04:32:42.528  3119        40.29         30
2023-01-19 04:32:42.736  3124        40.29         30
2023-01-19 04:32:42.943  3124        40.29         30
2023-01-19 04:32:43.153  3114        40.29         30
2023-01-19 04:32:43.361  3107        40.29         30
2023-01-19 04:32:43.569  3112        40.29         30
2023-01-19 04:32:43.777  3131        40.29         30
2023-01-19 04:32:43.985  3120        40.29         30
2023-01-19 04:32:44.192  3137        40.29         30
2023-01-19 04:32:44.401  3124        40.29         30
2023-01-19 04:32:44.620  3115        40.29         30
2023-01-19 04:32:44.832  3106        40.29         30
2023-01-19 04:32:45.041  3093        40.29         30
2023-01-19 04:32:45.248  3113        40.29         30
2023-01-19 04:32:45.426  3098        40.29         30
2023-01-19 04:32:45.633  3082        40.29         30
2023-01-19 04:32:45.837  3087        40.29         30
2023-01-19 04:32:46.033  3089        40.29         30
2023-01-19 04:32:46.243  3085        40.29         30
2023-01-19 04:32:46.450  3075        40.29         30
2023-01-19 04:32:46.657  3078        40.29         30
2023-01-19 04:32:46.867  3079        40.29         30
2023-01-19 04:32:47.075  3101        40.29         30
2023-01-19 04:32:47.283  3089        40.29         30
2023-01-19 04:32:47.490  3109        40.29         30
2023-01-19 04:32:47.698  3098        40.29         30
2023-01-19 04:32:47.907  3105        40.29         30
2023-01-19 04:32:48.116  3100        40.29         30
2023-01-19 04:32:48.323  3090        40.29         30
2023-01-19 04:32:48.532  3097        40.29         30
2023-01-19 04:32:48.744  3068        40.29         30
2023-01-19 04:32:48.962  3070        40.29         30
2023-01-19 04:32:49.172  3078        40.29         30
2023-01-19 04:32:49.381  3071        40.29         30
2023-01-19 04:32:49.557  3087        40.29         30
2023-01-19 04:32:49.758  3092        40.32         30
2023-01-19 04:32:49.957  3090        40.32         30
2023-01-19 04:32:50.166  3073        40.32         30
2023-01-19 04:32:50.373  3091        40.32         30
2023-01-19 04:32:50.581  3082        40.32         30
2023-01-19 04:32:50.789  3096        40.32         30
2023-01-19 04:32:50.997  3074        40.32         30
2023-01-19 04:32:51.206  3089        40.32         30
2023-01-19 04:32:51.419  3078        40.32         30
2023-01-19 04:32:51.622  3084        40.32         30
2023-01-19 04:32:51.831  3075        40.32         30
2023-01-19 04:32:52.054  3061        40.32         30
2023-01-19 04:32:52.256  3089        40.32         30
2023-01-19 04:32:52.455  3090        40.32         30
