               data_ora   rad  temperatura elevazione
2023-01-19 04:16:00.012  2975        40.35         40
2023-01-19 04:16:00.215  2975        40.35         40
2023-01-19 04:16:00.416  2986        40.35         40
2023-01-19 04:16:00.619  2983        40.35         40
2023-01-19 04:16:00.827  2989        40.35         40
2023-01-19 04:16:01.035  2971        40.35         40
2023-01-19 04:16:01.243  2983        40.35         40
2023-01-19 04:16:01.452  2964        40.35         40
2023-01-19 04:16:01.660  2967        40.35         40
2023-01-19 04:16:01.869  2951        40.35         40
2023-01-19 04:16:02.076  2967        40.35         40
2023-01-19 04:16:02.284  2940        40.35         40
2023-01-19 04:16:02.493  2951        40.35         40
2023-01-19 04:16:02.702  2941        40.35         40
2023-01-19 04:16:02.916  2941        40.35         40
2023-01-19 04:16:03.132  2930        40.35         40
2023-01-19 04:16:03.343  2954        40.35         40
2023-01-19 04:16:03.550  2933        40.35         40
2023-01-19 04:16:03.759  2934        40.35         40
2023-01-19 04:16:03.935  2941        40.35         40
2023-01-19 04:16:04.136  2932        40.35         40
2023-01-19 04:16:04.334  2917        40.35         40
2023-01-19 04:16:04.543  2929        40.35         40
2023-01-19 04:16:04.751  2926        40.35         40
2023-01-19 04:16:04.960  2935        40.35         40
2023-01-19 04:16:05.167  2921        40.35         40
2023-01-19 04:16:05.376  2931        40.35         40
2023-01-19 04:16:05.583  2941        40.35         40
2023-01-19 04:16:05.790  2955        40.35         40
2023-01-19 04:16:05.999  2938        40.35         40
2023-01-19 04:16:06.207  2952        40.35         40
2023-01-19 04:16:06.416  2944        40.35         40
2023-01-19 04:16:06.624  2943        40.35         40
2023-01-19 04:16:06.831  2936        40.35         40
2023-01-19 04:16:07.040  2942        40.35         40
2023-01-19 04:16:07.257  2944        40.35         40
2023-01-19 04:16:07.471  2961        40.35         40
2023-01-19 04:16:07.681  2939        40.35         40
2023-01-19 04:16:07.889  2944        40.35         40
2023-01-19 04:16:08.057  2955        40.35         40
2023-01-19 04:16:08.258  2950        40.35         40
2023-01-19 04:16:08.465  2961        40.35         40
2023-01-19 04:16:08.671  2967        40.35         40
2023-01-19 04:16:08.881  2958        40.35         40
2023-01-19 04:16:09.088  2997        40.35         40
2023-01-19 04:16:09.298  3005        40.35         40
2023-01-19 04:16:09.506  3008        40.35         40
2023-01-19 04:16:09.713  2991        40.35         40
2023-01-19 04:16:09.922  2984        40.35         40
2023-01-19 04:16:10.129  2980        40.35         40
2023-01-19 04:16:10.339  2984        40.35         40
2023-01-19 04:16:10.545  2979        40.35         40
2023-01-19 04:16:10.755  2972        40.32         40
2023-01-19 04:16:10.964  2970        40.32         40
2023-01-19 04:16:11.171  2963        40.32         40
2023-01-19 04:16:11.379  2972        40.32         40
2023-01-19 04:16:11.596  2967        40.32         40
2023-01-19 04:16:11.812  2974        40.32         40
2023-01-19 04:16:11.975  2956        40.32         40
2023-01-19 04:16:12.179  2976        40.32         40
2023-01-19 04:16:12.386  2965        40.32         40
2023-01-19 04:16:12.595  3006        40.32         40
2023-01-19 04:16:12.803  2982        40.32         40
2023-01-19 04:16:13.011  2976        40.32         40
2023-01-19 04:16:13.218  2999        40.32         40
2023-01-19 04:16:13.426  2988        40.32         40
2023-01-19 04:16:13.636  3009        40.32         40
2023-01-19 04:16:13.836  3026        40.32         40
2023-01-19 04:16:14.050  3028        40.32         40
2023-01-19 04:16:14.260  3020        40.32         40
2023-01-19 04:16:14.468  3044        40.32         40
2023-01-19 04:16:14.677  3043        40.32         40
2023-01-19 04:16:14.884  3059        40.32         40
2023-01-19 04:16:15.091  3058        40.32         40
2023-01-19 04:16:15.301  3071        40.32         40
2023-01-19 04:16:15.507  3062        40.29         40
2023-01-19 04:16:15.721  3066        40.29         40
2023-01-19 04:16:15.938  3028        40.29         40
2023-01-19 04:16:16.099  3031        40.29         40
2023-01-19 04:16:16.309  3029        40.29         40
2023-01-19 04:16:16.515  3018        40.29         40
2023-01-19 04:16:16.726  3012        40.29         40
2023-01-19 04:16:16.933  3035        40.29         40
2023-01-19 04:16:17.142  3030        40.29         40
2023-01-19 04:16:17.349  3040        40.29         40
2023-01-19 04:16:17.558  3032        40.29         40
2023-01-19 04:16:17.758  3047        40.29         40
2023-01-19 04:16:17.957  3080        40.29         40
2023-01-19 04:16:18.174  3059        40.29         40
2023-01-19 04:16:18.391  3085        40.29         40
2023-01-19 04:16:18.599  3058        40.29         40
2023-01-19 04:16:18.807  3058        40.29         40
2023-01-19 04:16:19.015  3038        40.26         40
2023-01-19 04:16:19.239  3044        40.26         40
2023-01-19 04:16:19.447  3037        40.26         40
2023-01-19 04:16:19.639  3011        40.26         40
2023-01-19 04:16:19.848  3031        40.26         40
2023-01-19 04:16:20.065  3034        40.26         40
2023-01-19 04:16:20.231  3020        40.26         40
2023-01-19 04:16:20.440  3035        40.26         40
2023-01-19 04:16:20.647  3036        40.26         40
2023-01-19 04:16:20.856  3036        40.26         40
2023-01-19 04:16:21.064  3023        40.26         40
2023-01-19 04:16:21.272  3044        40.26         40
2023-01-19 04:16:21.479  3043        40.26         40
2023-01-19 04:16:21.679  3048        40.26         40
2023-01-19 04:16:21.880  3033        40.26         40
2023-01-19 04:16:22.088  3041        40.26         40
2023-01-19 04:16:22.304  3047        40.26         40
2023-01-19 04:16:22.521  3043        40.26         40
2023-01-19 04:16:22.728  3023        40.26         40
2023-01-19 04:16:22.938  3034        40.26         40
2023-01-19 04:16:23.145  3039        40.26         40
2023-01-19 04:16:23.354  3030        40.26         40
2023-01-19 04:16:23.562  3050        40.26         40
2023-01-19 04:16:23.770  3042        40.26         40
2023-01-19 04:16:23.978  3038        40.26         40
2023-01-19 04:16:24.154  3038        40.26         40
2023-01-19 04:16:24.363  3008        40.26         40
2023-01-19 04:16:24.570  3003        40.22         40
2023-01-19 04:16:24.779  2992        40.22         40
2023-01-19 04:16:24.987  2988        40.22         40
2023-01-19 04:16:25.194  2985        40.22         40
2023-01-19 04:16:25.400  2980        40.22         40
2023-01-19 04:16:25.599  2985        40.22         40
2023-01-19 04:16:25.801  2976        40.22         40
2023-01-19 04:16:26.010  2970        40.22         40
2023-01-19 04:16:26.217  2950        40.22         40
2023-01-19 04:16:26.430  2966        40.22         40
2023-01-19 04:16:26.647  2977        40.22         40
2023-01-19 04:16:26.858  2985        40.22         40
2023-01-19 04:16:27.067  2976        40.22         40
2023-01-19 04:16:27.275  2967        40.22         40
2023-01-19 04:16:27.482  2953        40.22         40
2023-01-19 04:16:27.690  2975        40.22         40
2023-01-19 04:16:27.899  2967        40.22         40
2023-01-19 04:16:28.106  2950        40.22         40
2023-01-19 04:16:28.283  2974        40.22         40
2023-01-19 04:16:28.492  2973        40.22         40
2023-01-19 04:16:28.699  2971        40.22         40
2023-01-19 04:16:28.908  2957        40.22         40
2023-01-19 04:16:29.115  2952        40.22         40
2023-01-19 04:16:29.319  2951        40.22         40
2023-01-19 04:16:29.517  2937        40.22         40
2023-01-19 04:16:29.723  2951        40.22         40
2023-01-19 04:16:29.932  2950        40.26         40
2023-01-19 04:16:30.140  2949        40.22         40
2023-01-19 04:16:30.364  2952        40.22         40
2023-01-19 04:16:30.571  2944        40.22         40
2023-01-19 04:16:30.781  2952        40.22         40
2023-01-19 04:16:30.990  2941        40.22         40
2023-01-19 04:16:31.198  2953        40.22         40
2023-01-19 04:16:31.405  2956        40.26         40
2023-01-19 04:16:31.614  2941        40.22         40
2023-01-19 04:16:31.820  2958        40.22         40
2023-01-19 04:16:32.028  2974        40.22         40
2023-01-19 04:16:32.238  2965        40.22         40
2023-01-19 04:16:32.413  2982        40.22         40
2023-01-19 04:16:32.622  2989        40.22         40
2023-01-19 04:16:32.829  2991        40.22         40
2023-01-19 04:16:33.038  2984        40.26         40
2023-01-19 04:16:33.240  2990        40.26         40
2023-01-19 04:16:33.439  2967        40.26         40
2023-01-19 04:16:33.646  2964        40.26         40
2023-01-19 04:16:33.855  2973        40.26         40
2023-01-19 04:16:34.064  2964        40.26         40
2023-01-19 04:16:34.271  2982        40.26         40
2023-01-19 04:16:34.478  2967        40.26         40
2023-01-19 04:16:34.687  2965        40.26         40
2023-01-19 04:16:34.899  2949        40.26         40
2023-01-19 04:16:35.118  2965        40.26         40
2023-01-19 04:16:35.328  2962        40.26         40
2023-01-19 04:16:35.535  2948        40.26         40
2023-01-19 04:16:35.744  2962        40.26         40
2023-01-19 04:16:35.953  2958        40.29         40
2023-01-19 04:16:36.159  2966        40.29         40
2023-01-19 04:16:36.337  2965        40.29         40
2023-01-19 04:16:36.545  2969        40.29         40
2023-01-19 04:16:36.753  2961        40.29         40
2023-01-19 04:16:36.961  2958        40.29         40
2023-01-19 04:16:37.160  2953        40.29         40
2023-01-19 04:16:37.360  2956        40.29         40
2023-01-19 04:16:37.570  2963        40.29         40
2023-01-19 04:16:37.776  2942        40.29         40
2023-01-19 04:16:37.986  2951        40.29         40
2023-01-19 04:16:38.193  2953        40.29         40
2023-01-19 04:16:38.402  2960        40.32         40
2023-01-19 04:16:38.610  2960        40.32         40
2023-01-19 04:16:38.818  2948        40.32         40
2023-01-19 04:16:39.026  2970        40.32         40
2023-01-19 04:16:39.243  2956        40.32         40
2023-01-19 04:16:39.457  2956        40.32         40
2023-01-19 04:16:39.666  2946        40.32         40
2023-01-19 04:16:39.874  2939        40.32         40
2023-01-19 04:16:40.082  2931        40.32         40
