               data_ora   rad  temperatura elevazione
2023-01-19 03:12:30.094  2903        40.26         30
2023-01-19 03:12:30.311  2903        40.26         30
2023-01-19 03:12:30.523  2907        40.26         30
2023-01-19 03:12:30.683  2897        40.26         30
2023-01-19 03:12:30.891  2905        40.26         30
2023-01-19 03:12:31.099  2928        40.26         30
2023-01-19 03:12:31.307  2918        40.26         30
2023-01-19 03:12:31.514  2933        40.26         30
2023-01-19 03:12:31.722  2946        40.26         30
2023-01-19 03:12:31.930  2964        40.26         30
2023-01-19 03:12:32.139  2979        40.26         30
2023-01-19 03:12:32.341  2966        40.26         30
2023-01-19 03:12:32.545  2983        40.26         30
2023-01-19 03:12:32.762  2974        40.26         30
2023-01-19 03:12:32.971  2975        40.26         30
2023-01-19 03:12:33.180  2978        40.26         30
2023-01-19 03:12:33.388  2954        40.26         30
2023-01-19 03:12:33.596  2959        40.26         30
2023-01-19 03:12:33.805  2953        40.26         30
2023-01-19 03:12:34.012  2964        40.26         30
2023-01-19 03:12:34.221  2920        40.26         30
2023-01-19 03:12:34.437  2939        40.26         30
2023-01-19 03:12:34.604  2896        40.26         30
2023-01-19 03:12:34.813  2898        40.26         30
2023-01-19 03:12:35.021  2895        40.26         30
2023-01-19 03:12:35.230  2884        40.26         30
2023-01-19 03:12:35.436  2899        40.26         30
2023-01-19 03:12:35.644  2902        40.26         30
2023-01-19 03:12:35.869  2899        40.26         30
2023-01-19 03:12:36.062  2916        40.26         30
2023-01-19 03:12:36.263  2914        40.26         30
2023-01-19 03:12:36.462  2926        40.26         30
2023-01-19 03:12:36.670  2922        40.26         30
2023-01-19 03:12:36.889  2947        40.26         30
2023-01-19 03:12:37.102  2951        40.26         30
2023-01-19 03:12:37.311  2948        40.26         30
2023-01-19 03:12:37.519  2961        40.26         30
2023-01-19 03:12:37.727  2973        40.26         30
2023-01-19 03:12:37.935  2987        40.26         30
2023-01-19 03:12:38.143  2975        40.26         30
2023-01-19 03:12:38.351  2969        40.26         30
2023-01-19 03:12:38.559  2985        40.26         30
2023-01-19 03:12:38.735  2973        40.26         30
2023-01-19 03:12:38.942  2963        40.26         30
2023-01-19 03:12:39.152  2987        40.26         30
2023-01-19 03:12:39.360  2956        40.26         30
2023-01-19 03:12:39.567  2955        40.26         30
2023-01-19 03:12:39.776  2945        40.26         30
2023-01-19 03:12:39.984  2928        40.26         30
2023-01-19 03:12:40.184  2915        40.26         30
2023-01-19 03:12:40.382  2906        40.26         30
2023-01-19 03:12:40.591  2924        40.26         30
2023-01-19 03:12:40.799  2908        40.26         30
2023-01-19 03:12:41.015  2932        40.26         30
2023-01-19 03:12:41.232  2914        40.26         30
2023-01-19 03:12:41.438  2911        40.26         30
2023-01-19 03:12:41.648  2924        40.26         30
2023-01-19 03:12:41.857  2937        40.26         30
2023-01-19 03:12:42.063  2928        40.26         30
2023-01-19 03:12:42.273  2906        40.26         30
2023-01-19 03:12:42.481  2919        40.26         30
2023-01-19 03:12:42.689  2939        40.26         30
2023-01-19 03:12:42.865  2940        40.26         30
2023-01-19 03:12:43.074  2943        40.26         30
2023-01-19 03:12:43.281  2949        40.26         30
2023-01-19 03:12:43.490  2945        40.26         30
2023-01-19 03:12:43.697  2952        40.26         30
2023-01-19 03:12:43.907  2938        40.26         30
2023-01-19 03:12:44.106  2922        40.26         30
2023-01-19 03:12:44.306  2906        40.26         30
2023-01-19 03:12:44.512  2896        40.26         30
2023-01-19 03:12:44.722  2888        40.26         30
2023-01-19 03:12:44.930  2879        40.29         30
2023-01-19 03:12:45.142  2879        40.29         30
2023-01-19 03:12:45.362  2888        40.29         30
2023-01-19 03:12:45.570  2893        40.29         30
2023-01-19 03:12:45.778  2903        40.29         30
2023-01-19 03:12:45.987  2914        40.29         30
2023-01-19 03:12:46.195  2922        40.29         30
2023-01-19 03:12:46.404  2925        40.29         30
2023-01-19 03:12:46.611  2904        40.29         30
2023-01-19 03:12:46.786  2922        40.29         30
2023-01-19 03:12:46.994  2920        40.29         30
2023-01-19 03:12:47.203  2905        40.29         30
2023-01-19 03:12:47.410  2901        40.29         30
2023-01-19 03:12:47.621  2910        40.29         30
2023-01-19 03:12:47.828  2886        40.29         30
2023-01-19 03:12:48.027  2915        40.29         30
2023-01-19 03:12:48.227  2918        40.29         30
2023-01-19 03:12:48.435  2904        40.29         30
2023-01-19 03:12:48.645  2897        40.29         30
2023-01-19 03:12:48.851  2921        40.29         30
2023-01-19 03:12:49.060  2913        40.29         30
2023-01-19 03:12:49.269  2927        40.29         30
2023-01-19 03:12:49.487  2942        40.29         30
2023-01-19 03:12:49.700  2918        40.29         30
2023-01-19 03:12:49.908  2909        40.29         30
2023-01-19 03:12:50.115  2903        40.29         30
2023-01-19 03:12:50.325  2908        40.29         30
2023-01-19 03:12:50.533  2899        40.29         30
2023-01-19 03:12:50.741  2900        40.29         30
2023-01-19 03:12:50.917  2920        40.29         30
2023-01-19 03:12:51.126  2898        40.29         30
2023-01-19 03:12:51.334  2896        40.29         30
2023-01-19 03:12:51.542  2896        40.29         30
2023-01-19 03:12:51.748  2905        40.29         30
2023-01-19 03:12:51.948  2912        40.29         30
2023-01-19 03:12:52.151  2891        40.29         30
2023-01-19 03:12:52.359  2890        40.29         30
2023-01-19 03:12:52.566  2909        40.29         30
2023-01-19 03:12:52.774  2908        40.32         30
2023-01-19 03:12:52.983  2909        40.32         30
2023-01-19 03:12:53.190  2892        40.32         30
2023-01-19 03:12:53.398  2894        40.32         30
2023-01-19 03:12:53.610  2889        40.32         30
2023-01-19 03:12:53.828  2906        40.32         30
2023-01-19 03:12:54.038  2889        40.32         30
2023-01-19 03:12:54.247  2896        40.32         30
2023-01-19 03:12:54.456  2896        40.32         30
2023-01-19 03:12:54.664  2902        40.32         30
2023-01-19 03:12:54.872  2894        40.32         30
2023-01-19 03:12:55.047  2898        40.32         30
2023-01-19 03:12:55.254  2887        40.32         30
2023-01-19 03:12:55.465  2892        40.32         30
2023-01-19 03:12:55.669  2909        40.32         30
2023-01-19 03:12:55.868  2895        40.32         30
2023-01-19 03:12:56.070  2896        40.32         30
2023-01-19 03:12:56.279  2889        40.32         30
2023-01-19 03:12:56.487  2909        40.32         30
2023-01-19 03:12:56.697  2911        40.32         30
2023-01-19 03:12:56.919  2893        40.32         30
2023-01-19 03:12:57.112  2897        40.32         30
2023-01-19 03:12:57.321  2902        40.32         30
2023-01-19 03:12:57.529  2891        40.32         30
2023-01-19 03:12:57.735  2896        40.32         30
2023-01-19 03:12:57.955  2904        40.32         30
2023-01-19 03:12:58.170  2898        40.32         30
2023-01-19 03:12:58.378  2884        40.32         30
2023-01-19 03:12:58.585  2889        40.32         30
2023-01-19 03:12:58.794  2908        40.32         30
2023-01-19 03:12:58.968  2896        40.32         30
2023-01-19 03:12:59.177  2908        40.32         30
2023-01-19 03:12:59.385  2904        40.32         30
2023-01-19 03:12:59.588  2891        40.32         30
2023-01-19 03:12:59.786  2908        40.32         30
2023-01-19 03:12:59.995  2925        40.32         30
2023-01-19 03:13:00.203  2928        40.32         30
2023-01-19 03:13:00.410  2920        40.32         30
2023-01-19 03:13:00.618  2928        40.32         30
2023-01-19 03:13:00.825  2922        40.32         30
2023-01-19 03:13:01.035  2915        40.32         30
2023-01-19 03:13:01.242  2934        40.32         30
2023-01-19 03:13:01.452  2937        40.35         30
2023-01-19 03:13:01.660  2948        40.32         30
2023-01-19 03:13:01.869  2950        40.35         30
2023-01-19 03:13:02.080  2943        40.35         30
2023-01-19 03:13:02.298  2923        40.35         30
2023-01-19 03:13:02.507  2950        40.35         30
2023-01-19 03:13:02.717  2940        40.32         30
2023-01-19 03:13:02.924  2929        40.32         30
2023-01-19 03:13:03.100  2938        40.32         30
2023-01-19 03:13:03.308  2932        40.32         30
2023-01-19 03:13:03.511  2943        40.32         30
2023-01-19 03:13:03.708  2943        40.32         30
2023-01-19 03:13:03.918  2939        40.35         30
2023-01-19 03:13:04.125  2943        40.35         30
2023-01-19 03:13:04.333  2944        40.35         30
2023-01-19 03:13:04.541  2931        40.35         30
2023-01-19 03:13:04.750  2935        40.35         30
2023-01-19 03:13:04.955  2930        40.35         30
2023-01-19 03:13:05.165  2924        40.32         30
2023-01-19 03:13:05.372  2925        40.32         30
2023-01-19 03:13:05.581  2932        40.32         30
2023-01-19 03:13:05.789  2916        40.32         30
2023-01-19 03:13:05.997  2937        40.32         30
2023-01-19 03:13:06.205  2936        40.32         30
2023-01-19 03:13:06.425  2932        40.32         30
2023-01-19 03:13:06.638  2945        40.32         30
2023-01-19 03:13:06.846  2922        40.32         30
2023-01-19 03:13:07.054  2937        40.35         30
2023-01-19 03:13:07.229  2936        40.32         30
2023-01-19 03:13:07.430  2958        40.35         30
2023-01-19 03:13:07.628  2963        40.35         30
2023-01-19 03:13:07.839  2945        40.35         30
2023-01-19 03:13:08.045  2943        40.35         30
2023-01-19 03:13:08.254  2955        40.35         30
2023-01-19 03:13:08.463  2947        40.35         30
2023-01-19 03:13:08.671  2962        40.35         30
2023-01-19 03:13:08.878  2941        40.35         30
2023-01-19 03:13:09.088  2954        40.35         30
2023-01-19 03:13:09.296  2962        40.35         30
2023-01-19 03:13:09.503  2945        40.35         30
2023-01-19 03:13:09.712  2944        40.35         30
2023-01-19 03:13:09.919  2945        40.35         30
2023-01-19 03:13:10.127  2960        40.35         30
2023-01-19 03:13:10.335  2938        40.35         30
2023-01-19 03:13:10.552  2934        40.35         30
2023-01-19 03:13:10.769  2935        40.35         30
2023-01-19 03:13:10.977  2939        40.35         30
2023-01-19 03:13:11.150  2947        40.35         30
2023-01-19 03:13:11.350  2937        40.35         30
