               data_ora   rad  temperatura elevazione
2023-01-19 03:45:30.170  2820        40.32         50
2023-01-19 03:45:30.379  2795        40.32         50
2023-01-19 03:45:30.588  2760        40.32         50
2023-01-19 03:45:30.796  2717        40.32         50
2023-01-19 03:45:31.004  2710        40.32         50
2023-01-19 03:45:31.212  2696        40.32         50
2023-01-19 03:45:31.420  2701        40.32         50
2023-01-19 03:45:31.628  2712        40.32         50
2023-01-19 03:45:31.836  2717        40.32         50
2023-01-19 03:45:32.044  2759        40.32         50
2023-01-19 03:45:32.264  2788        40.32         50
2023-01-19 03:45:32.476  2812        40.32         50
2023-01-19 03:45:32.684  2816        40.32         50
2023-01-19 03:45:32.893  2810        40.32         50
2023-01-19 03:45:33.069  2833        40.32         50
2023-01-19 03:45:33.267  2798        40.32         50
2023-01-19 03:45:33.470  2801        40.32         50
2023-01-19 03:45:33.678  2790        40.32         50
2023-01-19 03:45:33.886  2777        40.32         50
2023-01-19 03:45:34.093  2747        40.32         50
2023-01-19 03:45:34.301  2752        40.32         50
2023-01-19 03:45:34.515  2740        40.32         50
2023-01-19 03:45:34.718  2722        40.32         50
2023-01-19 03:45:34.926  2715        40.32         50
2023-01-19 03:45:35.135  2724        40.29         50
2023-01-19 03:45:35.341  2714        40.29         50
2023-01-19 03:45:35.549  2729        40.29         50
2023-01-19 03:45:35.759  2740        40.29         50
2023-01-19 03:45:35.983  2737        40.29         50
2023-01-19 03:45:36.190  2750        40.29         50
2023-01-19 03:45:36.397  2763        40.29         50
2023-01-19 03:45:36.607  2771        40.29         50
2023-01-19 03:45:36.831  2793        40.29         50
2023-01-19 03:45:37.024  2810        40.29         50
2023-01-19 03:45:37.188  2779        40.29         50
2023-01-19 03:45:37.392  2785        40.29         50
2023-01-19 03:45:37.599  2782        40.29         50
2023-01-19 03:45:37.806  2777        40.29         50
2023-01-19 03:45:38.016  2752        40.29         50
2023-01-19 03:45:38.224  2768        40.29         50
2023-01-19 03:45:38.433  2769        40.29         50
2023-01-19 03:45:38.640  2763        40.29         50
2023-01-19 03:45:38.848  2759        40.29         50
2023-01-19 03:45:39.055  2788        40.29         50
2023-01-19 03:45:39.264  2772        40.29         50
2023-01-19 03:45:39.473  2792        40.29         50
2023-01-19 03:45:39.681  2773        40.29         50
2023-01-19 03:45:39.886  2797        40.29         50
2023-01-19 03:45:40.096  2787        40.29         50
2023-01-19 03:45:40.304  2788        40.29         50
2023-01-19 03:45:40.512  2787        40.29         50
2023-01-19 03:45:40.728  2797        40.29         50
2023-01-19 03:45:40.944  2765        40.29         50
2023-01-19 03:45:41.104  2762        40.26         50
2023-01-19 03:45:41.313  2752        40.26         50
2023-01-19 03:45:41.521  2739        40.26         50
2023-01-19 03:45:41.730  2734        40.26         50
2023-01-19 03:45:41.938  2710        40.26         50
2023-01-19 03:45:42.146  2686        40.26         50
2023-01-19 03:45:42.354  2695        40.26         50
2023-01-19 03:45:42.562  2685        40.26         50
2023-01-19 03:45:42.769  2687        40.26         50
2023-01-19 03:45:42.969  2669        40.26         50
2023-01-19 03:45:43.176  2673        40.26         50
2023-01-19 03:45:43.394  2662        40.26         50
2023-01-19 03:45:43.603  2668        40.26         50
2023-01-19 03:45:43.810  2661        40.26         50
2023-01-19 03:45:44.019  2666        40.26         50
2023-01-19 03:45:44.233  2678        40.26         50
2023-01-19 03:45:44.435  2672        40.22         50
2023-01-19 03:45:44.643  2692        40.22         50
2023-01-19 03:45:44.852  2685        40.22         50
2023-01-19 03:45:45.067  2701        40.22         50
2023-01-19 03:45:45.237  2715        40.22         50
2023-01-19 03:45:45.443  2723        40.22         50
2023-01-19 03:45:45.653  2719        40.22         50
2023-01-19 03:45:45.860  2734        40.22         50
2023-01-19 03:45:46.069  2732        40.22         50
